"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Akap13",4.37187095027112,14.1822620695566,42.8151835770806,1.0518019459497e-42,1.55731916028211e-41,87.3298981792728
"Ppid",4.84205321502995,15.3796617776945,37.1346943362068,1.53164508660256e-42,2.21624402682644e-41,86.911705133798
"Rpl14",5.19266687625175,15.175622070311,28.4796015609804,1.38822974784814e-42,2.03962986029996e-41,86.771669960407
"Cast",3.2368960811228,16.1858854196846,28.4442973242695,1.51466599090236e-42,2.20840613940726e-41,86.6843411154766
"Relch",6.19789517798897,14.5543674590514,40.1003704906468,2.53680219290882e-42,3.64307683342545e-41,86.4478877934076
"Ablim2",3.55239880396344,15.8212055488474,37.5413825505921,2.58955556925597e-42,3.69108293826783e-41,86.3999213193335
"Klc1",4.20036692417326,15.2329932013323,39.8800027949154,3.39835232373783e-42,4.6951979241872e-41,86.1578575353768
"Cox5b",4.78614966118099,15.1447192926413,35.2775419947409,3.23592889444382e-42,4.54457660910861e-41,86.1399383960695
"Nap1l1",5.26263429654736,15.3157858783462,35.2522662561862,3.37341248452558e-42,4.6951979241872e-41,86.1012013539364
"Plaa",2.78664945182476,14.8312195397937,29.1239900960051,3.16594869587764e-42,4.47923111787133e-41,85.9862230743718
"Gabbr1",4.53799660863329,15.3566430330743,37.2503109356598,3.99142331318847e-42,5.44544180584998e-41,85.9693873457179
"Dctn4",3.10237285591973,16.3074543918128,29.8126798703009,3.41692414378021e-42,4.6951979241872e-41,85.9374255580683
"Pcp4l1",5.93940897554648,15.785930026785,47.9072901621383,4.32662841226692e-42,5.86089380668782e-41,85.8957559828927
"Slc25a46",4.48820437363281,15.5927226509523,36.9734358735297,6.04123007497991e-42,8.12587988958565e-41,85.5568433110479
"Ptpn23",4.39115787471175,15.3810301889315,48.5921368478636,9.81382513274901e-42,1.31079762262592e-40,85.1113045418589
"Cend1",6.1293337265399,18.5159792578589,34.5116902314542,1.15562949246926e-41,1.52224298663192e-40,84.8727923037956
"Dpysl5",4.31890543596092,14.8112632561104,39.7968349418922,1.29670120668184e-41,1.69636938682351e-40,84.8372454365688
"Pygb",4.38766974423101,16.4001204085727,30.4601090755056,1.10350261233727e-41,1.46367360386401e-40,84.8060401429747
"Ap3b2",3.98009123777264,15.6687383550431,36.3785903317054,1.48616752640887e-41,1.93100678601424e-40,84.6604218929503
"Palmd",5.49773946223367,15.2530921984301,49.6011748422313,1.73564663864407e-41,2.21005671987345e-40,84.5404384118426
"Ttc1",5.78411816179225,15.5655528651626,40.3996334976871,2.06974784688037e-41,2.60080157075099e-40,84.3811236533464
"Araf",2.70425568871526,15.7266318051616,27.2301103472175,1.54234346747431e-41,1.99045677221347e-40,84.3452734661179
"Map1b",3.74496677156787,18.855154543221,27.2071527129427,1.63688850288984e-41,2.09829331578497e-40,84.2856324092879
"Sdha",3.9046911525748,14.6849560406095,36.0895042535477,2.31304337155828e-41,2.88752473181459e-40,84.2197059614102
"Tppp3",4.30953948993627,19.3676332495361,27.1311320842958,1.99390372595933e-41,2.522090143432e-40,84.0878432974353
"Snap47",5.26546318405117,14.8409708587968,32.7623262809789,3.22536556624611e-41,3.94900527662184e-40,83.8197663398898
"Pcnp",3.65125041298691,15.1008302125577,30.4027897537271,2.99941412407259e-41,3.69605224321203e-40,83.8195065188119
"Anxa6",3.30888972156338,16.2092770680815,27.0274342392173,2.61155795277968e-41,3.23901018818779e-40,83.8173058678347
"Dnajc6",3.60004970535892,15.4968811115432,35.7790097789522,3.73339706173907e-41,4.54190343179722e-40,83.7425903340986
"Spr",4.28204991469502,14.236746164981,32.1469827434868,3.79832385404893e-41,4.59164465900852e-40,83.6417939710732
"Eif4g2",4.49753007910085,14.8389295639132,30.245643644612,4.16283201837596e-41,5.00063468874093e-40,83.491346374963
"Drg2",4.96798311149736,14.7142330421144,48.6113106028671,4.30024119921342e-41,5.10152837919108e-40,83.4441617548022
"G6pdx",3.55669370728754,14.9430913976927,28.7013007752037,4.25062955021486e-41,5.07418902556899e-40,83.4123117951417
"Lrsam1",4.06137601728098,15.4418550724062,39.6311736776961,5.53160857910718e-41,6.52183480623131e-40,83.4062618046717
"Impact",5.89856690431062,14.5427775060726,38.5869451513895,6.46830067833072e-41,7.48754805794647e-40,83.198409539309
"Dync1i2",4.81672621563432,14.9670354597476,32.3913252668069,6.34314177013487e-41,7.3874395005839e-40,83.1436824526522
"Scfd1",4.11480087942861,14.3763039032304,39.3849803781528,7.60799631968621e-41,8.70136106023991e-40,83.0899992217954
"Myo1e",3.6578623201552,15.4537947196249,45.0104970545884,8.0279697988916e-41,9.12703709278747e-40,83.0568450154775
"Eef1b",4.93124241823437,15.5668832852414,27.2701580737704,6.06863092067942e-41,7.1110951279127e-40,82.9991308995061
"Dctn2",4.52911463613568,15.7051692784436,29.2003577480453,7.1161929080978e-41,8.18790870751012e-40,82.924999044343
"Usp5",3.70828749348313,15.9178778402178,27.7233424184471,8.92163392950236e-41,1.0083030062337e-39,82.6407523585205
"Tanc1",3.2753021310555,16.0546290151979,45.9595389135343,1.26543792406866e-40,1.41049110601718e-39,82.6057783040024
"Abr",2.8519052450592,14.8031038385215,33.7038882892744,1.27018047243432e-40,1.41049110601718e-39,82.4935539993435
"Synm",4.04264776022861,17.5879685682701,26.5137115347135,1.00671919252747e-40,1.13107862219262e-39,82.4643422382461
"Limch1",-6.61980756573812,18.3046698490939,-44.0978883839187,2.09134529579003e-40,2.30894191616124e-39,82.1142216715701
"Eef1a2",5.83029069846751,16.1196956644411,41.6251329333072,2.19545429022692e-40,2.3961815396191e-39,82.0611812875748
"Tigar",4.94382164706627,15.8322417465089,30.7649646446029,2.12490574175502e-40,2.33251147514488e-39,81.9042800079187
"Myo18a",3.67838656783439,14.8077382207592,40.3371040886344,2.80459572511495e-40,3.00942574998289e-39,81.8124495565498
"Emd",5.90508488688281,15.6567402690854,35.9492356195176,2.65804597515209e-40,2.88458398439801e-39,81.812249853187
"Scamp1",5.07651737332182,15.3828112682251,37.515554156385,2.79305211594791e-40,3.00942574998289e-39,81.7875951925702
"Caskin1",2.50438325918274,15.092568992849,34.4616888111124,2.97153903430941e-40,3.17074835504524e-39,81.6736732630511
"Rpl19",5.61725277447148,15.4132924196455,38.2463858037258,3.40512835105704e-40,3.57351381896646e-39,81.6016454005414
"Nap1l4",4.92425003833373,15.1897776488833,32.5800414676802,3.22051369621999e-40,3.41732286654454e-39,81.5491345620236
"Tecr",4.97550678112694,15.6348249321227,32.5736560658772,3.25707933178785e-40,3.43702846614077e-39,81.5396350851451
"Mtmr6",4.05127568443903,14.8678322428007,35.6729746589165,4.01783504575464e-40,4.17068746597357e-39,81.4004854981085
"Wasl",2.2774392870419,15.2998428181831,29.6482149632737,3.48031637159598e-40,3.63246134958925e-39,81.379728874692
"Atp2b1",3.88163179411237,14.922822583377,35.5792730501787,4.6253047323029e-40,4.77531461551272e-39,81.2568504433514
"Eml1",3.85678696805389,15.3384109833964,34.160219782766,4.82558390438079e-40,4.92880495046381e-39,81.1897132979973
"Stbd1",5.19224148269303,16.6623005256902,44.5241237270928,5.41548190503506e-40,5.41548190503506e-39,81.176423734648
"Wdr44",3.90883979805094,14.8289620245739,34.1437457844801,4.95570083551705e-40,5.00814211419977e-39,81.1631513729696
"Ipo7",4.14822406206153,14.6522069129538,30.3630466009743,4.72061124445922e-40,4.847509396192e-39,81.1051661556513
"Ank1",5.64661093389229,16.586859806308,35.4787111554145,5.38183061804381e-40,5.4101560423493e-39,81.0998200667815
"Afdn",2.68847445272417,14.1887433839485,29.9080956589771,4.86464993455355e-40,4.94227732712621e-39,81.0596420609403
"Rexo2",4.24930716896987,15.6453147147204,35.8358620601265,9.67241975950152e-40,9.62204257325411e-39,80.538306282173
"Ubap2",5.90717057879662,15.4439352283146,45.2688130178362,1.05565160728518e-39,1.04471221239104e-38,80.5174806923166
"Soga3",4.26347086626316,14.9677419588578,34.3050215487942,1.10958577690447e-39,1.08682504301925e-38,80.3731388149631
"Dctn1",3.02276540311004,13.7258400967859,29.5153825063994,1.09440590780353e-39,1.07748210510553e-38,80.2474719200905
"Bcap31",4.64093315078002,14.4992239062563,32.3224780051091,1.36724220330504e-39,1.33236357566971e-38,80.11892093146
"Bin1",4.52384876960538,16.1851273529653,33.4805033024553,1.46071220707698e-39,1.40907086642274e-38,80.0836603396972
"Picalm",3.14207497038687,15.6141809467799,29.8099333614524,1.43764639750151e-39,1.39386021280603e-38,79.9898669819934
"Wdr7",2.97774199162409,14.3955285090563,33.3861037935234,1.70634031585428e-39,1.63774372024205e-38,79.9283916668178
"Dclk1",4.13005920775229,14.9149909113862,32.7450577073647,1.79412197549508e-39,1.7133864865978e-38,79.8628415713377
"Vipas39",3.73094602323805,14.7234265132731,33.8122250895674,2.43204641466509e-39,2.31104908060215e-38,79.5896467890236
"Gak",3.28313503169558,14.2025086738052,33.0400356765294,3.02695732511656e-39,2.86212301533299e-38,79.355651653024
"Rpl26",4.75298784948604,14.8581600825124,32.3521957453599,3.51848192799863e-39,3.31049284851102e-38,79.1894892852502
"Nmt1",5.80765257279491,15.8583151906802,46.7780557779817,4.62490881328122e-39,4.28814360843065e-38,79.0564620835163
"Ank3",3.17967167782152,15.1704346318239,25.1775186184455,3.72209361539253e-39,3.48490137519595e-38,78.842890128923
"Cadps",5.66411692936812,17.1505674497684,32.1050430608624,5.39518228900019e-39,4.93052544114371e-38,78.7619956780346
"Rheb",4.0540436829603,15.8290462947849,25.1452884965911,4.06827768570361e-39,3.79044408765556e-38,78.7536519151489
"Kpna3",4.44851449654546,15.3119759639655,29.6152357446659,5.16649497431066e-39,4.76715236760066e-38,78.7243522509814
"Pdzd8",3.78344440777088,14.4032573341359,37.7406141587161,7.42135853141993e-39,6.7179122251242e-38,78.5608644342437
"Cog1",3.80824639635866,14.075595479381,28.644657867601,6.83157417119204e-39,6.21347936522705e-38,78.4122484002353
"Nup214",3.36005941917756,14.4548821341664,28.5958067457883,7.58146473196601e-39,6.83047058398824e-38,78.3078446410257
"Glmn",4.89758315391036,14.4859558095951,52.1749991781245,5.22091364014175e-39,4.79420435224555e-38,78.1812429784621
"Pcmt1",4.43319027665455,15.984666588283,28.1521152005076,8.60863837333333e-39,7.71948323618153e-38,78.1645199332393
"Jpt1",5.65711240546716,15.0018944199835,34.2180264035347,1.09548916791778e-38,9.68696440149521e-38,78.1174551136299
