"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Bag3",6.88625910395844,15.5974594384784,51.5575515095056,4.05672748619215e-58,1.19049348921716e-56,122.469559198483
"Magi1",4.44682956193602,16.0765144193144,63.2398633444262,3.69950279471651e-58,1.10694926759557e-56,122.434740794337
"Map1b",5.28558408240894,18.855154543221,45.5572911401376,4.59637813769781e-58,1.32341000719375e-56,122.338108945053
"Clasp2",3.70061125408712,15.7558809444069,67.9301172221388,3.98273389563993e-57,1.12549109717528e-55,119.987735432911
"Epn2",4.14938006055542,15.0689836083069,48.3483104500531,9.66835006166633e-57,2.68252767165506e-55,119.334165661895
"Picalm",4.87171946787849,15.6141809467799,54.5500165445771,3.98660278237527e-56,1.08634925819726e-54,117.912788701964
"Ciapin1",5.67292812931669,15.2580075919384,53.178324001007,4.93274591792429e-56,1.32059127557061e-54,117.711038046904
"Rtn1",4.45229726178279,17.6785777480326,49.2934195399504,1.24418039225057e-55,3.27348151478339e-54,116.806962890601
"Afdn",4.08992492822372,14.1887433839485,52.3134465711351,1.42454226050452e-55,3.68449405005068e-54,116.645778067074
"Pebp1",3.82449939824569,17.0244973606034,42.7871596139426,1.58878061088799e-55,4.04079868702513e-54,116.531306617292
"Cep170",5.55958619439413,16.0180223961246,58.6940592412065,1.65089447949755e-55,4.12994258313648e-54,116.464800898253
"Scyl2",3.70676309054249,14.6347376939732,50.9178377754726,2.09236079832175e-55,5.06816282260157e-54,116.29052353623
"Pex5l",5.35158695890233,15.2739707698033,67.5053017505424,1.74609130884726e-55,4.29763764080793e-54,116.151260030078
"Epb41l3",5.23367472820554,18.254897840118,41.8579229454962,2.66922910380429e-55,6.36444314438334e-54,116.007216411838
"Psmc3",5.07358473986673,16.4111523379688,45.0181457074019,4.25043600743531e-55,9.97871591899428e-54,115.577675531424
"Dync1li2",4.38650520827839,15.7278440918488,45.4730651654357,7.03586402355534e-55,1.62677704544628e-53,115.082080485114
"Sptbn1",3.35772393570918,15.4742939691028,41.2958743522298,7.34238879643303e-55,1.67231123930699e-53,114.999116050956
"Fhl1",4.74897439956649,15.5662391113799,41.2863426265336,7.47028264041403e-55,1.67641931018703e-53,114.981908447891
"Tpd52l2",4.83049391222011,15.7235269956275,41.191295265344,8.8758073131897e-55,1.96296839998949e-53,114.810114679156
"Ank3",4.3643994342173,15.1704346318239,40.9583407366157,1.35637626737711e-54,2.9569002628821e-53,114.387476949672
"Smap1",5.57210770764556,16.8400303978436,57.6961134419461,2.13415999548196e-54,4.53030393504416e-53,113.944420541073
"Sugt1",5.03761351311774,15.3046628050481,60.8841401395225,2.13749595886749e-54,4.53030393504416e-53,113.900303139063
"Chmp2b",5.90662708136253,15.3858712609773,57.5295095821491,2.53219927851708e-54,5.29333712194119e-53,113.712836979403
"Washc2",3.65096268230587,15.2729236118161,47.9507950094484,2.89991129648718e-54,5.89857356895361e-53,113.690943540486
"NARS1",3.95232005073213,14.6351592387715,49.9184869520406,2.9376906372246e-54,5.89857356895361e-53,113.678809203444
"Oxr1",5.06229197490337,15.1138547307628,60.5482768907782,2.93475091949575e-54,5.89857356895361e-53,113.591709806791
"Vcl",3.25917644497547,14.6077499849665,40.4970878263598,3.16139568820513e-54,6.26531145480654e-53,113.543942110279
"Prune1",5.01461021007099,16.3197599324644,47.7511108438493,3.82340128755572e-54,7.38545615798738e-53,113.417107575856
"Stx7",4.7317399152436,15.4130758117269,60.3226405512015,3.63473644207755e-54,7.11103565462865e-53,113.383380258478
"Ehbp1",3.92089298805853,14.9421087194937,60.2097270020169,4.04659308511497e-54,7.71887630985681e-53,113.278819550054
"Pacsin1",5.66629434120452,16.2232206534416,61.6226256634188,5.39528472504519e-54,1.01644499881716e-52,112.972724632623
"Reps1",3.54633095157162,14.3227772819369,48.0152320780189,9.73359539923415e-54,1.80294929751869e-52,112.493446477443
"Atp6v1a",3.64400828853242,15.3184768949238,41.0718784299835,9.80634283709379e-54,1.80294929751869e-52,112.433184793686
"Cct8",2.95964361971133,17.9848682752648,39.8391281092414,1.07336644600305e-53,1.94994904357221e-52,112.324954677923
"Asap1",4.74106406678327,15.5445649404568,58.959719600922,1.34552403262568e-53,2.41561138092564e-52,112.107335929882
"Ckap5",3.88640501943554,14.1075811488514,49.5176539275245,1.89352827942689e-53,3.35991180744817e-52,111.836147384491
"Mink1",4.56485856569434,14.6200124584242,58.5329243359722,2.0394234791648e-53,3.57719566575344e-52,111.701383881522
"Dnm1l",4.53681359835482,16.4332558659324,48.1283713513657,3.0910257137945e-53,5.36011959005729e-52,111.350914484329
"Atp2b4",3.12051228587097,14.9528489690295,40.8205648226168,4.59092871607336e-53,7.87163732666062e-52,110.903596495341
"Klc2",5.7635772947423,15.6761164841858,59.2195165196506,5.07052149673628e-53,8.59735089335507e-52,110.760040248566
"Dctn4",3.75723011452801,16.3074543918128,42.636715699139,6.23786616662562e-53,1.04604217255722e-51,110.623551205481
"Nck1",4.14227013734379,15.6100969070945,48.543769513551,6.68396659118987e-53,1.10866663240823e-51,110.588776290955
"Nefl",3.29073827470616,17.8825797527872,44.6282671227681,9.8311623048609e-53,1.61315630937825e-51,110.191805603362
