"","GeneID","explant.logFC","explant.AveExpr","explant.t","explant.P.Value","explant.adj.P.Val","explant.B","yang.logFC","yang.AveExpr","yang.adj.P.Val"
"156","Map3k20",-0.500529103671425,14.086398487011,-5.39122971007326,7.63567579428111e-05,0.000832776581295275,1.28741962340765,0.8374681512,18.38178767,0.00976516346
"157","Matn2",0.650605814203391,15.5125166941756,8.75232692097348,2.92013343459332e-07,1.14321718740909e-05,6.99373303097257,-0.3326218036,21.62103706,0.04035628111
"158","Mblac2",0.274913055380301,15.1301006126973,3.15002046249865,0.0066430799539566,0.0258267194142352,-3.20859245062163,0.3708281933,19.540407,0.03815592196
"159","Mff",0.427858934225371,15.1675275753238,4.51473032940135,0.000416516718759986,0.00304470113472771,-0.43962624501746,-0.397503997,19.7384643,0.01780119186
"160","Mios",0.394808458013664,16.0731321323451,6.90360300369805,5.18211724167004e-06,0.000105414017006871,4.0443289248078,-1.588970947,16.45861465,0.04748616802
"161","Mme",0.275366160781694,17.4776907753282,3.0329304138384,0.00843306974764035,0.0308670673413631,-3.44205601604527,0.4778019314,21.70191594,0.01406863478
"162","Mrpl12",0.277251560427146,15.4921211688473,2.91338546955528,0.0107490105765805,0.037243948599055,-3.67827063548209,-0.4103609562,21.49335459,0.01517322543
"163","Mta2",-0.21848260675276,15.2885315312199,-3.53355476869017,0.00303160194553913,0.0141332847616086,-2.43382523213483,-0.8996445354,19.33871821,0.0009114265292
"164","Mtarc2",0.475345210406356,17.5038852983349,5.70834303338658,4.23284042175033e-05,0.000532258658993274,1.89076644551738,0.3988233346,22.31485493,0.01775614909
"165","Myh14",0.420153849363768,16.3138133783385,6.75617264504164,6.64373772603789e-06,0.000127744779820906,3.78931879461107,0.267154955,22.21986585,0.03237405419
"166","Naa38",0.513301134474307,14.4554691725856,3.84943658901326,0.00203202456212389,0.0103301382525642,-1.89297854893791,-0.4810595826,18.40773083,0.04583699105
"167","Ncl",-0.714588689451908,18.6946179130503,-9.05982735923428,1.88392579289594e-07,8.41671552767333e-06,7.44198921446105,-0.6966870514,23.12262398,0.002362783269
