"","GeneID","explant.logFC","explant.AveExpr","explant.t","explant.P.Value","explant.adj.P.Val","explant.B","yang.logFC","yang.AveExpr","yang.adj.P.Val"
"580","Cfb",0.565939238941816,15.4582039445557,2.32305351326391,0.0347290340693275,0.0902075970439612,-4.7973271491456,0.07225013924,21.93145173,0.5931274056
"581","Cfd",1.20338005894414,11.4442084164383,2.03770070609957,0.0814690129792466,0.170295664787368,-5.05878193558678,0.2770803874,21.29537896,0.1436165019
"582","Cfh",0.0177990589333241,13.0704260856522,0.0970149391401454,0.924005962628403,0.95454642086,-7.23533119490999,-0.1562181849,23.00416535,0.2313059774
"583","Cfl1",0.00392954034796844,19.5082167578024,0.0284982595698713,0.977642521630876,0.987524265432438,-7.23989461841316,-0.06089674007,24.16570345,0.7202219894
"584","Cfl2",0.0875258046712446,18.4107849458847,0.769807641893734,0.453432470089195,0.596125949511414,-6.93187267926727,0.5207274261,22.49887864,0.01157380779
"585","Chac2",-0.0155782109690161,14.1623805925848,-0.213355574616139,0.833938107367933,0.894978087531362,-7.2161990445835,1.051501696,18.67594433,0.3127135756
"586","Chad",0.405926705672302,13.9444244928061,1.40725444867274,0.181291496597394,0.309348217626872,-6.17760695824599,1.298608925,21.60203564,0.04469275846
"587","Chadl",-0.105176087649227,13.2096690740715,-0.549571019885399,0.590746949007771,0.714264998637663,-7.08160986062059,-1.458975776,17.27849532,0.1048782696
"588","Chat",0.0879783255197779,13.3488952929021,0.169189372606711,0.869048749222971,0.918639561635138,-6.77040993022432,0.5453594091,22.17582618,0.008552599551
"589","Chchd1",0.0160794954741306,13.2703252833572,0.0733466183224154,0.942504745450142,0.965603430841713,-7.2374705226041,-0.2186037107,18.34832954,0.4457462298
