"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Nefl",5.14187561966915,17.0442979548856,35.0055751615833,2.5144985867825e-16,8.46424690568312e-16,27.8218936500574
"Eif4g1",3.72022211724805,15.2645973739022,34.9678546344917,2.55690791942511e-16,8.46424690568312e-16,27.805316790666
"Gls",4.48320550979413,14.8064761236148,34.6434676408982,2.95459899366658e-16,9.66959670654519e-16,27.6619376108845
"Hnrnpm",2.82778499423075,15.9224193640773,34.6151431556197,2.99231843682083e-16,9.68300797533033e-16,27.649347750348
"Idh1",3.41794519131295,14.0873987616605,34.4545904979902,3.21602570678886e-16,1.02912822617244e-15,27.5777684901485
"Snca",4.32082166783255,16.2945740263717,38.3919228710943,3.73252581427275e-16,1.18128289506654e-15,27.4680367569234
"Ilf3",3.63306521923855,14.2259019946724,33.7104529098898,4.51157093129928e-16,1.41231785675456e-15,27.2411397467219
"Ranbp2",4.10048985885182,14.6495412066446,36.6356293330351,7.37991238095729e-16,2.26107953799543e-15,26.7764533075049
"Rbm14",4.20099385551055,15.7046469564209,32.6570542313012,7.37785276929928e-16,2.26107953799543e-15,26.7504172887835
"Cpne6",4.98811446376095,13.955500007609,32.5516417473142,7.75662427151767e-16,2.35148188441799e-15,26.7003632509114
"Pebp1",3.49088079368905,18.1244391425065,36.3296930913909,8.33758412304721e-16,2.50127523691416e-15,26.6795970595671
"Hnrnpd",4.67142353688175,15.2863141096048,36.2072924796244,8.75715139351626e-16,2.60006144467287e-15,26.6312112934588
"Rpl7a",6.87406237114273,15.3908689908825,35.9464902010476,9.72818774193183e-16,2.83001825219835e-15,26.5076524778138
"Strn",4.5031101573545,15.2462140997824,32.0967412409454,9.64482212956354e-16,2.83001825219835e-15,26.482320080677
"Trap1",4.84092472524545,15.9766908346817,35.6302111080799,1.10624858766033e-15,3.18599593246175e-15,26.4005753721488
"Txn",3.58046117243105,21.973651692444,35.1208535757366,1.36388447589876e-15,3.88909632731527e-15,26.1934901104306
"Chmp4b",6.48562164503637,16.3994630063283,31.1569102096785,1.52749696104769e-15,4.31293259589937e-15,26.0210527137091
"Ist1",4.9128745028076,15.485733293905,31.0935157386216,1.57637471641265e-15,4.40772736239654e-15,25.9894005930318
"Vcl",2.66807157732445,15.0970993324151,30.8034177118263,1.8222298861107e-15,5.04617506922962e-15,25.843668105442
"Hnrnpa3",3.77658268478528,17.8460361385666,33.5076158580361,2.70087855084799e-15,7.33823606268132e-15,25.5147982896755
"Rufy3",6.16352002818404,15.8814268063812,33.5078167487918,2.70064340886062e-15,7.33823606268132e-15,25.5068413495854
"Tagln2",4.12018177836517,18.2223860919866,29.6954027718125,3.20935872709735e-15,8.63827395704708e-15,25.2732088144866
"Dync1li1",5.76751792508465,15.0199669769612,32.9120368530541,3.50420294256155e-15,9.17464043143388e-15,25.2497862527475
"Anxa2",3.30447679769322,17.1458887087336,29.5836707781626,3.40170742343443e-15,9.07121979582514e-15,25.214428664182
"Srcin1",2.19843662373435,14.2825578348044,29.5520792153038,3.45828753817143e-15,9.13749367883827e-15,25.1977661542554
"Septin5",4.76372806224737,14.7216380784776,29.2648392977591,4.02106736045897e-15,1.04330396379476e-14,25.0453928812942
"Nup214",5.23804800000063,14.2106689337394,31.9630401048165,5.35754372258332e-15,1.35348472991579e-14,24.8293940486426
"Tln2",2.98130938229113,14.612775062023,28.8328547414535,5.05820505438973e-15,1.30068129970022e-14,24.8132289625377
"Synrg",4.6410883747095,14.4653128337518,36.2193639721545,5.3113172786975e-15,1.35348472991579e-14,24.8081211634669
"Hnrnpa1",4.99338084253482,19.2767914165554,28.7087519347656,5.40620409590476e-15,1.35390154749615e-14,24.7458518294734
"Prdx1",2.99916103179412,16.291761278949,28.6424392390629,5.60250273065304e-15,1.39096619519662e-14,24.709723722355
"Ncam1",2.43668660169425,17.9029938065003,28.4998704882388,6.05064167383161e-15,1.4893887197124e-14,24.6317508984468
"Sf3a1",4.93146086839492,14.1865267470908,28.398086975073,6.39380151162847e-15,1.56052104690593e-14,24.5758324481153
"Sncb",6.2690560527686,16.4926565402745,34.9575887208893,8.5915011579548e-15,2.07928767520251e-14,24.4060308648914
"Trim28",4.72177061627913,15.5586369813405,40.1505602433356,9.18307829507217e-15,2.20393879081732e-14,24.2428166986554
"Igbp1",3.38882516479992,15.1984151216936,30.6501230255138,9.84075841478699e-15,2.34226315988318e-14,24.2193831567272
"Ppia",4.40914824405103,14.9435155878601,27.5926272522632,9.96135911913327e-15,2.35153395599212e-14,24.125761885343
"Aak1",6.23059580616182,15.5849242626621,34.2364361687818,1.13968785037331e-14,2.66853740575214e-14,24.081060278698
"Lypla2",3.11675737290625,17.2753466673972,27.2655884452587,1.1968820589833e-14,2.77985510473541e-14,23.9390841100502
"Tdrp",4.77050626580558,14.6503304434248,26.9287620934872,1.44922857129945e-14,3.33902262827394e-14,23.7443650622145
"Niban2",3.64251253730392,14.5329038894482,26.8229015689953,1.53977008356478e-14,3.51947447671951e-14,23.6826439204715
"Anxa5",4.37249705419774,14.9709138013881,29.353419472138,1.84009277220895e-14,4.17280880626912e-14,23.5982999404892
"Prune1",6.39171642999941,15.5919291493427,28.9421380246728,2.25676436218933e-14,5.07771981492599e-14,23.3934161744983
"Ubap2",7.71475721437661,16.5006633516561,43.4645905043869,2.66740909951568e-14,5.95514589659315e-14,23.2991680895014
"Capzb",4.78292203457863,15.462218618996,35.9906282117945,3.64243017354505e-14,7.82850664164906e-14,23.0440434310985
"Snrpd2",3.31407205263297,17.5258443851795,25.751888439435,2.88056484359193e-14,6.38155903811136e-14,23.0436331812629
"Baz2a",3.15149138807161,16.4639258159511,28.1614696921796,3.35083546696084e-14,7.36672224797498e-14,22.9957314713982
"H4c1",3.58827593330788,18.371873775341,25.443232386846,3.46643759544532e-14,7.5631365718807e-14,22.8543847182537
"Agfg1",3.70114838174733,16.3266627673544,25.3934692798888,3.57218544161281e-14,7.73525870063527e-14,22.8236527032891
"Lmna",3.58568973130628,14.3123448666385,27.8147778890293,4.00745786078713e-14,8.54924343634587e-14,22.8153079948364
"Comt",2.53788251852495,16.4906671427539,27.422562751429,4.91953954322468e-14,1.02668651336863e-13,22.5895890710017
"Prdx6",2.5900411812826,15.6885027508797,24.974904492277,4.60979077513237e-14,9.7619098767509e-14,22.5626939533395
"Tnks1bp1",3.97153517808847,14.5875462770017,24.9139288640537,4.78588463044356e-14,1.00608377632682e-13,22.52430534442
"Rpl24",8.51751007627182,16.1550290214726,26.8160527690402,6.79334532367901e-14,1.38757691717699e-13,22.281829340125
"Sorbs1",2.04982292184175,15.993839174328,24.4126003690961,6.53550615889883e-14,1.34444698125919e-13,22.2050037925739
"Bag3",7.88389220178157,17.0652875648275,40.4670289811785,6.12331046041789e-14,1.268714685324e-13,22.0250388410433
"Plaa",3.68085456066201,14.2740806313182,29.2032212264426,9.79268959063747e-14,1.95853791812749e-13,21.9931270435757
"Cadps",7.5809246922001,15.7307789114049,29.1751610910915,9.92058333577594e-14,1.97043310393343e-13,21.976126389649
"Csrp1",3.31982607301175,15.1475487279075,26.2117415838925,9.43631464041874e-14,1.90046057093748e-13,21.9252008457544
"Ap3s1",7.28975204373125,15.7898048741827,32.9902010733104,1.08841062631648e-13,2.14700178341881e-13,21.9161204808002
"Prrc2c",5.4015666952412,15.8634711067074,33.5400926230032,8.84250030936281e-14,1.79340851344823e-13,21.893393394997
"Upf1",4.12813662794476,16.0612797074056,25.9346570429746,1.09976833723552e-13,2.1546481709104e-13,21.7932335488604
"Rps2",7.69835151904015,16.1852846513325,28.4928765847545,1.36521473153636e-13,2.62121228454982e-13,21.6606699489955
"Khsrp",3.1300086139738,14.2265417192357,23.5247444466292,1.15224588336621e-13,2.24220820546939e-13,21.622840712242
"Stim1",2.38755125529537,14.8201640460341,23.4997213818723,1.17115110934413e-13,2.26370147309469e-13,21.6061133599097
"Pdha1",2.1741557051632,14.9944170582093,25.5236436701568,1.3842318139495e-13,2.64012425442024e-13,21.559385157299
"Sars1",5.21346166746778,16.6728536964872,25.4763788489871,1.42166259240363e-13,2.67607076217154e-13,21.5322409906627
"Cs",4.18602179019127,15.0763817849759,25.4889948521029,1.41156704682781e-13,2.67454808872637e-13,21.5132080146154
"Dpysl3",5.70467622985437,15.2441612699559,25.3670014289239,1.51248584984501e-13,2.81029628874428e-13,21.4424755025818
"Pdap1",3.59738769788293,16.8899479012968,23.1623642408671,1.46083786720904e-13,2.73195653088444e-13,21.3788315941866
"Sptan1",1.80674993125607,16.3535815870489,23.0384308724182,1.58561534495406e-13,2.9272898676075e-13,21.294499916296
"Cog1",5.08726494511935,14.5010674360023,31.5348309635419,1.91804061336184e-13,3.5184439276956e-13,21.1940249766845
"Rheb",6.7781149428092,16.3425728773614,27.1640272000698,2.59867935076493e-13,4.67762283137687e-13,21.0213663491494
"Las1l",2.9442547820789,14.8343884046467,22.4774320114199,2.31006685361174e-13,4.21075477114038e-13,20.9069927371897
"Hadhb",2.7331829350501,14.361201883477,22.4325194672845,2.38162926514263e-13,4.31389451799419e-13,20.8755531751145
"Rint1",4.33675774419574,15.1346955408346,24.2739761081001,2.84919842836175e-13,5.09670277868438e-13,20.8234738602157
"Mdh2",3.16379443768471,13.5044896231826,24.1091309983014,3.14213663929898e-13,5.55175062649145e-13,20.7234755830536
"Araf",3.93244531182025,15.0751733179215,26.548941885926,3.53714965830894e-13,6.21157988776205e-13,20.7136572001179
"Numb",6.98099492902094,15.0855138064081,26.4833179602302,3.65692196371924e-13,6.38299106394631e-13,20.6628904299894
"Tkt",2.23442478166227,14.3405928604266,22.1173886665263,2.95494916007429e-13,5.25324295124318e-13,20.6531775118035
"Rpl29",5.11836223643917,17.6378314534036,23.522028578704,4.47592210423384e-13,7.76545521698402e-13,20.327978110035
"Gspt1",2.9454683032934,15.2787521544446,28.831858469736,5.89912174597014e-13,1.01733357056251e-12,20.2556341961806
"Plec",5.06241669197098,15.7858748439582,28.7666854418474,6.06868097985451e-13,1.0403453108322e-12,20.1296566550587
"Rrbp1",5.35499660301228,14.723750465728,28.4505683138766,6.96907825810951e-13,1.18064384607973e-12,20.1025012020127
"Pcbp4",5.36687992213048,15.3581501017786,38.0379723631694,9.11169181690015e-13,1.51685967818916e-12,19.8628767937765
"Rps3a",6.57968808661798,17.2221780168133,22.6304146264089,7.78678188059529e-13,1.31145800094236e-12,19.7937260429994
"Pgam1",5.71442204224675,15.6578947597253,20.6218243820084,8.56947530866789e-13,1.43488888889323e-12,19.5531791049893
"Sfpq",3.7781597038081,16.12353370987,36.7192368904525,1.32563759853939e-12,2.18162073359626e-12,19.5159630561979
"Ktn1",6.26906765325995,16.0256009187505,37.592114196439,1.0328046515971e-12,1.70946976816072e-12,19.4331898081999
"Chmp2b",6.11362240102115,16.7611106799216,48.4287020841005,6.74625282562876e-13,1.149657286261e-12,19.3937476528283
"Sptbn1",3.16404673597125,14.5014813093249,19.687163373514,1.73026190212072e-12,2.83133765801572e-12,18.8253381984754
"Rars1",4.86030355762703,15.2796113274779,34.2498091959898,2.77619012132022e-12,4.51719070587697e-12,18.82156393178
"Hnrnpab",4.22779657054598,15.7084975959847,28.4667999058126,3.60928371794743e-12,5.80711570261933e-12,18.5335598019478
"Ampd3",4.84305467632848,15.9361784204773,32.7063911059637,4.5275981057866e-12,7.16455084871726e-12,18.3550124863024
"Pdxdc1",6.81054949353321,15.8467171175147,24.6422257034074,4.19420999398209e-12,6.67366010092178e-12,18.3079653892076
"Aldoa",4.21655198499497,14.4887092770067,18.9578138912958,3.05995088960907e-12,4.95093177644613e-12,18.233778505415
"Mapre1",3.61009235495315,14.8157876171904,31.6031204590247,6.51375122383664e-12,1.00318735425933e-11,18.0046770179957
"Ptpn12",4.70758703855165,14.7309114979879,27.1384887339437,6.2644896026321e-12,9.69985486859164e-12,17.9757368083324
"Nucks1",4.69750720642922,14.7556724082567,19.9754653396914,4.61765100505157e-12,7.26712289319591e-12,17.9587988489512
"Rps8",4.04774637062625,14.38159278854,18.5824620539495,4.13603371188038e-12,6.6176539390086e-12,17.9207793068759
"Etfa",2.42856448366463,13.113905526412,19.8329344287734,5.11212068695969e-12,8.00158020567604e-12,17.8535393578745
"As3mt",2.438267272855,13.5308253288648,19.6868577143026,5.67790880884397e-12,8.83912290241656e-12,17.744886439427
"Cpsf6",2.66712757871184,15.7270590830356,26.5923425576681,7.91888065658474e-12,1.21310512185979e-11,17.7376290475473
"Mapk3",6.78233377215953,15.1889273076879,26.5793365083919,7.96365083311319e-12,1.21350869837915e-11,17.6877976962761
"Ctnnd1",4.95167120012453,13.8785453036778,25.5564290001133,1.25143123115951e-11,1.89690628723126e-11,17.2953040762388
"Hspd1",3.69252175540435,13.6999981000839,19.9960177128787,1.56686061829108e-11,2.35029092743662e-11,16.8658522450718
"Snx9",5.28573174938775,15.9907963900236,34.1908705799776,1.93986061805256e-11,2.85040743877111e-11,16.7435245397269
"Hcfc1",2.27496327173252,14.6445476504904,17.1334214106661,1.39830093892879e-11,2.10843282937954e-11,16.653443079219
"Rplp0",4.63333933008442,15.146268045028,18.2051337171676,1.7188158378243e-11,2.56486508442175e-11,16.5960302941103
"Mecp2",1.42750599150738,16.2327879533879,18.1171696644241,1.84039818168838e-11,2.73213750683635e-11,16.4741769070198
"Uchl1",5.0517509939053,15.25568789184,18.0528214963659,1.93512664989798e-11,2.85040743877111e-11,16.4728457654474
"Srp68",6.81593316023461,15.7763354459064,23.8631941880413,2.75214539707511e-11,4.00312057756379e-11,16.4627631571608
"Ruvbl1",3.8686184562864,15.4714283691703,32.1183537251592,3.54079265947612e-11,5.09874142964562e-11,16.217967393482
"Park7",5.03604435654273,15.2215167786302,20.7838693536377,3.47240936151194e-11,5.02539646289165e-11,16.2091224930638
"Rpl7",5.30470627806365,16.537406885712,20.7051089503208,3.6392615195464e-11,5.21446426681275e-11,16.1064412868871
"Ddx46",2.2901849858333,13.8643012237701,16.4620778237052,2.53856856144258e-11,3.71120683094143e-11,16.0319132247035
"Ndrg1",3.9747118550229,14.2017865004044,25.9400402947822,5.25477532787439e-11,7.41850634523443e-11,15.8820495960516
"Pcmt1",6.64079437698497,16.5813980550448,25.6442040399893,5.93036377031109e-11,8.29099400897861e-11,15.783222665009
"Septin7",3.40567540108188,15.2402455843899,22.0781721897456,6.71096847900857e-11,9.33699962296844e-11,15.5421761689598
"Zdhhc3",6.25512907334297,15.823975568627,16.9298460027301,4.77569301409088e-11,6.80890885177313e-11,15.5327281512752
"Prdx2",3.94704569160975,15.4342906348727,16.8990698429744,4.89913152539057e-11,6.95049201631765e-11,15.4519702500131
"Hpcal1",4.32003443513155,15.3421529977983,29.3553706767269,8.40487339747236e-11,1.16375170118848e-10,15.4404756217127
"Rnf121",3.18947681102353,16.3044242446974,16.6867549309,5.84895130616258e-11,8.21706329841377e-11,15.2667273699109
"Pcyt2",4.20442028775865,15.1902872303962,28.3944771459359,1.1568223834998e-10,1.57153229456576e-10,15.1469648893146
"Gsn",2.72860307632582,13.5519764224347,17.5888598535945,8.53834266758945e-11,1.17657544893099e-10,15.1155117963892
"Ptbp3",4.14259497537905,15.6725362917525,28.1716438764677,1.24765843450366e-10,1.68697478468101e-10,15.0770496309271
"Mon2",4.03011453283525,13.336163672346,15.0554578782326,9.53556473248298e-11,1.30773459188338e-10,14.6504910646457
"Flot2",4.40925919020605,15.1468781417466,18.1287685910725,1.86869788864075e-10,2.50318600896993e-10,14.5171210493447
"Hnrnpc",4.71845185832165,14.829070654479,14.8825073377642,1.13047456404227e-10,1.54301741442736e-10,14.4726575265008
"Pkm",3.55626144836775,14.9564393253037,14.6461698195142,1.43050713220994e-10,1.92516847699281e-10,14.2266406269177
"Rpl13",4.95954768221932,16.2859508542063,25.5187348187605,3.21876054031154e-10,4.2516556632516e-10,14.1864262623753
"Hsp90ab1",2.3648118992964,15.7636467020632,15.2897687957877,1.97991913027099e-10,2.63989217369465e-10,13.9903789004726
"Msn",2.96240701290738,13.1786874219099,14.9277392333264,2.76012393958088e-10,3.66320596589536e-10,13.6421941790164
"Pak2",2.77580253941417,14.7740658098211,14.7580855664568,3.23302982726424e-10,4.2516556632516e-10,13.5359002789999
"Fhl1",2.3513612222864,15.2198576542573,14.7489022292792,3.26097337930194e-10,4.26891060563163e-10,13.467367986459
"Nebl",5.29634135099383,14.6585530941541,16.9984571028186,4.1069912735177e-10,5.35209722521764e-10,13.4652666796655
"Pfn1",3.59979933821538,14.7382002057168,20.0204064123168,7.97497738002139e-10,1.02995223562608e-09,13.1674072727284
"Septin2",2.23622383871245,13.6740321288692,13.3504113078159,5.53037457120473e-10,7.1745399842656e-10,12.812226004697
"Dock7",2.86232774577448,14.0333518009454,14.227484850353,1.35391570612327e-09,1.73301210383779e-09,12.237380637012
"Cltc",1.9912373011756,13.9435530109794,14.2950957349934,1.2736510848965e-09,1.63755139486693e-09,12.2086228997812
"Hadha",1.88185166998949,13.0714690508811,15.3193134655055,1.45312952473393e-09,1.84361807543336e-09,12.1910125399008
"Acin1",1.84218218574242,15.6090354270734,12.5214129246732,1.39455257258508e-09,1.77712894205533e-09,11.8439180033004
"Cdc42ep4",3.4226827947484,13.6281505978801,13.7085267824011,2.18317303295573e-09,2.75769225215461e-09,11.6422231646195
"Npm1",5.02089582316245,15.5945071469924,14.1898703102748,3.65578214017481e-09,4.59766487497968e-09,11.4700658767382
"Hspe1",5.46244640046615,15.6678289246659,17.0112448898061,4.33838554728383e-09,5.40889626674347e-09,11.4000818313001
