"","Ox_f_T_Slot2-16_1_3811","Ox_m_T1_Slot2-13_1_3813","Ox_m_T2_Slot2-14_1_3820","Ox_m_T3_Slot2-15_1_3816","Ox_m_TC1_Slot2-5_1_3807","Ox_m_TC2_Slot2-6_1_3798","Ox_m_TC3_Slot2-7_1_3804","Ox_f_TC_Slot2-8_1_3796","V_m_T1_Slot2-9_1_3817","V_m_T2_Slot2-10_1_3814","V_m_T3_Slot2-11_1_3810","V_f_T_Slot2-12_1_3819","V_f_TC_Slot2-4_1_3801","V_m_TC1_Slot2-1_1_3799","V_m_TC2_Slot2-2_1_3805","V_m_TC3_Slot2-3_1_3802"
"Phrf1",13.9152445130891,13.5738956617958,13.6045300642328,13.6114628894447,NA,NA,NA,NA,13.1385390004399,NA,13.5520566385771,13.9101086470953,NA,NA,NA,NA
"Phyhipl",16.0661813510508,16.1043800066862,16.210264041527,16.361649303458,NA,NA,NA,NA,15.5984144088125,15.4537515898251,15.2824918909699,15.3841793005794,NA,NA,NA,NA
"Pi4k2a",14.6462506531079,14.6706160717694,14.609777151811,14.6544720939518,NA,NA,NA,NA,15.4047956069679,15.1517462713609,15.266123387077,15.2890735597988,NA,NA,NA,NA
"Pi4kb",15.2845981802127,15.0073660438338,15.0969786867369,15.2460585256128,NA,NA,NA,NA,14.8202450900342,15.180124156127,15.0014761218912,14.9968590940861,NA,NA,NA,NA
"Picalm",15.6327134990562,15.7624031191931,15.8953856947064,15.8626314022724,NA,NA,NA,NA,16.42519070386,16.4840683107621,16.0726573605252,16.3395162766493,NA,NA,NA,NA
"Picalm;Snap91",16.1403984311944,16.6369360984737,16.7879025593775,16.4146307373551,NA,NA,NA,NA,16.9609944484611,17.0584949053389,16.4896582681698,16.5600847843357,NA,NA,NA,NA
"Pick1",16.0427885356955,15.8724186643495,15.927392361857,15.7286975130252,NA,NA,NA,NA,15.7746658071856,15.5621092462114,15.7231583896478,15.5324552903455,NA,NA,NA,NA
"Pigp",13.6267471184826,13.4649413396378,13.6162271880107,13.174779034332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pigu",16.9155418216998,16.7921334776643,16.6899348158409,16.6582391634888,NA,NA,NA,NA,16.6521334102721,16.4439468794222,16.6289197104996,16.7034948717666,NA,NA,NA,NA
"Pik3c2a",NA,NA,NA,NA,NA,NA,NA,NA,13.820986661458,13.4236543247489,NA,13.7623197448335,NA,NA,NA,NA
"Pik3c3",14.9362512827661,15.4778943992566,15.3567024516432,15.442271257651,NA,NA,NA,NA,15.7361461641492,15.6366875297717,15.49514905636,15.7526875127555,NA,NA,NA,NA
"Pik3cd",12.3147135170964,12.7967656421194,12.87124686747,12.7179890873364,NA,NA,NA,NA,13.1317653426961,13.3391819338452,13.0891227091122,12.9879212480044,NA,NA,NA,NA
"Pik3r4",13.9439982225284,13.82411347449,13.8588777214225,13.5803514713366,NA,NA,NA,NA,13.3036762154084,13.4220749085668,13.230024768151,13.595312316354,NA,NA,NA,NA
"Pikfyve",14.210497651834,14.5280233878323,14.1533388520982,14.204012523,NA,NA,NA,NA,14.3937478631899,14.5990785253406,14.4883280256381,14.3604419839155,NA,NA,NA,NA
"Pin1",13.5707920869756,14.149692428952,13.8353662307761,13.8091884497304,NA,NA,NA,NA,13.7070161580241,13.6029103881941,13.6566584135841,13.6743693501987,NA,NA,NA,NA
"Pip4k2a",14.2990539917889,14.1805305302694,14.2870281879516,14.2318762832099,NA,NA,NA,NA,14.1154168917996,14.5044277257577,14.567809576635,14.2189110352829,NA,NA,NA,NA
"Pip4k2a;Pip4k2b",13.9673375556991,14.1013713354311,14.2099565863405,14.1505270261237,NA,NA,NA,NA,14.4008059687511,14.4237809090756,14.2030177272651,14.0110976787664,NA,NA,NA,NA
"Pip4k2b",14.8475673965547,15.1417451428378,15.0509135968629,15.3066748292042,NA,NA,NA,NA,15.2226423525014,14.889877911718,15.0532815549363,15.0790065554935,NA,NA,NA,NA
"Pip4k2c",13.8227500613203,13.8220056863753,13.7958265967784,12.9008430656483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pip4p1",15.2857971720509,15.3666644985781,15.125463283397,15.2365745088099,NA,NA,NA,NA,14.7272343576581,NA,14.611156261478,14.7952243235131,NA,NA,NA,NA
"Pip5k1c",14.7561888511257,14.5177896855307,14.5484643927736,14.41874431044,NA,NA,NA,NA,14.6097210693976,14.5741706250222,14.5871794607808,14.5934360256918,NA,NA,NA,NA
"Pirt",15.3116124367352,15.366026360055,15.1969115761862,15.0804824756969,NA,NA,NA,NA,14.5267535542319,14.6441599301576,14.4686694833063,14.9208511550376,NA,NA,NA,NA
"Pitpnc1",15.4470476011042,15.6645564034832,15.5137713840092,15.5617714623746,NA,NA,NA,NA,15.7316419261987,16.2191107857053,15.8938514932986,15.7877946061346,NA,NA,NA,NA
"Pitpnm1",14.8193250953012,15.0390613260606,15.0085989607654,15.1205148976205,NA,NA,NA,NA,15.2607106734955,15.1350055828573,15.2642672922623,15.2681158283604,NA,NA,NA,NA
"Pitpnm2",15.631593830737,15.7032381691377,15.7535357671241,15.698697072036,NA,NA,NA,NA,15.3463529125694,15.3028715144339,15.5136838796088,15.469105327457,NA,NA,NA,NA
"Pitrm1",NA,NA,NA,NA,NA,NA,NA,NA,13.2752340808676,12.1749038422498,NA,NA,NA,NA,NA,NA
"Pja2",14.5751089760266,14.7684429505109,14.7130893786765,14.6545707808999,NA,NA,NA,NA,14.0549467347463,14.2083338846535,14.2039885300235,14.149202524454,NA,NA,NA,NA
"Pkhd1l1",14.2734896641548,14.4151013378264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pkib",12.3674338632801,12.5373858638301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pkm",16.620320765633,16.8073885618817,16.6299562827724,16.7960780688684,13.1929733329608,13.9668349333748,12.9443215304004,14.3870294855358,16.4695619792895,16.5880382923361,16.5148351231904,16.5191506236356,12.9716005656802,13.4500974480461,12.6793097810292,12.7655324302251
"Pkn2",14.168222882537,14.3340497875734,14.2788766221754,14.5093031970966,11.4823451983286,10.8825445062459,12.5566161115813,12.1760323352307,14.9222834134493,14.637562428943,15.1300380205963,14.8753070744467,12.4083277380709,12.7555915022639,12.7718154421236,12.3574996609423
"Pkp1",NA,NA,NA,NA,NA,NA,10.9477172883494,NA,NA,NA,NA,NA,12.6360127953815,12.1037762747129,11.2802952054498,NA
"Plaa",15.2685408187337,15.4194112776784,15.3640637680539,15.6917756166499,12.9325506525974,12.8514796819707,12.9661935913123,NA,15.7839962056066,15.7835638051484,15.8295854010028,15.6803843673537,12.3294347784269,12.1407179543796,11.7954309195411,NA
"Plcb1",14.5020179160008,14.6193321848487,14.575289368645,14.527333004432,NA,NA,NA,NA,14.2696219409608,14.2863227965267,14.6674655615994,14.2402485942844,NA,NA,NA,NA
"Plcb3",17.2433368515947,16.9920902775569,17.0354789353235,16.930635532896,NA,NA,NA,NA,16.6160861708297,16.7452826023715,16.6135470918006,16.969748196223,NA,NA,NA,NA
"Plcxd3",NA,NA,NA,14.0319079271274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plec",17.0788574205152,17.151100633358,17.1352762244125,17.2283641758217,13.0772799395006,13.1136391614361,12.819754390444,12.5764886423753,18.0055520075453,18.0771877413564,17.9659582810168,18.0297252305326,12.9571891231418,NA,NA,NA
"Plekha1",13.7491099756598,13.5535956494706,13.0302393233464,13.1842832515131,NA,NA,NA,NA,13.5737515109898,13.5607526798452,13.7356083299513,13.2422739720791,NA,NA,NA,NA
"Plekha2",12.4219596096408,13.2634012555103,13.5416048579607,13.1342097071735,NA,NA,NA,NA,17.0333091130862,16.8759844216816,17.0335361961642,16.4022493525,NA,NA,NA,NA
"Plekha6",15.4135380437605,15.3603165831671,15.2977380382115,15.4505036801518,NA,NA,NA,NA,15.8561484192465,15.7342943082756,15.7606465133057,15.860201470004,NA,NA,NA,NA
"Plekhd1",16.283497078722,16.4503596013787,16.511074459351,16.3187179655707,NA,NA,NA,NA,15.9238613288383,16.123029405941,16.1207140074559,15.6688917480958,NA,NA,NA,NA
"Plekhf1",13.9701778078147,13.7959584650945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plekhm2",NA,NA,NA,NA,NA,NA,NA,NA,14.1553242290506,13.6104596925841,13.8753269999433,13.5838819533974,NA,NA,NA,NA
"Plekhm3",12.222713409424,13.6835977743801,13.9732489204838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plekho2",13.5421906258603,13.2633205760677,13.4307297240463,13.5097321335742,NA,NA,NA,NA,14.3416897589988,14.2771867451313,14.462462008907,14.1117313536716,NA,NA,NA,NA
"Plg",14.5281366243181,14.4823605107402,14.4118485836377,14.5769212462261,NA,NA,NA,NA,13.193379050746,NA,NA,NA,NA,NA,NA,NA
"Plin2",NA,NA,NA,NA,NA,NA,NA,NA,14.5182904694638,14.2922784893627,NA,NA,NA,NA,NA,NA
"Plin3",NA,NA,NA,NA,14.2378686969671,14.3586172171199,14.1124550641495,14.1321415852436,11.2974092536746,NA,NA,12.8468204019607,13.5435711644571,13.2836305109958,13.4277385717455,13.3950223714168
"Plk3",NA,NA,NA,NA,NA,NA,NA,NA,15.5396041308361,15.6034669767946,NA,15.2039558809182,NA,NA,NA,NA
"Plp1",14.5563472485521,14.275235934384,14.1369879492724,14.3000988319603,NA,NA,NA,NA,14.2441538229583,14.4195277749078,14.4207187515944,14.0112188202914,12.4367531777569,NA,NA,NA
"Plpbp",15.1321422006516,15.1673082994796,15.1295052252116,15.1934251901721,NA,NA,NA,NA,15.9253773166754,15.9744867664952,15.8188472682079,15.7817593577383,NA,NA,NA,NA
"Plpp3",13.4262516487647,NA,NA,NA,11.8156609856798,12.018731044589,11.7518723418406,12.0593638820141,12.7405903165664,12.1817610177907,NA,12.9272390726185,NA,NA,NA,NA
"Pls1",13.3954604088893,13.5667687408604,13.8867063637553,13.5675654709058,NA,NA,NA,NA,13.4013328749225,NA,13.2499341447254,NA,NA,NA,NA,NA
"Pls1;Pls3",NA,14.7595189341705,13.9203993812077,14.4841368721467,NA,NA,NA,NA,13.8026678159174,NA,13.849551708848,13.791346063373,NA,NA,NA,NA
"Pls3",14.7534537218929,14.9831614963235,14.893225115431,14.9479756541664,NA,NA,NA,NA,14.7772034614098,14.973741316843,15.0500978557275,14.9121090208038,NA,NA,NA,NA
"Plscr3",15.8215894164774,15.8610033828457,15.8835119721917,15.6086443309137,NA,NA,NA,NA,16.4688522278688,16.6617925587246,16.2723801159118,16.3350526085668,NA,NA,NA,NA
"Pmpcb",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3698426817169,NA,NA,NA,NA,NA,NA
"Pmvk",14.405965776754,13.9874061425136,NA,NA,NA,NA,NA,NA,12.7916329905028,12.607878156393,12.1182403132429,12.7744061608894,NA,NA,NA,NA
"Pnn",14.7295172253221,14.4454449817209,14.6232191630702,14.708971199788,NA,NA,NA,NA,14.4113546933414,14.3235177921881,14.27888498879,14.1966187553222,NA,NA,NA,NA
"Pnpla6",14.519819306012,14.5624141823616,14.5718605326081,14.3467920828585,NA,NA,NA,NA,14.1423415144237,13.899872725957,14.4671963501232,14.2919565245186,NA,NA,NA,NA
"Pnpla8",12.9152183655687,12.8679678713068,NA,13.0725965640736,NA,NA,NA,NA,13.8691981175206,14.027041958387,13.8412727525974,13.85911759267,NA,NA,NA,NA
"Poglut1",13.5581934804642,NA,12.8332972965446,13.1666730837454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Poglut2",NA,NA,NA,NA,NA,NA,NA,NA,14.8372583430475,NA,15.7428620264596,NA,NA,NA,NA,NA
"Poldip3",NA,12.4778923114737,NA,11.9690303007869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Polr2b",12.9079271601984,12.9534434984003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Polr2d",14.5612819776846,14.1149948656903,13.990564928445,NA,NA,NA,NA,NA,14.6612853337463,14.69610565626,14.5872282135798,14.8988064804059,NA,NA,NA,NA
"Polr2m",NA,NA,NA,NA,NA,NA,NA,NA,14.1625172128843,NA,13.9745400672673,NA,NA,NA,NA,NA
"Polr3b",NA,NA,14.9959393526063,NA,NA,NA,NA,NA,14.3688610895437,14.2827988586835,13.6215940390175,13.7971751421752,NA,NA,NA,NA
"Polr3d",14.2346378313444,14.1165632732052,14.2278490539915,14.0420440699043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Polr3f",13.3575382593636,NA,12.6607870177816,12.8742590511436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Polr3g",13.85499496407,14.3186416597352,14.0407006867145,14.1714973956822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pom121",14.3825474029219,14.3917822488708,14.4343874074216,14.607274855554,NA,NA,NA,NA,14.4778549603919,14.4504171216215,14.1969550468769,14.2962509978165,NA,NA,NA,NA
"Pop7",NA,NA,NA,11.9852228965756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Postn",NA,13.536878560203,NA,13.2530408390751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ppa1",15.5854277278776,15.5509320202405,15.6345657757947,15.4599644866728,NA,NA,NA,NA,15.7410940592738,15.7540641713157,15.8073197121651,15.9687440766395,NA,NA,NA,NA
"Ppa2",14.3206247256643,14.6124386878101,14.3226790390133,14.6418175089983,NA,11.8668487715912,11.936837245338,11.4563731191881,14.6947096304441,14.105896128803,14.6762179846559,14.382588813161,NA,NA,NA,NA
"Ppcdc",13.9570954238675,14.0713119759672,14.0013656002689,13.8138219049286,NA,NA,NA,NA,NA,12.596881235864,12.4469993015508,NA,NA,NA,NA,NA
"Ppcs",13.6457259727304,NA,NA,13.4756447794955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ppfia2",16.192728177566,16.2546817264366,16.1152834831546,15.9310167772312,NA,NA,NA,NA,15.7740454029816,15.7441757360636,16.156647335587,15.9061716369454,NA,NA,NA,NA
"Ppfia3",13.427483717862,13.4068617730779,13.4038408651645,14.1070999030075,NA,NA,NA,NA,13.7592952584922,13.6904657148002,14.0023042422624,14.2147955250748,NA,NA,NA,NA
"Ppia",16.8345802616779,16.7442561703151,16.8791301403431,16.629471998568,13.5415520986888,13.8143257331737,13.6260306999194,14.1200233449717,16.8411553168452,16.8888850479631,16.7305680563231,16.8111275460222,12.2684718229124,12.9706721415583,12.093351535644,12.3026474908348
"Ppid",17.6621640747706,17.7864368107538,17.9752574840632,17.6408841808677,12.3305415941849,12.5621088351621,12.5349739735334,13.0752535018257,18.2104622999732,18.3060336607213,18.0602504325514,18.048607828772,NA,NA,NA,NA
"Ppid;Ranbp2",16.004655000461,15.6228239947155,14.7792166221039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ppig",14.6582847884842,14.0133369109024,14.2270567552103,14.1677644269209,NA,NA,NA,NA,14.375510268825,14.2291500666306,14.399096293642,14.1331494645369,NA,NA,NA,NA
"Ppil2",13.6263481362716,14.1131755982711,13.8153923155193,13.9147311256859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ppil4",13.7084265212839,13.5719659039457,13.1158386045423,13.8078781261567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ppip5k1",14.1984745805873,14.2823311084968,14.073542168136,14.3134737711465,NA,NA,NA,NA,14.4721263759702,14.4173521438731,14.5238157878858,14.6117964628542,NA,NA,NA,NA
"Ppip5k1;Ppip5k2",13.3737389435485,13.6864288385854,13.4921695985325,13.5827147616011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ppip5k2",14.2355063901816,14.3171211419587,14.2038747556314,14.2138668097927,NA,NA,NA,NA,14.1554074583848,13.9601667601367,14.2920052774045,14.498754219027,NA,NA,NA,NA
"Ppl",NA,17.2730033124098,16.7393982660195,16.4130113598244,NA,NA,NA,NA,17.3926192944831,NA,NA,18.0765964210295,NA,NA,NA,NA
"Ppm1a",14.4755388104306,14.4033959460324,14.2114721943858,14.4341613681908,NA,NA,NA,NA,14.1646539780591,14.2603689819149,14.3496356669297,14.2863271623575,NA,NA,NA,NA
"Ppm1a;Ppm1b",14.4317195804433,NA,NA,14.7791242643357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ppm1b",15.1224301982,15.2043187337579,14.920665443981,14.9703373558246,NA,NA,NA,NA,14.4169803430244,14.8528732031609,14.9676228453127,15.4488795019876,NA,NA,NA,NA
"Ppm1e",12.6605801119785,13.2143321662699,13.3589386507261,NA,NA,NA,NA,NA,13.973082098996,13.8767536263393,14.2537821899349,13.2871475307848,NA,NA,NA,NA
"Ppm1g",15.8279032280808,15.7773267727696,15.683241680326,15.7444617353556,NA,NA,NA,NA,15.3988801591987,15.4387023227741,15.4146530515647,15.5848214668178,NA,NA,NA,NA
"Ppme1",17.5560524570359,17.5853521686118,17.7843825389682,17.6146190814603,NA,NA,NA,NA,17.6767980861356,17.7556199515482,17.6049385225951,17.5158568847915,NA,NA,NA,NA
"Ppp1ca",16.2012410128207,15.9828690446886,15.8720065167912,16.0399711390419,NA,NA,NA,NA,15.6753534053422,15.9584948946599,15.5134541459277,16.1499072802245,NA,NA,NA,NA
"Ppp1ca;Ppp1cb;Ppp1cc",15.5496354036955,15.766388870154,15.6742281364049,15.4894490709091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ppp1ca;Ppp1cc",13.0487235573748,NA,12.2112647355182,12.7222482717488,NA,NA,NA,NA,15.1862471700832,15.3718242796954,14.913942250673,15.1625912878569,NA,NA,NA,NA
"Ppp1cb",NA,13.7532271973961,13.8546346664294,13.9706182224712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ppp1cc",14.4882041779414,14.3533880817317,14.4446461042664,14.4213811116671,NA,NA,NA,NA,NA,NA,14.581006341792,14.9075103704887,NA,NA,NA,NA
"Ppp1r10",13.5798282771159,12.725071804633,13.3441728026107,13.2841729805228,NA,NA,NA,NA,12.9260572528897,12.5546290240037,12.2250008703135,12.993831696651,NA,NA,NA,NA
"Ppp1r11",13.3116489915104,14.0894918611742,14.3826375348922,13.2473208251745,NA,NA,NA,NA,13.7568907032866,14.400861703077,NA,12.4988557872581,NA,NA,NA,NA
"Ppp1r12a",15.5243404240263,15.419942546632,15.4030264332661,15.3740466205867,NA,NA,NA,NA,14.7902785980656,14.4620881754175,14.8779788732554,14.6604226564267,NA,NA,NA,NA
"Ppp1r12c",14.4915655593151,14.5029975414686,14.5909308013293,14.5035518328805,NA,NA,NA,NA,14.3121843068553,14.600580479574,14.4878152700424,14.5888772496601,NA,NA,NA,NA
"Ppp1r13b",12.442534052307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ppp1r13l",14.3765838451317,14.6556832574647,14.7928246088776,14.5483480901193,NA,NA,NA,NA,15.0474040644046,15.1217745186923,15.1711486914572,15.2156223382744,NA,NA,NA,NA
"Ppp1r18",14.4420954898044,14.720818582003,14.5351579053263,14.7221985036739,NA,NA,NA,NA,14.9599077008322,14.9061679187247,14.7543353997595,14.9251254545965,NA,NA,NA,NA
"Ppp1r1a",16.1571044417973,15.9750828618817,15.9838061203165,15.8418486415235,NA,NA,NA,NA,15.7016553634014,NA,15.3728240974127,15.7387145066294,NA,NA,NA,NA
"Ppp1r1c",16.0394031924921,16.1223300998544,16.1600830495004,16.0599183117364,NA,NA,NA,NA,14.7610651907531,14.564160699273,15.020692636403,15.0291586569627,NA,NA,NA,NA
"Ppp1r2",19.7761029336262,20.3029210822728,20.6534850957983,20.3903076285498,14.4572590246833,14.504545912144,14.0879517232943,NA,19.7606551458885,20.0407727940138,19.6651562038705,20.0113892300854,13.5705317131817,13.4082103074265,13.4157813732106,13.652307222468
"Ppp1r21",14.6976967385424,14.591856217195,14.401515927194,14.4293640985426,NA,NA,NA,NA,14.5045776093758,14.4620282309953,14.6875240950348,14.7983119708468,NA,NA,NA,NA
"Ppp1r37",13.3714363459425,NA,NA,13.4985002056043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ppp1r3f",13.7045126638315,14.2656575179063,14.1795336201916,13.9113146468339,NA,NA,NA,NA,13.3623274182105,13.4965417421233,NA,12.9638136606742,NA,NA,NA,NA
"Ppp1r7",14.2688536681441,14.1537804175782,13.9701408490634,14.0509118467973,NA,NA,NA,NA,14.2158211459537,14.3192275601367,14.4452788340597,14.560724353816,NA,NA,NA,NA
"Ppp1r9b",13.0833558458382,12.6903888373274,12.9086154941444,12.7367415068328,NA,NA,NA,NA,12.2481914692598,13.2150991553046,NA,12.7017331419762,NA,NA,NA,NA
"Ppp2r1a",13.6786427046941,14.0157787050025,13.9042535307895,13.8376997200782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ppp2r2a",13.3964727074542,13.3442115224789,13.4672644385924,13.326700837638,NA,NA,NA,NA,13.9523069220905,13.9933399922723,NA,13.528429691202,NA,NA,NA,NA
"Ppp2r5a",NA,NA,NA,NA,NA,NA,NA,NA,13.6252786603091,13.3371929896181,14.0194931721142,14.076031621695,NA,NA,NA,NA
"Ppp2r5b",15.8602540304908,15.775681615528,15.9515058689512,15.742796921818,NA,NA,NA,NA,15.4953509234243,15.5638540351249,15.7574947528193,15.4934349693148,NA,NA,NA,NA
"Ppp2r5c",14.8662098412494,15.090134700968,14.9710896912559,14.9629257470025,NA,NA,NA,NA,15.1182235336271,15.1794684225717,15.345998759623,14.9413603257496,NA,NA,NA,NA
"Ppp2r5e",14.6274900410096,14.3927372015698,14.3730013411302,14.592887605694,NA,NA,NA,NA,14.5645408774909,14.7812249697572,14.7221739096626,14.8679327157498,NA,NA,NA,NA
"Ppp3ca",19.8819148662185,20.4558105454996,20.4178660330028,20.2723321112258,13.9388040711941,13.8612062501511,14.1996266097107,13.6089170387549,20.1786713033033,20.2780927474843,20.1306076871999,20.0096721573797,12.3350692858243,12.0410875724108,11.1931495455552,12.6244961958023
"Ppp3ca;Ppp3cb",19.0755360889091,19.2112548487426,19.3373440343051,19.0774181595404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ppp3ca;Ppp3cb;Ppp3cc",18.0563760871404,18.9176835058705,19.057531177579,18.6343086464574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ppp3ca;Ppp3cc",NA,NA,NA,NA,NA,NA,NA,NA,18.6216268029553,18.8294446265693,18.2780698062326,18.6365673701416,NA,NA,NA,NA
"Ppp3cb",14.1199056822221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ppp3cc",13.3303172021782,13.2748634019508,12.5957509728138,13.1669250035121,NA,NA,NA,NA,11.7694246415528,11.6079313114841,12.8819666275127,NA,NA,NA,NA,NA
"Ppp3r1",12.9561415033508,12.6357137170188,13.1207310545843,13.7660719559145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ppp4r1",14.3021319495865,13.8990075369256,13.2654729381261,13.0260513425781,NA,NA,NA,NA,13.3310148839596,13.7086205072311,12.8610074004489,NA,NA,NA,NA,NA
"Ppp4r3a",15.2210517293781,14.9345293643189,14.9927317580973,14.9431435782899,NA,NA,NA,NA,15.0722597771061,14.9511303681622,15.4625723220639,15.0567024617562,NA,NA,NA,NA
"Ppp4r4",15.9123772459977,15.9171880871331,15.8357467311924,15.8666137140884,NA,NA,NA,NA,15.9864989336545,15.9074856221756,15.8524207719633,15.8774622390634,NA,NA,NA,NA
"Ppp6r1",15.7253905442042,15.8148090986964,15.8577296727998,15.8832828136449,NA,NA,NA,NA,16.5897807076534,16.844508459488,16.6324260825414,16.4733149951258,NA,NA,NA,NA
"Ppp6r2",14.557582502147,14.5899614080212,14.6766425943551,14.5801611184763,NA,NA,NA,NA,15.1129228281887,15.1222704322813,15.2350534926752,15.067714879838,NA,NA,NA,NA
"Ppp6r3",15.5945796164849,15.6552022489367,15.6670673920844,15.7608988329567,NA,NA,NA,NA,15.5628079287848,15.5425192546322,15.6395869301705,15.4721834818696,NA,NA,NA,NA
"Pqbp1",11.958153925509,11.8516865857334,NA,12.2295759066405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Praf2",16.0965863265059,15.9304783925405,16.109752317641,16.2126177941463,NA,NA,NA,NA,15.9743166495409,15.9949814088222,15.8632429394893,16.043276111437,NA,NA,NA,NA
"Prdm6",17.6040826201693,17.7338825746006,NA,17.261241003081,NA,NA,NA,NA,NA,NA,17.6092941860707,NA,NA,NA,NA,NA
"Prdx1",17.2072030412726,17.2354218327506,17.2067364091702,17.1534406682878,16.913447448404,16.6990749707591,16.8234216612982,17.1023232991585,16.9638913345245,16.8654880448321,17.1079237543993,17.224574495874,14.2318480735872,14.0962215768998,13.892427801258,13.9447360507084
"Prdx1;Prdx4",17.4568597191087,17.5392194069054,17.5525940552497,17.3208181735668,NA,NA,NA,NA,17.0849744343075,NA,17.0391439642929,17.0094459410863,NA,NA,NA,NA
"Prdx2",17.0195108920944,17.292861940278,17.2955043354293,17.0142409290343,14.6457935098903,14.5783903829018,13.6408436750357,NA,16.9508604202867,17.0867961496644,16.8759970044196,16.9940447380625,13.4715609118415,13.3761389585788,12.8991491900958,12.3726664854781
"Prdx3",12.9647180998301,12.5715938624802,12.1233389935744,12.6415798960428,NA,NA,NA,NA,12.6217909024079,12.4068055603585,11.8526504441576,12.0041186171628,NA,NA,NA,NA
"Prdx4",17.1259683396175,17.4491244583594,17.0694078084928,17.3957600409262,NA,NA,NA,NA,16.6713890273028,16.5272631761631,16.8028697255837,16.7356221282915,NA,NA,NA,NA
"Prdx5",16.0297483887167,15.7933216729036,16.0087928237153,15.9354025783523,13.0865575578628,13.4604814939364,12.8351602344258,NA,15.6499434731486,15.8049062343918,15.6470151784187,15.7588785638472,NA,NA,NA,NA
"Prdx6",16.6955692487247,16.6405151796731,16.5655446655021,16.6611977280517,14.5136144407235,14.9499197108653,14.9427181585397,15.0353087255775,16.9548225296766,16.8382115387945,16.8199927072127,17.07288366509,14.3632841261823,14.4075972169806,14.2923055749326,14.2625587975479
"Preb",15.3620477045852,15.2678464734712,15.3024060115495,15.34470096256,NA,NA,NA,NA,15.4725926319526,15.4996089427825,15.3713412672142,15.7495764021495,NA,NA,NA,NA
"Prep",NA,13.6306238019175,13.514963899003,13.4575070860053,NA,NA,NA,NA,13.4952148724875,13.7039005193984,13.4437101175226,13.5441517788268,NA,NA,NA,NA
"Prickle2",13.6122810737007,14.1155557875389,13.4017328495226,14.3553166805792,NA,NA,NA,NA,NA,13.4677583698534,14.380149872621,14.2381360004027,NA,NA,NA,NA
"Prkaa1",15.1094164887893,15.1559575309821,15.1019686958019,15.1811742834321,NA,NA,NA,NA,14.9335033229769,14.8880037637623,15.1225943759863,14.9696624685722,NA,NA,NA,NA
"Prkab2",14.983888420006,14.850490052835,15.0828997776507,15.1538238730785,NA,NA,NA,NA,15.3218541266796,15.3947004892351,15.1770885709394,15.174629250589,NA,NA,NA,NA
"Prkaca;Prkacb",NA,NA,NA,NA,NA,NA,NA,NA,14.737231496102,14.7585303377929,14.6328702732281,14.6051438070078,NA,NA,NA,NA
"Prkacb",14.1465560487377,14.7698659466722,15.2948445993272,14.9567097089037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
