GeneID,X207_LSC_T_m_2,X211_LSC_T_f_3,X220_LSC_T_m_5,X221_LSC_T_f_5,X224_LSC_T_m_1,X225_LSC_T_f_6,X227_LSC_T_m_6,X228_LSC_T_f_2,X233_LSC_T_f_4,X236_LSC_T_f_1,X237_LSC_T_m_4,X240_LSC_T_m_3,X208_LSC_TC_m_5,X209_LSC_TC_f_2,X212_LSC_TC_m_2,X214_LSC_TC_m_6,X219_LSC_TC_f_1,X231_LSC_TC_f_6,X232_LSC_TC_f_5,X238_LSC_TC_f_4,X241_LSC_TC_m_3,X213_LSC_TC_m_1,X216_LSC_TC_f_3,X223_LSC_TC_m_4
Arpc4,9885.226081,12005.95263,13785.27498,8509.00454,12755.04704,9273.403699,15046.46207,8791.556188,8118.220086,9698.370089,11552.47308,14937.17024,6652.431931,4552.594146,4021.07116,3607.47,NA,8887.62,4409.94,7356.18,4534.56701,6088.975196,5810.321127,9893.91
Arpc5,46972.70442,62233.44374,36106.39997,78413.14577,36915.2196,71071.77112,51261.00111,67253.31103,70274.43979,71631.50057,50630.486,46777.96614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arpc5l,11406.15464,5657.55,10643.7,10912.70776,8829.98,10845.26583,8146.106241,11033.52537,11074.87789,11442.08378,8071.143063,10051.22242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arpin,155101.0557,159178.5576,142439.7539,166081.0668,133378.8911,169778.906,139836.981,159859.9363,162868.4776,159401.3496,142463.0832,137775.5458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arpp19,39948.24797,60444.12866,46640.2,49930.3719,40978.93567,46463.86244,40950.09306,47263.78059,44334.47533,44665.3921,37350.45285,37300.95556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arpp19;Ensa,43973.3,34993.1,26596.9,60579,27175.8,61250.6,46069.4,61048.7,58311.5,45746.5,44113.8,58025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arrb1,3094.52,NA,NA,NA,NA,4085.31,NA,NA,NA,NA,NA,3800.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arrb2,28011.84194,25310.90832,25203.88242,21481.40043,27815.60476,22103.58458,21756.19637,18127.98052,17897.83176,19748.39199,20003.43798,16473.8734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arvcf,21227.43285,19982.44028,22816.79318,26163.21565,20507.51147,20885.67742,19831.8706,30450.74564,27125.74005,29475.64253,25908.9886,24159.54705,27221.2,NA,26460.6,NA,44387.5,24213.8,77847.9,30140,105720,NA,NA,NA
As3mt,18262.01917,17624.5843,19282.66974,21211.5054,18065.00909,21458.0591,21083.9124,22142.49655,21463.71692,21791.3882,18947.8038,17160.46451,NA,4920.060656,3223.170684,NA,3593.75819,4994.405254,2682.780897,NA,4938.994574,NA,2831.57496,NA
Asap1,216769.3786,216055.1425,210345.5101,238852.9271,200971.3212,245239.6931,216834.159,252884.1517,252730.7058,259674.7731,257535.7292,218388.6401,7444.548884,8889.642296,9607.484588,9426.587529,10554.90472,8151.81,7381.444566,9776.780845,8828.56663,7752.053539,7651.594389,9001.90641
Asap1;Asap2,53532.74273,57378.4,70629.94411,66962.71298,54372,64192.03038,63149.7234,53217.25285,65076.63988,79060.25801,95930.446,70514.43323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asap2,12002.1752,14902.0811,9883.053222,11824.04672,8960.056893,11686.53073,11226.45906,12227.51914,11668.76429,12154.40012,14742.86175,10689.97762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asb1,12893,11107.1,12439.1,NA,NA,8839.29,7342,NA,NA,7381.79,7874.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ascc1,NA,NA,NA,8009.58,11590.3,NA,NA,9675.28,6910.21,2848.39,NA,6213.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asl,39250.61788,36035.65229,31150.45502,45903.20613,43609.20539,43999.09254,35570.65625,41139.6499,40714.74953,38734.64231,30447.12989,37684.04968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asns,15455.47906,NA,11281.7209,18595.51347,20209.07951,19004.06171,14128.49875,10370.37312,18372.65384,14866.31884,15063.65657,17605.1516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspa,8707.04,NA,NA,4432.53,NA,NA,8446.48,4530.21,3402.05,4835.57,7243.87,9768.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspscr1,49556.44658,54488.28761,52217.53293,68718.93702,49291.27394,65277.51469,52791.99335,64804.28168,67266.8828,70841.83418,49615.86251,57296.68794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asrgl1,45930.47603,40784.87558,52222.64019,55638.92684,40685.56958,48896.89223,57941.11465,53835.62988,53831.80293,48156.38608,48005.0598,54116.60178,14237.33042,14024.70375,12985.3814,12107.84091,16038.4,18355.99985,14790.63509,17779.04903,14788.9,14002.32257,18020.48829,17291.46791
Ass1,24116.54023,23580.96216,23590.58072,28534.32015,23144.29497,30850.43544,22953.41355,30162.16724,29116.14538,29629.78466,22434.7298,23518.90426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Astn1,5934.185677,6334.08011,5064.466943,8593.746735,4472.605187,7411.10139,5008.458325,8104.71749,6567.15586,8190.491592,6384.71816,5995.50187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atad1,40304.57733,36535.6482,43236.00287,28047.34379,45100.30166,22511.80093,31801.08109,23802.15475,28040.77377,31432.37589,36681.27455,33309.70655,NA,5437.64,4013.83,2240.72,4174.41,5195.67,6313.71,5949.91,5099.1,4085.76,7299,3810.19
Atad2,NA,NA,NA,4372.84,NA,10185,NA,NA,7999.11,5095.24,NA,8878.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atad3,10214.1726,NA,17310.96185,8159.231272,9213.279415,7535.379265,10913.1889,8913.92264,8383.140203,7344.257588,11579.60351,11190.44166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atcay,NA,NA,NA,4043.22,NA,4248.18,3668.12,5286.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ate1,NA,5914.57,NA,6256.21,5236.6,6967.33,5788.01,9361.27,5058.14,6790.13,5978.01,7927.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atf7,NA,NA,NA,NA,NA,NA,2238.3,NA,2864.39,NA,3166.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atg13,7187.843085,NA,NA,NA,NA,8728.343465,6235.33515,10303.63155,9014.464686,7737.866288,8108.838922,9070.864772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atg16l1,10733.7,14538.3,12355.3,8478.75,NA,6081.61,8088.32,5345.74,7344.21,7389.08,3740.23,6415.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atg2a,26156.24664,25475.67611,25146.23923,23130.66786,24916.65832,23794.58504,23570.66805,23496.26704,24568.6265,24485.10572,24063.76325,25239.69232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atg2a;Atg2b,40889.4,30645.9,38154,37525.3,39727.1,32587.2,38359,26926.7,31309.5,31579.2,41753.8,42018.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atg2b,86123.00056,78790.92117,84690.20641,78887.03516,94638.92878,80010.10952,85224.65939,81147.5822,76761.07611,78755.88253,85262.26791,89851.64066,9903.027187,11551.67065,9659.487088,9215.297218,11073.65266,9888.463851,8053.91333,10370.66809,10260.74966,9544.325175,10257.18761,6913.049638
Atg3,21672.74815,24477.68277,17493.18586,25141.2995,23945.37721,25640.38582,23155.69297,25827.41592,26216.4546,27966.24119,24169.78903,23033.47372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atg4a,NA,NA,NA,NA,NA,15854.2,NA,NA,NA,13377,NA,11740.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atg4c,5206.531671,4181.436125,2771.158394,6034.841185,6012.849905,5218.041208,5073.635652,4254.634152,4189.60979,4248.628296,4287.452224,6248.765872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atg4d,NA,1903.6,NA,1988.69,NA,1268.9,1349.32,1279.4,NA,1281.32,1931.87,1412.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atic,16768.26849,18643.8634,16602.55894,16365.83811,15888.9961,15525.60452,14470.12995,16849.99136,17103.74832,19005.59355,14334.21317,14499.72244,NA,NA,NA,NA,2597.93,1180.55,NA,NA,NA,NA,NA,NA
Atl1,119892.0444,107253.5334,94941.09817,154356.4233,91752.21467,177853.0212,131226.8419,175387.0606,176953.1402,165512.3779,154288.2055,152098.2149,NA,7600.63295,5378.149869,5801.925893,6834.244579,6671.83231,5625.008267,6234.492925,3627.846505,2635.88592,11430.88419,5052.297751
Atp11b,NA,NA,24844.6,NA,25513.3,NA,26789.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp13a1,9698.359265,NA,12808.49762,7993.921388,11171.33749,7608.848002,12701.2602,8397.464581,7970.187032,12455.6136,12646.73864,7739.507024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp1a1,788330.9501,543161.2817,716888.6669,673147.2469,703073.1093,662190.6141,820225.8493,671932.7443,690703.3974,707832.3266,864859.1481,808114.8175,164378.6002,181458.6136,161671.8506,160448.2486,159075.2659,170891.754,187589.3165,176287.706,154030.3339,144397.6315,181620.3801,168200.0797
Atp1a1;Atp1a2,739155.9039,287315.8984,372791.6773,721735.2474,463926.9781,642352.2407,875562.1921,691240.743,629784.8181,715377.7457,1090058.823,910947.8172,148523.6448,265129.186,172022.1113,238777.2732,235142.7223,163282.1847,289159.8831,244410.9654,176113.1116,84856.35654,229821.573,189449.6778
Atp1a1;Atp1a2;Atp1a3,1715881.319,1038220.423,1282945.143,1451274.661,1569453.666,1708364.671,1599617.764,1724100.061,1675613.093,1650416.739,2311492,2225522.762,867459.1722,1167720.359,979768.6851,1086253.476,970811.9199,853239.9279,1226005.046,1109760.276,919747.8563,660429.672,1030899.396,901110.8244
Atp1a1;Atp1a2;Atp1a3;Atp1a4,3584203.696,1678918.059,3105778.975,2518878.459,2964756.256,2629949.758,3559273.805,2699680.499,2571058.356,2668828.51,4114585.534,3639947.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp1a1;Atp1a2;Atp1a3;Atp1a4;Atp4a,1621783.821,799669.3789,785100.5366,1458294.84,990868.8219,1448816.08,1822794.301,1565174.26,1424861.692,1392930.976,2277354.907,1872249.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp1a1;Atp1a2;Atp1a3;Atp4a,1819050,NA,1699050,1151100,1764240,1205080,1779900,1371010,1241700,1295420,1796600,1921360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp1a1;Atp1a2;Atp1a4,347515,231575,278904,391107,170746,323426,470903,359593,372225,401412,567435,475624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp1a2,849841.3525,547320.7732,755882.0001,674503.0089,753758.5833,699725.2285,910274.4846,733162.9871,717684.9343,697380.5483,1116749.608,992858.56,505181.9738,572429.0207,549519.602,520998.2205,469591.7445,477051.5947,593238.2841,516322.9219,523911.9378,454449.3289,510273.9841,529542.5303
Atp1a2;Atp1a3,2313320,NA,2806660,1414260,2634270,1421770,2072000,1143270,1341510,1429880,2542110,2039740,1133996.409,1287719.417,1094821.121,NA,NA,1362496.609,1332559.919,1365167.308,951176.8736,1003405.69,1391364.043,1129387.975
Atp1a2;Atp1a3;Atp1a4,3804140,2465880,3718210,2408960,3729890,2280030,3361750,2333030,2244730,2270180,3526530,3379000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp1a3,937038.3422,469203.973,754749.1392,768383.4236,741353.2442,792498.1224,1007637.728,751261.5046,772157.1777,793089.7551,1236152.726,1095762.224,425532.001,516609.9513,466404.2331,487567.7474,434137.3531,442655.0087,528925.2954,506746.3372,480687.7456,361996.8148,475375.8824,471128.6011
Atp1a4,11259.7,NA,NA,13332.7,NA,14437.4,15035.7,15485.8,13073.8,12860.7,14203.9,13141.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp1b1,876294.6937,574101.0729,747431.3978,623875.4238,694241.3759,653801.868,883634.4484,648492.6059,644761.1989,654731.7437,1013922.399,980016.5137,234213.8417,313514.5352,280389.0073,278776.5937,272082.9262,244668.2826,362133.256,299923.4509,218328.1337,168940.471,324899.2268,272031.8692
Atp1b2,144371.408,51289.78849,105250.9432,120292.9612,109026.0773,118211.4187,162261.1083,127678.7544,121365.7707,133841.4414,191755.3902,186604.3393,37313.62832,47907.11887,46967.12766,53126.00901,49276.26951,39304.62137,55838.43164,46381.35763,41688.47207,24587.10373,45812.69033,40503.12599
Atp1b3,12239.74404,10749.65589,16785.61349,11434.0291,16958.21515,9888.105707,12775.10062,7412.472682,11905.01607,9709.342347,15199.36392,14617.26366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp2a2,67260.1385,45521.93129,67296.34193,50494.71255,66280.13836,48741.66605,68596.18236,50706.21209,48201.50736,46310.25972,72397.82551,67111.0472,28250.76289,34456.05645,28906.46039,28972.2998,33409.91755,32625.30541,34514.9016,33039.66598,27905.24267,25910.18701,34190.55697,26968.99013
Atp2b1,101000.0744,72776.35997,89551.48807,98185.75348,98684.29962,96140.26848,104331.0943,100365.9672,115190.4239,100436.6848,118146.0006,115667.5153,25924.96142,28740.75086,25057.75974,23441.74059,31703.38787,29100.05938,23502.11557,30222.5089,25931.3089,27716.72748,23874.17261,25399.70696
Atp2b1;Atp2b2,276842.0298,220657.1952,278825.032,273283.3621,303069.8496,303265.7996,277527.837,283509.9845,269759.9257,243359.2396,309055.6312,300619.4748,59733.8,81784.72199,77265.39652,68522.32097,NA,76005.24283,84651.9,59713.30792,50789.7,54931.3,73142.78147,65497.7621
Atp2b1;Atp2b2;Atp2b4,274445.8445,214684.112,281678.279,241149.0751,264309.6687,252784.5332,268241.4846,255700.3457,261478.6096,265695.9706,279553.3061,307090.3564,66421.97609,83304.58939,59723.57236,67436.13695,61347.78213,62484.73559,71421.85389,79178.4664,47837.1363,66896.24946,70484.62174,57864.1664
Atp2b1;Atp2b4,129010.8471,115623.0284,116717.5335,136808.3673,106514.1924,141670.9336,128918.9784,143120.8964,136575.1039,133195.7471,138676.2529,128118.4183,22483.59169,26888.58931,21226.91691,24865.03546,29007.55346,25266.91983,33604.46068,29339.18685,26889.55184,20008.87647,30168.88521,20648.89457
Atp2b2,180701.4154,150625.4957,156758.5993,159958.0507,164897.7011,168986.5463,188888.6384,169279.521,167126.7285,159210.1633,194335.9452,182515.3733,53769.37193,57929.76799,52341.33541,49757.00028,47999.47899,54231.87702,52305.63079,54025.82761,50798.39851,58111.22142,53733.74938,56240.30078
Atp2b4,143998.5501,136655.5956,161819.9338,156368.1072,136898.6336,168169.3477,148657.1031,169716.5127,167924.8475,165853.4895,147917.7274,158980.516,16772.02269,19678.92683,18280.52145,16781.40875,19111.08298,17866.28999,20312.62336,18154.80513,14047.73079,18572.52037,16948.65526,17943.95463
Atp2c1,NA,NA,NA,NA,NA,3925.76,NA,5062.85,NA,NA,5642.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp4a,NA,NA,NA,NA,NA,13601.5,16745.4,13951,15714,24489.7,24231,24159.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp5f1a,861552.5729,546418.6869,728394.5949,683231.9868,777028.265,701767.3275,885014.6604,702996.9182,702261.6007,708249.7265,900866.8381,924602.9452,120567.7639,123803.5009,139670.717,121377.5587,106698.1273,118229.0987,123031.2428,125852.1714,104391.2746,109409.0814,113929.5129,109522.5677
Atp5f1b,233811.8854,134192.5526,228985.9286,173403.3994,224209.366,179136.4712,219787.3312,178139.0252,181051.5135,172293.4487,256621.8,242058.9743,89032.68884,80182.05216,85721.93255,87741.18964,81460.29461,81285.89913,99191.41114,87667.24043,72626.62766,70586.27773,81657.893,76699.79002
Atp5f1c,33937.17667,17457.60156,34459.86285,39068.75518,33906.54533,29711.80277,38392.34081,36231.87654,27787.21283,39984.48884,54051.40697,51798.07759,19478.86632,23115.83052,24412.87655,22190.88958,19687.92822,19298.93473,22586.5066,22489.08042,16291.71851,22793.42042,20336.20939,17389.93361
Atp5f1d,9872.8,6095.35,NA,5757.56,8184.16,7619.33,8823.29,6661.86,7924.44,7059.37,6819.45,10946.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp5f1e,14609.4,NA,11682.8,9783.23,13267.8,13268.1,12968.7,8823.54,12473.6,10485.1,18687.6,18698.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp5if1,8517.561358,NA,NA,9089.046441,NA,7589.523806,8953.375437,12507.73652,9628.05624,15672.42207,10625.81618,11154.03887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp5mc1;Atp5mc2;Atp5mc3,NA,NA,NA,NA,75554.4,NA,NA,NA,NA,NA,NA,NA,29291.2,39033.4,27472.5,NA,NA,NA,NA,11508.4,NA,NA,NA,27647.1
Atp5me,111584,78080.6,143361,67130.4,119501,63188.1,108122,65846.8,60136.5,60266,106780,100352,31657.4,31680,NA,31928.5,NA,41254.1,31811.3,29799,47114.2,51317.4,27576.5,NA
Atp5mf,228039.3872,113868,193781.7455,122709.2252,203916,115991.7977,201782.2861,122855.9425,122795.7271,115100.8378,222948.9459,212585.8939,40495.9,41453.3,40615,43815.5,NA,45038.1,35317.1,53574,36821.3,20568.8,43246.6,51420.4
Atp5mg,16651.7,45284.7,31910.8,24210.6,30959.7,22764.4,24513.5,24974.2,24916.9,20626,30226,29525.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp5mj,59698.9,NA,40613.1,NA,38764.3,NA,61943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp5mk,25672.3,NA,23722.8,28596,23264.5,27967.9,41165.3,31225.5,25691.8,28741.9,NA,41855.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp5pb,40478.43749,25371.92153,35164.81519,27345.94365,38294.66683,24818.38167,45112.62772,27531.59746,26904.15902,28550.76215,38804.74698,40531.71515,16584.30209,17164.30775,19052.42606,14600.8547,8745.062065,21708.32562,13841.97045,17998.31733,15364.58386,17050.02723,16961.94152,17428.09856
Atp5pd,22668.92718,13967.17795,19127.96354,21188.95057,20525.41559,14163.72752,27326.75026,22094.00565,19693.68945,21758.28328,27805.51373,29304.06261,22979.63773,13581.11855,13872.81982,7922.597838,12179.03706,19925.3835,9868.752315,9519.899201,12402.69246,7615.080579,8397.220166,8605.328595
Atp5pf,15337.6804,11626.11201,14405.94811,9169.190048,15010.6515,9991.453234,14673.57569,8468.371126,9048.936367,9661.001989,12533.14225,17418.18989,6430.96,7338.95,4479.03,4071.93,8394.11,4537.93,5076.57,3627.11,5701.56,2647.9,3109.42,3959.66
Atp5po,91440.14169,50467.51211,110376.622,68538.3305,84228.40322,71783.65419,89336.4638,64490.70677,67995.82256,83244.18236,112029.4766,91423.60181,22579.93158,36259.7,24308.27657,27452.29145,28610.97854,26804.45236,29644.80048,29707.05534,17163.1,20739,33341.57969,20010.74184
Atp6v0a1,136296.3951,81971.94863,116396.2442,107888.1463,116559.8241,107324.39,140260.8956,113591.2243,111574.1532,111592.5233,165340.4397,160431.8424,49650.32796,72424.93694,58661.9031,55906.45633,70703.88248,56053.04868,83539.67038,72260.57189,54795.79017,31058.11505,61142.5413,60533.57181
Atp6v0d1,47198.26838,28226.58811,39457.44481,42312.31403,44532.22311,45488.59779,47347.57297,48257.52259,45120.00837,44267.94426,55207.81267,52496.08802,10347.53745,12242.19983,11189.71681,13724.70253,12811.12434,12002.39049,13691.84019,13747.65246,14331.89439,8140.23,17156.00211,11740.20366
Atp6v1a,383189.866,366896.8487,341991.8962,415816.544,355870.8247,450131.9223,381324.6413,442619.9721,445287.6216,435603.9641,368637.036,377449.4907,28984.35831,30073.60465,34293.53484,28947.43042,26460.33086,31907.71337,35361.21316,32719.80897,34022.57664,35196.72624,30680.13438,32242.39322
Atp6v1b1,NA,NA,49257.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp6v1b2,161910.5826,159460.5938,141267.493,207046.2158,149011.6212,201276.9478,164134.3411,210403.7643,194615.804,205559.3407,195287.6323,177910.059,25605.10271,24523.11923,24496.98952,23058.54606,22125.00503,22672.92707,19608.99322,23841.3929,25257.67014,27462.38117,21253.30894,21370.19268
Atp6v1c1,23508.62618,20818.43495,22933.77755,21165.63953,25249.42235,19360.46947,20937.43967,22601.27119,21805.29647,20813.71422,19306.03024,22495.50669,4275.791417,6175.607975,7683.451885,8278.362925,6202.681188,NA,5345.49512,5640.259169,NA,NA,5627.451661,8009.83
Atp6v1d,19349.61584,16213.26238,16293.4534,13303.15243,NA,11538.96584,15586.92589,18185.4542,13784.96138,13954.68331,NA,19080.19958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp6v1e1,29460.79825,29831.92653,29274.41149,24616.20647,34405.94571,29566.2749,30706.97352,22769.19497,26536.63301,25784.45976,30643.72157,31269.39339,6030.668463,5369.994411,7879.627357,6496.999927,7980.744595,6651.685363,7101.007535,6917.613945,10200.01539,NA,8015.854677,5940.803287
Atp6v1f,18299.61204,20523.75626,24743.82359,22418.32352,24337.56931,18786.92205,21441.74148,15975.09583,20612.89175,24003.06361,15425.15172,21800.14599,1389.81,NA,4865.63,NA,3261.57,4811.08,2166.46,NA,NA,NA,2228.86,NA
Atp6v1h,87755.45397,87799.16431,99135.72764,94280.40314,84919.69157,96033.52826,99182.94833,104019.8531,102866.6022,101288.8228,102280.9622,105141.4075,17543.30452,23314.21862,21629.61361,17085.71122,22349.34048,19030.70214,20724.45897,20288.78338,18376.24302,22227.75275,20780.38305,20244.30106
Atp7a,14292.28639,13756.16784,14206.38356,11983.69714,10660.09543,11555.75084,11018.74823,12599.67591,10350.99154,11349.47592,12893.56728,9361.574038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atp8a1,199354.0106,174654.3481,206423.3381,192549.0765,225424.8902,187020.6902,218343.6516,190622.0307,183845.0892,194209.7059,223115.8387,222645.7016,16271.16552,17056.12601,15835.97103,14641.54536,16718.09402,16543.14822,16528.58625,18841.26608,16765.80751,19042.82923,18210.84008,19614.22105
Atp8a1;Atp8a2,48708.6,37339.2,40532.2,42970.1,38260.6,37473.2,42891.1,38193.9,40291.5,NA,55048.6,44324.2,10782.3,8972.81,NA,7189.36,8414.26,10130.8,9179.59,8867.09,10031.2,8629.67,8037.88,11382.2
Atp8a2,9566.28649,9534.904587,12489.50188,8833.046089,11710.25816,10095.80363,12140.59718,11430.33999,10561.97922,11739.84594,10874.42608,11989.8988,NA,NA,NA,NA,NA,NA,NA,2628.87,NA,NA,NA,6173.36
Atp9a,21085.37253,20386.66844,23352.32509,18674.86428,16812.96496,18108.53077,22467.27032,19477.37171,19460.91155,18417.21972,21338.91231,20576.90822,3416.788046,932.2622342,1997.106119,3675.73462,1823.633966,NA,3024.072214,2154.280138,NA,NA,2891.612958,3850.286737
Atpaf1,45952.71296,38123.39091,40826.91391,53728.07743,34358.28414,51423.16375,48159.33889,56495.53305,51540.25121,50765.63533,54067.38555,44715.70821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atxn10,28229.24973,24891.82559,30533.38439,23715.53463,26552.8036,21751.60749,26733.80892,19709.88865,22263.08863,19763.26006,27180.94582,29590.42895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atxn2,13261.29829,14698.0146,15039.40512,15304.13317,12613.38876,16237.96975,13842.48296,15474.23131,15071.27125,15644.10324,16845.66047,15387.76494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atxn2l,255031.0625,269030.2889,245535.8714,221937.1189,246881.8447,207169.8158,227738.0697,215096.951,226084.0106,222281.534,232766.7608,224529.0387,17101.15611,30288.57112,26214.78486,28893.66392,25119.37369,33918.16416,25003.1305,28941.45117,22193.38922,32391.37897,29824.83436,24783.06644
Auh,34547.3597,28791.05883,36636.09651,29674.81449,35806.21303,21810.24563,34352.70373,27518.64651,32521.24015,32399.64796,40661.18619,41168.31514,NA,7613.425204,7953.508631,4627.284513,7443.266665,6496.72829,6560.176838,6704.582989,5704.045564,NA,8141.321262,7080.105249
Aven,60692.56841,65119.56504,64216.37862,65904.48579,61023.29697,65321.01053,67486.11177,66801.64291,70376.85849,78156.7056,70499.65729,69715.12208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avil,1872981.047,1420519.731,1548864.395,1944114.243,1643700.471,1993335.615,1966512.162,2147772.547,2172475.005,2097587.129,2029798.938,1984439.954,26980.68423,10049.70386,40795.41216,20717.65989,10239.46028,13598.71095,7041.474224,13086.66874,23381.31238,24552.10534,11215.87687,26613.69068
Avl9,20859.02163,21915.89455,18180.91242,20944.20441,20874.65214,19982.05914,16594.34152,20027.49894,19131.64622,20162.59974,16631.55637,16407.85969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Axin1,10304.40316,11202.17699,9331.64857,6882.94312,7366.221068,4867.082472,8753.279804,6199.967567,NA,6908.365485,7597.77255,10448.21632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azi2,17681.8865,17660.42191,16723.26858,15157.5349,18179.58563,14353.53267,16880.79712,16861.05733,14499.87836,15771.70169,14158.13242,15148.17227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B3gnt5,NA,NA,NA,NA,11226.5,26230.3,31579.1,54989.2,28828.3,53254,NA,28191.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Babam1,5631.061862,NA,NA,5878.980295,NA,4565.828464,NA,4113.328999,4927.274696,6338.443199,3857.302912,4942.576422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bace1,4223,NA,NA,3744.94,5694.82,5117.19,NA,5415.37,5827.98,3894.95,4156.6,7414.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bad,NA,NA,7795.13,NA,NA,5989.04,NA,NA,8728.36,12942.2,NA,12419.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bag2,21993.28019,17432.4475,28085.9348,26771.02348,18437.79288,27492.67565,22123.16815,26936.70754,25174.07134,27760.32904,19893.88899,26632.80268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
