"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"P3h1",-0.50492131937879,14.0513664183085,-3.0794755825898,0.00767072722290531,0.0287315584809586,-3.34947723874786
"Ppp1r1a",0.578485403311374,13.4298882908348,3.07884006238102,0.00768066396145768,0.0287431705007272,-3.35074339112042
"Sox2",-0.683683570038532,12.4903935015619,-3.08619377848586,0.00809747598568036,0.0298400437220972,-3.37711809269276
"Rgcc",-0.50884547377763,13.1884417896129,-3.06446425478059,0.00790885969864628,0.0293013606883993,-3.37936920050871
"Dap",-0.832189121275734,13.1272928448871,-3.061561746017,0.00994148163020473,0.0351188618518162,-3.38355431185401
"Acacb",0.698417312100878,12.3539856474666,2.92313403781464,0.0139605490335931,0.0456633806675881,-3.39918156694502
"Btk",1.07348073371584,12.6331058024455,3.1533977168948,0.0137087783264929,0.0450453517205029,-3.40573218216854
"Ugt1a7",-0.763953951136534,12.9487772861035,-3.08262050997274,0.00956113976422563,0.0340125791612617,-3.4069641512647
"Galnt3",0.613489779239536,13.1160725921456,3.07693515954837,0.0106155470821636,0.0368824703060533,-3.41104389819384
"Trappc3l",0.706907506530534,12.9613850374369,2.94592595575319,0.0147605802948262,0.0476643738687096,-3.41374115881965
"Arg1",-1.12490743177844,14.4015807603504,-2.88026589621658,0.0139093835842384,0.0455745333573297,-3.42951256592236
"Foxo3",-0.800389627082005,12.0368496464723,-2.99822441587797,0.0122121167818248,0.0410766284136223,-3.44812051712675
"Parp14",-0.595810440121763,12.0256250358671,-3.04818714217061,0.00873043899060407,0.031726164657243,-3.45104407706148
"Fxyd1",0.787800946548575,16.6100134450268,3.02934189237102,0.00973757499115132,0.0344991974209753,-3.45760139938439
"Fam219a",-0.599642579900028,12.7771621810039,-3.04207518986244,0.0088367023182197,0.0320051283294605,-3.4629161034209
"Grpel2",-0.589247100625817,12.8143117664492,-2.96603664935309,0.010270585807823,0.0359636234257335,-3.53747785498017
"Foxj3",-0.650204583011687,11.493905372324,-2.96324961754914,0.0103272912485021,0.0360292958348065,-3.54285424550741
"Heph",1.00280646744397,16.630323320475,2.9814643026108,0.00936295393355286,0.0334958243642647,-3.54404018563674
"Tfeb",-0.577893507256697,12.5263676096044,-3.00510470483035,0.0102010117864437,0.0357750719015883,-3.57596702598665
"Ndufa1",0.527177753936455,15.7137222076295,2.97428447076019,0.0108220907009904,0.0374118247036969,-3.63414376135949
"Tceal5",0.711219148174532,14.3969767282599,2.95104477267181,0.0132830389770379,0.0439690260276524,-3.63433880047941
"Islr",0.590786525361993,15.5198269192406,2.9348613923484,0.0102913665339694,0.0359921314079297,-3.63601368825013
"Cavin2",0.504859290126131,16.3189133207431,2.92339855295422,0.0105332089354506,0.0366299092787304,-3.65857872122173
"Nip7",-0.538096783908676,12.3658060471162,-2.98177411637553,0.0115252397303194,0.0392354082258072,-3.66476410716109
"Rcan2",0.595145491656195,12.2300088116702,2.84498330791068,0.0138624220563204,0.0454598858021389,-3.6863356468063
"Rif1",-0.776679139157272,11.5937889207874,-2.89408306792769,0.0135580210374149,0.0446932160499853,-3.68984838807784
"Entpd2",0.552415562062293,19.177985793522,2.89935448211142,0.0110586993201269,0.0380232640176871,-3.70583355978691
"Apoa1",0.7403308635065,16.8278487133173,2.89706954111003,0.0111099514149903,0.0381292729312478,-3.71031873885291
"Slc1a2",0.520394634415862,13.3928384314315,2.87062559241576,0.0123976345037853,0.041535083394905,-3.72086973089709
"Cntf",0.537084502370224,16.1660514833758,2.88820400476768,0.0113110160790211,0.0386620914132156,-3.72771195342974
"Etfrf1",0.660608010807643,12.4440459754192,2.88170667490375,0.0114606249523924,0.039067974198124,-3.74044962573593
"Uqcr10",0.639856718558413,17.6007173298459,2.87416872277293,0.0116366185018252,0.0395790942773677,-3.75521733391745
"Adra2a",0.64616016215072,12.2794667466293,2.86946491946221,0.0117477756685415,0.0398857202514855,-3.76442710361925
"Gpm6a",0.522878797356917,16.8994485590406,2.86830405868344,0.0117753674496189,0.0399615352010078,-3.76669934418783
"Hp",0.988048852326074,18.4473462846241,2.86362078111409,0.0118873251605174,0.0402336161292914,-3.77586362553549
"Rab3b",0.502798660983768,13.3417470652739,2.81980698041085,0.0129862908406466,0.0431833970817474,-3.86138823548143
"B9d2",0.669062819597753,13.0351440715541,2.79546948740047,0.0152378432070667,0.048955761065005,-3.89615531185101
"Aif1l",0.531183849679506,14.6262578690352,2.80153834675387,0.0134732033783995,0.0444870210465875,-3.89693275257227
"Icmt",0.515813888151424,13.7038427303154,2.78761716109646,0.0138561207929251,0.0454588498584305,-3.92397126489468
"Camk4",0.563437666820507,12.5098885309815,2.76273964150441,0.015325664268095,0.0490718465919821,-3.92640313714483
"Tmc5",1.02941287846412,16.6343675552759,2.77724634249087,0.014148235604141,0.0461580109164307,-3.94408693078222
"Dph1",-0.669438311296915,12.5594295726005,-2.78918741955433,0.0145507727898737,0.0470468792418436,-3.94939959471043
"Slc35b3",0.561119040449922,13.5604149708562,2.76683149924188,0.0144476068621602,0.0468393173069185,-3.96426432930315
"Slc6a13",0.627329479006381,13.7888577606176,2.74183326534071,0.0151914766757439,0.0488895192170658,-4.01259647319334
"Nipal3",0.520793922647027,14.1765570812751,2.74091229532099,0.0152195794655245,0.0489177765724328,-4.01437439534432
"S100b",0.703632572113889,18.1245296785404,2.73631678129762,0.0153605632216749,0.0491628645885466,-4.02324307649036
