"","V1"
"Ralgapb",0.986070948657291
"Ralyl",0.995718689851836
"Rbfox3",0.991078496011133
"Rbm25",0.990728253191541
"Rbms1",0.996090682910416
"Rbms3",0.997563181480489
"Rc3h2",0.991955256067517
"Reep2",0.942152079043723
"Rel",0.973974973756761
"Rer1",0.981324465593763
"Rhbdd2",0.987379104424081
"Rhog",0.928281391000598
"Rictor",0.932230912385857
"Rida",0.973829665679682
"Rimbp2",-0.939332402634297
"Rnf7",0.960900330857882
"Rpa1",0.772338638296327
"Rpl28",0.933958526723433
"Rpl29",0.939367249522319
"Rpl5",0.889779753187231
"Rplp0",0.935013431273534
"Rpn1",0.970612566767051
"Rpp30",0.993103680434808
"Rps10",0.995332899548959
"Rps14",0.962295100406702
"Rps17",0.921926858657916
"Rps18",0.840533996047964
"Rps2",0.973359467663364
"Rps27a",0.993789476358929
"Rps3a",0.983868069030099
"Rragc",0.957332317518603
"Rragd",0.754537407446867
"Rtcb",0.859439901960393
"Ruvbl2",0.98242813241713
"S100a6",0.760937119411541
"Safb",0.996496582879689
"Sar1a",0.845784294334038
"Sarnp",0.978562096428534
"Sart1",0.993644006802485
"Scfd1",0.987342482865
"Scfd2",0.980903585548697
"Scn8a",-0.840075221336398
"Sec23ip",0.937186237754761
"Sec24a",0.891914440210586
"Sec31a",0.974437272173662
"Sec61b",0.986443413518913
"Sephs1",0.711416264174458
"Serinc5",0.799409123561047
"Sf1",0.94649007489325
"Sf3a1",0.996239359907695
"Sft2d2",0.763637392169772
"Slc30a5",0.990969414332996
"Slc30a6",0.994831192771003
"Slc35a2",0.978523190583472
"Slc38a1",0.966080786262098
"Slc43a2",0.77746384941873
"Slc6a15",0.998058268577234
"Slitrk3",-0.899726635227892
"Sltm",0.995402562349475
"Smap",0.993977627854939
"Snrpa1",0.990581788538698
"Snrpb",0.980919031536592
"Snrpc",0.966460254966592
"Snrpd3",0.956142404766448
"Snrpe",0.98455539096028
"Sord",0.775710026224449
"Spata5",0.997611858134917
"Spats2",0.981816856064847
"Sqstm1",0.952449841114123
"Srp54",0.981640261604286
"Srp68",0.972588902689699
"Ssbp3",0.985638474134405
"Ssrp1",0.946489479245491
"Stard3nl",0.985272131323421
"Stau1",0.996573393627541
"Stau2",0.99582459025258
"Steap3",0.952614870063384
"Steep1",0.773882115329983
"Stim2",0.791477544439035
"Stom",0.763146059901207
"Strbp",0.995961769562125
"Strip1",0.807336220016738
"Stx18",0.947733709836094
"Stx8",0.925181340766253
"Sun1",0.982619189687286
"Surf4",0.915641064213773
"Svop",0.893104263719998
"Sytl3",0.913160003965722
"Syvn1",0.985446792648499
"Taldo1",0.973030848408235
"Tardbp",0.986257941555644
"Tars1",0.990101500448575
"Tbc1d24",0.934752563914184
"Tceal3",0.995221198911514
"Tceal5",0.994136350631435
"Tcerg1",0.975129746473285
"Tcof1",0.977460068065793
"Tdrd3",0.972852440558111
"Tgoln1",0.986604775299686
"Tgs1",0.987935280943893
"Thop1",0.980267105780582
"Tial1",0.806743167700685
"Timm50",0.711528516833745
"Tm9sf2",-0.640787418042449
"Tmem160",0.809331608389282
"Tmf1",0.996595840692423
"Tmsb4x",0.808228373967396
"Tmx4",0.99115098997633
"Tnrc6b",0.930329701289778
"Top2b",0.889263158869826
"Top3b",0.979960392683996
"Tp53bp1",0.998368667837305
"Tpr",0.97209310872488
"Trim36",0.969991081036124
"Trim56",0.971309312383019
"Trio",0.974234347674597
"Triqk",0.990860624207678
"Trp53i11",0.897511475244612
"Tsc22d3",0.925630514091223
"Tsc22d4",0.975223068699999
"Tsn",0.761919900658725
"Tspan15",0.65368637007935
"Tsr2",0.756987716535879
"Ttbk2",0.834957634599136
"Ttc3",0.983207493448501
"Ttc9c",0.929026670233904
"Ttn",0.950219644469375
"Tuba8",0.990664560813637
"Tut4",0.989876144461559
"Txndc9",0.925852519217733
"U2surp",0.976259086682291
"Uba2",0.982311285860345
"Uba5",0.952140321724001
"Ubap2",0.987957593290803
"Ubap2l",0.984079788899537
"Ube2j1",0.931654891564839
"Ubr1",-0.782128427833161
"Ubxn7",0.997095507123175
"Uchl5",0.970451227270381
"Ulk3",0.952192152195317
"Usp16",0.982132594689032
"Usp19",0.978615531378407
"Vamp4",0.996906091280968
"Vars1",0.979291552490673
"Vkorc1l1",0.655982941224124
"Vma21",0.987208017262162
"Vps28",0.662272125728968
"Vps33b",0.959373778700936
"Vps36",0.982339662352741
"Vti1b",0.988190945022549
"Vwa5b2",0.959104984012768
"Washc1",0.922165438535239
"Washc4",0.725872574257183
"Wbp11",0.994517753865242
"Wdfy3",0.92263681061234
"Wdr13",0.959363734479139
"Wdr33",0.989840515114226
"Wdr59",0.994103509844239
"Wfs1",0.85702497724191
"Wipf1",-0.864264667273067
"Wnk2",-0.928573114283915
"Xiap",0.929801201894144
"Xrn1",0.88710734986686
"Yars1",0.881428801123399
"Ylpm1",0.98739440553303
"Ythdc2",0.836020976432957
"Ythdf1",0.940152524203126
"Ythdf2",0.996562694007025
"Ythdf3",0.995372703444654
"Zc3hav1",0.973453621542245
"Zdhhc7",0.99647101563996
"Zfand6",0.950304355806699
"Zfr",0.976688412597879
"Znf207",0.970192846773222
"Znf598",0.931574567704018
"Zw10",0.905715638052747
"Zyg11b",0.880986085156411
