"","V1"
"Tpm1",0.845075973093576
"Tra2b",-0.211540191242267
"Trappc9",0.880766651221081
"Ttc1",0.97468645530784
"Tubal3",0.878956260091288
"Tubb3",0.87220573107571
"Txnl1",0.986263252028629
"Uba1",0.959515172968599
"Uba6",0.957986962249355
"Ube2o",0.965391227494154
"Ubl4a",0.959277044985638
"Uchl1",0.870563657811115
"Uhrf1bp1l",0.93429204549614
"Urm1",0.760926109488453
"Usp15",0.946814906040055
"Usp4",-0.0675496397237463
"Usp47",0.974616718867009
"Usp5",0.974866408691863
"Vapa",0.951439060793128
"Vapb",0.984963149845072
"Vcpip1",0.985478987777786
"Vps26c",0.945065968459819
"Vps37a",0.939058729620209
"Vps39",0.0969415789195861
"Vps8",0.916768331400225
"Wdr11",-0.134609886392417
"Wipi2",0.983367864466222
"Wnk1",0.685693830059559
"Zcchc17",0.94872576913973
