"","NGenes","Direction","PValue","FDR"
"GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY",25,"Down",0.612462460736556,0.990528216834344
"GOBP_IMMUNOLOGICAL_MEMORY_FORMATION_PROCESS",1,"Up",0.612696243925767,0.990528216834344
"GOBP_IMMUNOLOGICAL_MEMORY_PROCESS",1,"Up",0.612696243925767,0.990528216834344
"GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY",5,"Up",0.613304100958694,0.990528216834344
"GOBP_PEPTIDYL_TYROSINE_MODIFICATION",63,"Down",0.613331181940696,0.990528216834344
"GOBP_RNA_PROCESSING",365,"Down",0.613402458736438,0.990528216834344
"GOBP_DNA_MODIFICATION",26,"Up",0.613407940221627,0.990528216834344
"GOBP_COPPER_ION_TRANSPORT",5,"Up",0.61358246472434,0.990528216834344
"GOBP_BLASTOCYST_FORMATION",10,"Down",0.613820437007747,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY",4,"Down",0.614161967910847,0.990528216834344
"GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS",161,"Down",0.614592534795859,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT",8,"Down",0.614887196821404,0.990528216834344
"GOBP_CALMODULIN_DEPENDENT_KINASE_SIGNALING_PATHWAY",3,"Down",0.615117882198805,0.990528216834344
"GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION",7,"Down",0.615159103560017,0.990528216834344
"GOBP_ENGULFMENT_OF_APOPTOTIC_CELL",3,"Down",0.615918432394985,0.990528216834344
"GOBP_CELLULAR_SENESCENCE",18,"Down",0.615961404030692,0.990528216834344
"GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",6,"Down",0.616031288043561,0.990528216834344
"GOBP_CALCIUM_ION_TRANSPORT",84,"Up",0.6162812602411,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION",12,"Up",0.616330576286155,0.990528216834344
"GOBP_DEVELOPMENT_OF_SECONDARY_FEMALE_SEXUAL_CHARACTERISTICS",4,"Down",0.61642907638671,0.990528216834344
"GOBP_DEVELOPMENT_OF_SECONDARY_SEXUAL_CHARACTERISTICS",4,"Down",0.61642907638671,0.990528216834344
"GOBP_XENOPHAGY",8,"Up",0.616594131463695,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS",126,"Down",0.61661472702677,0.990528216834344
"GOBP_REFLEX",1,"Up",0.616836556693884,0.990528216834344
"GOBP_RIGHTING_REFLEX",1,"Up",0.616836556693884,0.990528216834344
"GOBP_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS",4,"Down",0.617258254913634,0.990528216834344
"GOBP_UV_PROTECTION",4,"Down",0.617300276462874,0.990528216834344
"GOBP_REGULATION_OF_DNA_LIGATION",4,"Down",0.617724413204665,0.990528216834344
"GOBP_NEUROTRANSMITTER_REUPTAKE",4,"Up",0.617740457077494,0.990528216834344
"GOBP_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION",9,"Up",0.617786800510551,0.990528216834344
"GOBP_NOREPINEPHRINE_SECRETION",1,"Up",0.617946173555572,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS",4,"Down",0.618056818547845,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS",4,"Down",0.618056818547845,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS",5,"Up",0.618079944519988,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION",3,"Up",0.618298370839898,0.990528216834344
"GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT",5,"Down",0.618361287835627,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY",10,"Up",0.618831695689799,0.990528216834344
"GOBP_HYALURONAN_BIOSYNTHETIC_PROCESS",4,"Up",0.619024159952703,0.990528216834344
"GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_ELONGATION",3,"Down",0.619565108649069,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_ASSEMBLY",6,"Down",0.619983995278498,0.990528216834344
"GOBP_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_ASSEMBLY",6,"Down",0.619983995278498,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM",4,"Down",0.6201618852766,0.990528216834344
"GOBP_REGULATION_OF_METAL_ION_TRANSPORT",89,"Up",0.620224814818621,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT",2,"Down",0.620264953760942,0.990528216834344
"GOBP_REGULATION_OF_NEURON_DIFFERENTIATION",30,"Down",0.620293380690999,0.990528216834344
"GOBP_PROTEIN_K48_LINKED_UBIQUITINATION",14,"Down",0.620311983327567,0.990528216834344
"GOBP_ACTIVATION_OF_MEIOSIS",1,"Up",0.62034512003027,0.990528216834344
"GOBP_INTERLEUKIN_15_MEDIATED_SIGNALING_PATHWAY",1,"Up",0.62034512003027,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_ACROSOME_REACTION",1,"Up",0.62034512003027,0.990528216834344
"GOBP_REGULATION_OF_ACROSOME_REACTION",1,"Up",0.62034512003027,0.990528216834344
"GOBP_REGULATION_OF_MONOCYTE_EXTRAVASATION",1,"Up",0.62034512003027,0.990528216834344
"GOBP_RESPONSE_TO_FLUORIDE",1,"Up",0.62034512003027,0.990528216834344
"GOBP_LEARNED_VOCALIZATION_BEHAVIOR_OR_VOCAL_LEARNING",2,"Up",0.620363729485341,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",5,"Up",0.620522128566039,0.990528216834344
"GOBP_CARBOHYDRATE_TRANSPORT",31,"Down",0.620529509395038,0.990528216834344
"GOBP_EMBRYONIC_AXIS_SPECIFICATION",8,"Up",0.620973712345521,0.990528216834344
"GOBP_LIPOPHAGY",2,"Down",0.621207695946317,0.990528216834344
"GOBP_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN",1,"Down",0.621465357509682,0.990528216834344
"GOBP_SYNAPSE_PRUNING",1,"Down",0.621465357509682,0.990528216834344
"GOBP_BOX_C_D_SNORNP_ASSEMBLY",4,"Up",0.62165315559591,0.990528216834344
"GOBP_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY",4,"Up",0.62165315559591,0.990528216834344
"GOBP_PEPTIDYL_LYSINE_MODIFICATION",89,"Down",0.621658334544584,0.990528216834344
"GOBP_RESPONSE_TO_CORTICOSTERONE",4,"Up",0.621939652513873,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE",3,"Down",0.622322752070062,0.990528216834344
"GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS",6,"Down",0.622344842310891,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_PROLIFERATION",1,"Down",0.622700644129222,0.990528216834344
"GOBP_NEUTROPHIL_CHEMOTAXIS",9,"Up",0.622761938238389,0.990528216834344
"GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_DEHYDROGENASE",5,"Up",0.623258959058931,0.990528216834344
"GOBP_MESONEPHROS_DEVELOPMENT",9,"Down",0.623451389942805,0.990528216834344
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEOLUS",3,"Down",0.624172533203106,0.990528216834344
"GOBP_REGULATION_OF_RECEPTOR_CLUSTERING",2,"Down",0.624494209944197,0.990528216834344
"GOBP_PROTEIN_PROCESSING_INVOLVED_IN_PROTEIN_TARGETING_TO_MITOCHONDRION",1,"Up",0.624816603285726,0.990528216834344
"GOBP_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY",5,"Down",0.624949493780961,0.990528216834344
"GOBP_NEUROTRANSMITTER_SECRETION",55,"Up",0.625466253382101,0.990528216834344
"GOBP_REGULATION_OF_MEMBRANE_POTENTIAL",92,"Up",0.625634028566424,0.990528216834344
"GOBP_NON_MOTILE_CILIUM_ASSEMBLY",15,"Up",0.62601294943405,0.990528216834344
"GOBP_SPHINGOMYELIN_BIOSYNTHETIC_PROCESS",2,"Up",0.626029910310239,0.990528216834344
"GOBP_PEPTIDYL_SERINE_MODIFICATION",90,"Up",0.626226400915463,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS",124,"Up",0.626324734456393,0.990528216834344
"GOBP_MEDIUM_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS",3,"Up",0.626388611147231,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_P38MAPK_CASCADE",6,"Up",0.62656132883454,0.990528216834344
"GOBP_REGULATION_OF_RESPONSE_TO_STRESS",271,"Up",0.62675692320971,0.990528216834344
"GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA",5,"Down",0.626934209721377,0.990528216834344
"GOBP_GENOMIC_IMPRINTING",3,"Up",0.627001213246003,0.990528216834344
"GOBP_COENZYME_A_METABOLIC_PROCESS",7,"Down",0.627010473431778,0.990528216834344
"GOBP_CELLULAR_RESPONSE_TO_UV_C",1,"Up",0.627245851244888,0.990528216834344
"GOBP_MIRNA_LOADING_ONTO_RISC_INVOLVED_IN_GENE_SILENCING_BY_MIRNA",5,"Up",0.627650731859365,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY",3,"Up",0.627660584656882,0.990528216834344
"GOBP_T_CELL_MIGRATION",10,"Down",0.628338455346457,0.990528216834344
"GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS",3,"Down",0.628413830911186,0.990528216834344
"GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY",3,"Down",0.628449889450723,0.990528216834344
"GOBP_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY",3,"Down",0.628449889450723,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS",7,"Up",0.628870848885896,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_TELOMERE_CAPPING",7,"Down",0.629157422286582,0.990528216834344
"GOBP_CIRCULATORY_SYSTEM_PROCESS",95,"Up",0.629166545314032,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS",341,"Up",0.629218623244491,0.990528216834344
"GOBP_SIGNAL_COMPLEX_ASSEMBLY",2,"Down",0.62924109540781,0.990528216834344
"GOBP_CENTRIOLE_CENTRIOLE_COHESION",5,"Down",0.629259040847242,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY",3,"Down",0.629549171322453,0.990528216834344
"GOBP_CHROMOSOME_SEPARATION",16,"Up",0.629549686833321,0.990528216834344
"GOBP_BRANCHED_CHAIN_AMINO_ACID_CATABOLIC_PROCESS",8,"Down",0.629803354458263,0.990528216834344
"GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION",3,"Up",0.629825200810932,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT",2,"Down",0.629853406194964,0.990528216834344
"GOBP_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY",3,"Down",0.630409858718019,0.990528216834344
"GOBP_NUCLEOTIDE_TRANSPORT",8,"Up",0.630587382284536,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS",5,"Down",0.630785231731309,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS",21,"Up",0.630883895630729,0.990528216834344
"GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",28,"Up",0.631083580850279,0.990528216834344
"GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING",8,"Up",0.631281536174288,0.990528216834344
"GOBP_MESENCHYMAL_CELL_PROLIFERATION",5,"Down",0.631757981279819,0.990528216834344
"GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION",5,"Down",0.631757981279819,0.990528216834344
"GOBP_POLYOL_BIOSYNTHETIC_PROCESS",13,"Up",0.632036580500325,0.990528216834344
"GOBP_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS",38,"Up",0.632210820610844,0.990528216834344
"GOBP_INORGANIC_ANION_TRANSPORT",23,"Down",0.632246443389504,0.990528216834344
"GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME",56,"Up",0.632386786541814,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_BY_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY",2,"Up",0.632476586140416,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION",15,"Down",0.632618881565582,0.990528216834344
"GOBP_REGULATION_OF_RECEPTOR_RECYCLING",11,"Up",0.632669563917531,0.990528216834344
"GOBP_CRISTAE_FORMATION",6,"Down",0.632732102623812,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION",62,"Down",0.63290521485669,0.990528216834344
"GOBP_CELLULAR_RESPONSE_TO_MANGANESE_ION",4,"Down",0.633003997124694,0.990528216834344
"GOBP_CELLULAR_RESPONSE_TO_NITROSATIVE_STRESS",2,"Up",0.63317914643492,0.990528216834344
"GOBP_MISMATCH_REPAIR",7,"Down",0.633247648772962,0.990528216834344
"GOBP_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE",7,"Up",0.633326709856953,0.990528216834344
"GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS",10,"Down",0.63343027336751,0.990528216834344
"GOBP_DOPAMINE_TRANSPORT",13,"Down",0.633442902775643,0.990528216834344
"GOBP_B_CELL_DIFFERENTIATION",14,"Down",0.633600452066693,0.990528216834344
"GOBP_MECHANOSENSORY_BEHAVIOR",3,"Up",0.633665781455536,0.990528216834344
"GOBP_METANEPHRIC_PART_OF_URETERIC_BUD_DEVELOPMENT",1,"Up",0.633764215677061,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_HEART_GROWTH",1,"Up",0.633764215677061,0.990528216834344
"GOBP_REGULATION_OF_METANEPHROS_DEVELOPMENT",1,"Up",0.633764215677061,0.990528216834344
"GOBP_THORAX_AND_ANTERIOR_ABDOMEN_DETERMINATION",1,"Up",0.633764215677061,0.990528216834344
"GOBP_ZYGOTIC_DETERMINATION_OF_ANTERIOR_POSTERIOR_AXIS_EMBRYO",1,"Up",0.633764215677061,0.990528216834344
"GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE",4,"Up",0.633808465625837,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION",4,"Up",0.633837666919718,0.990528216834344
"GOBP_FEMALE_MEIOSIS_CHROMOSOME_SEGREGATION",1,"Up",0.633962168135233,0.990528216834344
"GOBP_ISOTYPE_SWITCHING_TO_IGA_ISOTYPES",1,"Up",0.633962168135233,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGA_ISOTYPES",1,"Up",0.633962168135233,0.990528216834344
"GOBP_REGULATION_OF_MITOTIC_RECOMBINATION",1,"Up",0.633962168135233,0.990528216834344
"GOBP_SPINDLE_MIDZONE_ASSEMBLY",1,"Up",0.633962168135233,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY",4,"Up",0.634084706307191,0.990528216834344
"GOBP_POST_EMBRYONIC_DEVELOPMENT",21,"Down",0.634121697600241,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE",2,"Down",0.634269121358041,0.990528216834344
"GOBP_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION",2,"Up",0.634389900121921,0.990528216834344
"GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS",298,"Down",0.634492730249336,0.990528216834344
"GOBP_MUSCLE_CELL_DIFFERENTIATION",77,"Down",0.634644292321814,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION",8,"Up",0.634727956656811,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_MRNA_3_END_PROCESSING",4,"Down",0.635229583821156,0.990528216834344
"GOBP_CELLULAR_POTASSIUM_ION_HOMEOSTASIS",4,"Down",0.635277661201439,0.990528216834344
"GOBP_CATECHOLAMINE_SECRETION",14,"Down",0.635832484607777,0.990528216834344
"GOBP_RENAL_VESICLE_FORMATION",2,"Down",0.635895000141471,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING",20,"Down",0.635906933657699,0.990528216834344
"GOBP_MATURE_RIBOSOME_ASSEMBLY",3,"Down",0.636020854596328,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY",1,"Up",0.636071214434798,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY",1,"Up",0.636071214434798,0.990528216834344
"GOBP_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY",1,"Up",0.636071214434798,0.990528216834344
"GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA",12,"Up",0.636287009783065,0.990528216834344
"GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA",12,"Up",0.636287009783065,0.990528216834344
"GOBP_RAB_PROTEIN_SIGNAL_TRANSDUCTION",8,"Down",0.636467624021341,0.990528216834344
"GOBP_REGULATION_OF_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",2,"Down",0.636855617947438,0.990528216834344
"GOBP_LOCOMOTOR_RHYTHM",6,"Up",0.637050976197297,0.990528216834344
"GOBP_IRES_DEPENDENT_VIRAL_TRANSLATIONAL_INITIATION",9,"Up",0.637331422306747,0.990528216834344
"GOBP_LIPID_CATABOLIC_PROCESS",60,"Down",0.637619084214519,0.990528216834344
"GOBP_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_I_PROMOTER",1,"Down",0.637806655001321,0.990528216834344
"GOBP_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS",2,"Down",0.637916711712224,0.990528216834344
"GOBP_ASPARAGINE_METABOLIC_PROCESS",2,"Down",0.639248227474035,0.990528216834344
"GOBP_CONSTITUTIVE_SECRETORY_PATHWAY",2,"Down",0.639914798634303,0.990528216834344
"GOBP_HISTONE_H3_K36_TRIMETHYLATION",4,"Down",0.639926968992671,0.990528216834344
"GOBP_N_TERMINAL_PEPTIDYL_METHIONINE_ACETYLATION",5,"Up",0.64020388211017,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS",2,"Down",0.640208206489725,0.990528216834344
"GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS",2,"Down",0.640208206489725,0.990528216834344
"GOBP_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY",4,"Down",0.640308577246116,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_PHOSPHORYLATION",2,"Up",0.640511176186424,0.990528216834344
"GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST",42,"Up",0.640538282840891,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",12,"Down",0.640861018705571,0.990528216834344
"GOBP_CELLULAR_DETOXIFICATION_OF_ALDEHYDE",2,"Up",0.640986993464075,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_SISTER_CHROMATID_COHESION",2,"Up",0.640992953896815,0.990528216834344
"GOBP_LACTATE_TRANSMEMBRANE_TRANSPORT",2,"Down",0.641055050321652,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY",1,"Up",0.641120138374481,0.990528216834344
"GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",1,"Up",0.641120138374481,0.990528216834344
"GOBP_FC_GAMMA_RECEPTOR_SIGNALING_PATHWAY",5,"Up",0.641146652176985,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING",4,"Up",0.641308908154538,0.990528216834344
"GOBP_MEMBRANE_DEPOLARIZATION",21,"Up",0.641401890180978,0.990528216834344
"GOBP_REGULATION_OF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY",1,"Down",0.641670757738466,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY",17,"Down",0.641769505428337,0.990528216834344
"GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION",157,"Up",0.642205676923954,0.990528216834344
"GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY",5,"Up",0.642943982695755,0.990528216834344
"GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS",4,"Down",0.643100098285274,0.990528216834344
"GOBP_PEPTIDYL_ASPARAGINE_MODIFICATION",4,"Up",0.643211666205376,0.990528216834344
"GOBP_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS",4,"Down",0.643358891176672,0.990528216834344
"GOBP_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING",4,"Up",0.643438033750759,0.990528216834344
"GOBP_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY",8,"Down",0.643589639129628,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY",2,"Down",0.643642506516067,0.990528216834344
"GOBP_REGULATION_OF_IMMUNE_RESPONSE",139,"Up",0.644005234123917,0.990528216834344
"GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS",126,"Down",0.644078421626035,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_CENTRIOLE_REPLICATION",2,"Up",0.644173388630651,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE",7,"Up",0.64423601444195,0.990528216834344
"GOBP_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS",2,"Down",0.644346465802055,0.990528216834344
"GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS",9,"Up",0.644580626345051,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS",5,"Down",0.645141646366132,0.990528216834344
"GOBP_CELLULAR_RESPONSE_TO_ALKALOID",8,"Down",0.645235906113696,0.990528216834344
"GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY",38,"Up",0.645315550018284,0.990528216834344
"GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS",98,"Down",0.645469894308841,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION",36,"Down",0.64552511256656,0.990528216834344
"GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS",7,"Up",0.645605833904364,0.990528216834344
"GOBP_RESPONSE_TO_CYTOKINE",167,"Down",0.645719759103513,0.990528216834344
"GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY",2,"Up",0.6458506395001,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS",2,"Up",0.646030166894216,0.990528216834344
"GOBP_DENSE_CORE_GRANULE_EXOCYTOSIS",3,"Up",0.646205669103349,0.990528216834344
"GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",13,"Up",0.646336324031737,0.990528216834344
"GOBP_CELLULAR_RESPONSE_TO_ACIDIC_PH",6,"Up",0.646387043339923,0.990528216834344
"GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_RESULTING_IN_TRANSCRIPTION",2,"Up",0.646388578799854,0.990528216834344
"GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_TRANSCRIPTION_OF_P21_CLASS_MEDIATOR",2,"Up",0.646388578799854,0.990528216834344
"GOBP_REGULATION_OF_PROTEIN_SECRETION",59,"Up",0.647068572928488,0.990528216834344
"GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",83,"Up",0.647535342471251,0.990528216834344
"GOBP_CELLULAR_RESPONSE_TO_PEPTIDE",96,"Down",0.647537264942979,0.990528216834344
"GOBP_SUCCINYL_COA_METABOLIC_PROCESS",3,"Down",0.647645605813144,0.990528216834344
"GOBP_NEURON_PROJECTION_REGENERATION",10,"Up",0.647739810533043,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION",68,"Down",0.647880951649664,0.990528216834344
"GOBP_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT",3,"Up",0.64793541835436,0.990528216834344
"GOBP_EPITHELIAL_CELL_MATURATION",2,"Down",0.647971802115216,0.990528216834344
"GOBP_GLYCEROLIPID_CATABOLIC_PROCESS",13,"Up",0.648173231896099,0.990528216834344
"GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION",8,"Down",0.64830307784756,0.990528216834344
"GOBP_REGULATION_OF_BLOOD_PRESSURE",22,"Down",0.648432199187155,0.990528216834344
"GOBP_MYOBLAST_DIFFERENTIATION",11,"Up",0.648444819601278,0.990528216834344
"GOBP_SYNCYTIUM_FORMATION",7,"Down",0.648473908444172,0.990528216834344
"GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING",65,"Up",0.648829215308424,0.990528216834344
"GOBP_POSITIVE_REGULATION_OF_RESPIRATORY_BURST",1,"Down",0.648830340128633,0.990528216834344
"GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION",4,"Up",0.648870392588871,0.990528216834344
"GOBP_REGULATION_OF_TYPE_B_PANCREATIC_CELL_DEVELOPMENT",4,"Up",0.648870392588871,0.990528216834344
"GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT",4,"Up",0.648870392588871,0.990528216834344
