"","NGenes","Direction","PValue","FDR"
"GOBP_REGULATION_OF_CELL_DEATH",66,"Down",0.752285751067681,0.881001492407477
"GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND",26,"Up",0.752528613578997,0.881044328014226
"GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION",9,"Up",0.753116389892575,0.881490847144748
"GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION",24,"Down",0.753660165747149,0.88188563504276
"GOBP_INOSITOL_LIPID_MEDIATED_SIGNALING",5,"Down",0.75424750784397,0.882163014512919
"GOBP_CGMP_MEDIATED_SIGNALING",3,"Down",0.754419403213335,0.882163014512919
"GOBP_LIPID_MODIFICATION",11,"Up",0.754757555163826,0.882163014512919
"GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY",6,"Down",0.754763091062302,0.882163014512919
"GOBP_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION",3,"Down",0.754929950373383,0.882163014512919
"GOBP_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS",2,"Down",0.755646451712312,0.882517362664284
"GOBP_RESPONSE_TO_ESTROGEN",2,"Down",0.755646451712312,0.882517362664284
"GOBP_PERIPHERAL_NERVOUS_SYSTEM_AXON_REGENERATION",3,"Up",0.756017123303162,0.882708893829361
"GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",2,"Down",0.757256849025399,0.883150278810964
"GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT",7,"Up",0.757709406151777,0.883150278810964
"GOBP_CELLULAR_HYPEROSMOTIC_SALINITY_RESPONSE",1,"Up",0.758928954263473,0.883150278810964
"GOBP_CRISTAE_FORMATION",1,"Up",0.758928954263473,0.883150278810964
"GOBP_HYPEROSMOTIC_SALINITY_RESPONSE",1,"Up",0.758928954263473,0.883150278810964
"GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION",1,"Up",0.758928954263473,0.883150278810964
"GOBP_PROTEIN_HEXAMERIZATION",1,"Up",0.758928954263473,0.883150278810964
"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS",1,"Up",0.758928954263473,0.883150278810964
"GOBP_REGULATION_OF_RESPONSE_TO_OSMOTIC_STRESS",1,"Up",0.758928954263473,0.883150278810964
"GOBP_MRNA_CATABOLIC_PROCESS",5,"Down",0.759121794912359,0.883150278810964
"GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS",5,"Down",0.759121794912359,0.883150278810964
"GOBP_RNA_CATABOLIC_PROCESS",5,"Down",0.759121794912359,0.883150278810964
"GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION",3,"Down",0.759571598658655,0.883150278810964
"GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS",3,"Down",0.759836352959335,0.883150278810964
"GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS",7,"Up",0.760254158342742,0.883150278810964
"GOBP_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY",1,"Up",0.760727041268428,0.883150278810964
"GOBP_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS",5,"Down",0.760823815664592,0.883150278810964
"GOBP_CELL_SUBSTRATE_ADHESION",21,"Down",0.760923761011276,0.883150278810964
"GOBP_MUSCLE_ADAPTATION",3,"Up",0.761104938508046,0.883150278810964
"GOBP_REGULATION_OF_MUSCLE_ADAPTATION",3,"Up",0.761104938508046,0.883150278810964
"GOBP_REGULATION_OF_MUSCLE_HYPERTROPHY",3,"Up",0.761104938508046,0.883150278810964
"GOBP_POSITIVE_REGULATION_OF_SECRETION",25,"Down",0.761548495359689,0.883150278810964
"GOBP_ERK1_AND_ERK2_CASCADE",12,"Down",0.762158056743903,0.883150278810964
"GOBP_CELLULAR_IRON_ION_HOMEOSTASIS",2,"Down",0.762226720689868,0.883150278810964
"GOBP_CARDIOLIPIN_BIOSYNTHETIC_PROCESS",1,"Up",0.763103203134427,0.883150278810964
"GOBP_PHOSPHATIDYLGLYCEROL_BIOSYNTHETIC_PROCESS",1,"Up",0.763103203134427,0.883150278810964
"GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING",1,"Up",0.763103203134427,0.883150278810964
"GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY",3,"Down",0.76355021141239,0.883150278810964
"GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL",3,"Down",0.763715710877792,0.883150278810964
"GOBP_REGULATION_OF_CHEMOTAXIS",8,"Down",0.764216279193241,0.883150278810964
"GOBP_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS",3,"Down",0.764797142357642,0.883150278810964
"GOBP_MAINTENANCE_OF_ORGANELLE_LOCATION",3,"Down",0.764856958961701,0.883150278810964
"GOBP_CELLULAR_TRANSITION_METAL_ION_HOMEOSTASIS",4,"Up",0.764875247821708,0.883150278810964
"GOBP_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE",2,"Down",0.765083196265662,0.883150278810964
"GOBP_ORGANELLE_FUSION",15,"Up",0.765108899997312,0.883150278810964
"GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION",8,"Down",0.765477383967784,0.883150278810964
"GOBP_COPII_COATED_VESICLE_BUDDING",2,"Down",0.76555058317209,0.883150278810964
"GOBP_POSITIVE_REGULATION_OF_EXOSOMAL_SECRETION",4,"Down",0.765567830829779,0.883150278810964
"GOBP_CELLULAR_RESPONSE_TO_INSULIN_LIKE_GROWTH_FACTOR_STIMULUS",1,"Up",0.765726570891672,0.883150278810964
"GOBP_EXTRACELLULAR_REGULATION_OF_SIGNAL_TRANSDUCTION",1,"Up",0.765726570891672,0.883150278810964
"GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_EXTRACELLULAR_REGION",1,"Up",0.765726570891672,0.883150278810964
"GOBP_NEGATIVE_REGULATION_OF_OSTEOCLAST_DEVELOPMENT",1,"Up",0.765726570891672,0.883150278810964
"GOBP_REGULATION_OF_OSTEOCLAST_DEVELOPMENT",1,"Up",0.765726570891672,0.883150278810964
"GOBP_SEQUESTERING_OF_BMP_IN_EXTRACELLULAR_MATRIX",1,"Up",0.765726570891672,0.883150278810964
"GOBP_SEQUESTERING_OF_EXTRACELLULAR_LIGAND_FROM_RECEPTOR",1,"Up",0.765726570891672,0.883150278810964
"GOBP_REGULATION_OF_INSULIN_SECRETION",7,"Up",0.765906961534959,0.883150278810964
"GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT",1,"Up",0.766532065358498,0.883338539867536
"GOBP_CRANIOFACIAL_SUTURE_MORPHOGENESIS",1,"Up",0.766532065358498,0.883338539867536
"GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",4,"Down",0.766690697094113,0.883338539867536
"GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY",19,"Down",0.766908730130515,0.883351452639544
"GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE",9,"Up",0.7673998564014,0.883678831677104
"GOBP_VESICLE_BUDDING_FROM_MEMBRANE",13,"Down",0.767993522363618,0.88412407924933
"GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT",36,"Down",0.768888093462458,0.88412859085987
"GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION",3,"Up",0.768960618820321,0.88412859085987
"GOBP_NEGATIVE_REGULATION_OF_NEURON_DEATH",12,"Up",0.769010396455717,0.88412859085987
"GOBP_CARTILAGE_DEVELOPMENT",6,"Down",0.769516502546022,0.88412859085987
"GOBP_CELL_MATRIX_ADHESION",18,"Down",0.769555266407275,0.88412859085987
"GOBP_LEUKOCYTE_APOPTOTIC_PROCESS",2,"Down",0.769799761403831,0.88412859085987
"GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS",2,"Down",0.769799761403831,0.88412859085987
"GOBP_DIOL_METABOLIC_PROCESS",1,"Up",0.770058164052312,0.88412859085987
"GOBP_SPHINGOID_METABOLIC_PROCESS",1,"Up",0.770058164052312,0.88412859085987
"GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY",19,"Down",0.770174651710582,0.88412859085987
"GOBP_NEGATIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT",9,"Down",0.770493764752786,0.88412859085987
"GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT",9,"Down",0.770493764752786,0.88412859085987
"GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS",5,"Up",0.770987572108659,0.88412859085987
"GOBP_AGGREPHAGY",2,"Down",0.771445958495033,0.88412859085987
"GOBP_SODIUM_ION_HOMEOSTASIS",5,"Down",0.771723553802873,0.88412859085987
"GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS",3,"Down",0.77178639113769,0.88412859085987
"GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION",1,"Up",0.772051462681574,0.88412859085987
"GOBP_MISMATCH_REPAIR",1,"Up",0.772051462681574,0.88412859085987
"GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS",2,"Down",0.772061946231018,0.88412859085987
"GOBP_MUSCLE_CELL_CELLULAR_HOMEOSTASIS",2,"Down",0.772292261372332,0.88412859085987
"GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION",7,"Up",0.772595061983678,0.88412859085987
"GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION",3,"Up",0.772743614585914,0.88412859085987
"GOBP_T_CELL_ACTIVATION",15,"Up",0.772835563076899,0.88412859085987
"GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",20,"Up",0.773152134078126,0.88412859085987
"GOBP_REGULATION_OF_CENTROSOME_CYCLE",4,"Down",0.77414746155562,0.88412859085987
"GOBP_HISTONE_ARGININE_METHYLATION",1,"Up",0.774466851256882,0.88412859085987
"GOBP_PEPTIDYL_ARGININE_METHYLATION_TO_ASYMMETRICAL_DIMETHYL_ARGININE",1,"Up",0.774466851256882,0.88412859085987
"GOBP_CALCIUM_ION_TRANSPORT",19,"Down",0.774798286383189,0.88412859085987
"GOBP_LAMELLIPODIUM_MORPHOGENESIS",6,"Down",0.776321974020232,0.88412859085987
"GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE",16,"Down",0.776578951042052,0.88412859085987
"GOBP_PORPHYRIN_CONTAINING_COMPOUND_METABOLIC_PROCESS",1,"Up",0.776868054690607,0.88412859085987
"GOBP_TETRAPYRROLE_CATABOLIC_PROCESS",1,"Up",0.776868054690607,0.88412859085987
"GOBP_INFLAMMASOME_COMPLEX_ASSEMBLY",1,"Up",0.777616076933101,0.88412859085987
"GOBP_POSITIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY",1,"Up",0.777616076933101,0.88412859085987
"GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES",2,"Down",0.777746078193609,0.88412859085987
"GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION",2,"Down",0.777914019678273,0.88412859085987
"GOBP_PHOSPHAGEN_METABOLIC_PROCESS",1,"Up",0.778055896449348,0.88412859085987
"GOBP_POLYOL_METABOLIC_PROCESS",6,"Down",0.778868715516077,0.88412859085987
"GOBP_REGULATION_OF_CELL_ADHESION",35,"Up",0.780620543996013,0.88412859085987
"GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY",20,"Up",0.780752057791562,0.88412859085987
"GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_OSTEOBLAST_DIFFERENTIATION",1,"Up",0.780919363352967,0.88412859085987
"GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA",1,"Up",0.780919363352967,0.88412859085987
"GOBP_DOPAMINERGIC_NEURON_DIFFERENTIATION",1,"Up",0.780919363352967,0.88412859085987
"GOBP_ER_NUCLEUS_SIGNALING_PATHWAY",1,"Up",0.780919363352967,0.88412859085987
"GOBP_ER_OVERLOAD_RESPONSE",1,"Up",0.780919363352967,0.88412859085987
"GOBP_MESENCHYMAL_STEM_CELL_DIFFERENTIATION",1,"Up",0.780919363352967,0.88412859085987
"GOBP_NEGATIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS",1,"Up",0.780919363352967,0.88412859085987
"GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION",1,"Up",0.780919363352967,0.88412859085987
"GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",1,"Up",0.780919363352967,0.88412859085987
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME",1,"Up",0.780919363352967,0.88412859085987
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM",1,"Up",0.780919363352967,0.88412859085987
"GOBP_REGULATION_OF_DOPAMINERGIC_NEURON_DIFFERENTIATION",1,"Up",0.780919363352967,0.88412859085987
"GOBP_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY",1,"Up",0.780919363352967,0.88412859085987
"GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION",1,"Up",0.780919363352967,0.88412859085987
"GOBP_REGULATION_OF_MESENCHYMAL_STEM_CELL_DIFFERENTIATION",1,"Up",0.780919363352967,0.88412859085987
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CENTROSOME",1,"Up",0.780919363352967,0.88412859085987
"GOBP_RESPONSE_TO_AMYLOID_BETA",1,"Up",0.780919363352967,0.88412859085987
"GOBP_RESPONSE_TO_INTERLEUKIN_3",1,"Up",0.780919363352967,0.88412859085987
"GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY",9,"Up",0.781320090377712,0.88412859085987
"GOBP_PROTEIN_LOCALIZATION_TO_PHAGOPHORE_ASSEMBLY_SITE",4,"Up",0.781499456600924,0.88412859085987
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION",5,"Up",0.781630906471012,0.88412859085987
"GOBP_REGULATION_OF_CELL_CYCLE_PROCESS",27,"Down",0.781740692558327,0.88412859085987
"GOBP_LEUKEMIA_INHIBITORY_FACTOR_SIGNALING_PATHWAY",1,"Up",0.781923436942418,0.88412859085987
"GOBP_ONCOSTATIN_M_MEDIATED_SIGNALING_PATHWAY",1,"Up",0.781923436942418,0.88412859085987
"GOBP_GMP_METABOLIC_PROCESS",3,"Down",0.782754275776995,0.88412859085987
"GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE",1,"Up",0.783844493358831,0.88412859085987
"GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION",1,"Up",0.783844493358831,0.88412859085987
"GOBP_NATURAL_KILLER_CELL_ACTIVATION",1,"Up",0.783844493358831,0.88412859085987
"GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",1,"Up",0.783844493358831,0.88412859085987
"GOBP_NATURAL_KILLER_CELL_DEGRANULATION",1,"Up",0.783844493358831,0.88412859085987
"GOBP_NERVE_GROWTH_FACTOR_SIGNALING_PATHWAY",1,"Up",0.783844493358831,0.88412859085987
"GOBP_POSITIVE_CHEMOTAXIS",1,"Up",0.783844493358831,0.88412859085987
"GOBP_T_CELL_HOMEOSTASIS",1,"Up",0.783844493358831,0.88412859085987
"GOBP_EPITHELIAL_TUBE_FORMATION",4,"Up",0.783937010907593,0.88412859085987
"GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM",4,"Up",0.783937010907593,0.88412859085987
"GOBP_NEURAL_TUBE_DEVELOPMENT",4,"Up",0.783937010907593,0.88412859085987
"GOBP_NEURAL_TUBE_FORMATION",4,"Up",0.783937010907593,0.88412859085987
"GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS",29,"Down",0.784543305049725,0.884578789827712
"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CYTOSKELETON_POLARITY",3,"Up",0.785011907602809,0.884793379848693
"GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_BINDING",1,"Up",0.785562279650256,0.884793379848693
"GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_END",1,"Up",0.785562279650256,0.884793379848693
"GOBP_REGULATION_OF_MICROTUBULE_BINDING",1,"Up",0.785562279650256,0.884793379848693
"GOBP_INTERLEUKIN_1_PRODUCTION",4,"Up",0.78654665101997,0.885080296168767
"GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS",37,"Down",0.786638979398493,0.885080296168767
"GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION",2,"Down",0.786716036558525,0.885080296168767
"GOBP_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION",2,"Down",0.786716036558525,0.885080296168767
"GOBP_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",2,"Down",0.786986966013385,0.885080296168767
"GOBP_FEEDING_BEHAVIOR",3,"Up",0.787060399168574,0.885080296168767
"GOBP_PEPTIDYL_PROLINE_MODIFICATION",4,"Up",0.788646076944307,0.886396682797141
"GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION",4,"Up",0.788646076944307,0.886396682797141
"GOBP_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS",27,"Down",0.789625780554019,0.887178154548857
"GOBP_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS",3,"Down",0.789756933860363,0.887178154548857
"GOBP_ESTABLISHMENT_OF_CELL_POLARITY",15,"Up",0.790144414742755,0.887178154548857
"GOBP_DENDRITE_SELF_AVOIDANCE",1,"Up",0.790379976131679,0.887178154548857
"GOBP_EPITHELIAL_CELL_MORPHOGENESIS",1,"Up",0.790379976131679,0.887178154548857
"GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_EXONUCLEOLYTIC",2,"Down",0.79163402918682,0.887488041717754
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE",5,"Down",0.791763080755856,0.887488041717754
"GOBP_VACUOLE_ORGANIZATION",17,"Up",0.791914258744993,0.887488041717754
"GOBP_AMYLOID_BETA_CLEARANCE",3,"Down",0.792109842518914,0.887488041717754
"GOBP_DENDRITE_MORPHOGENESIS",18,"Down",0.792132469652163,0.887488041717754
"GOBP_MITOTIC_CELL_CYCLE_PROCESS",39,"Up",0.792375693545904,0.887488041717754
"GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT",9,"Down",0.792651900939899,0.887488041717754
"GOBP_REGULATION_OF_CELL_DIFFERENTIATION",51,"Up",0.793105291486444,0.887488041717754
"GOBP_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY",4,"Up",0.793131459391522,0.887488041717754
"GOBP_NON_LYTIC_VIRAL_RELEASE",4,"Down",0.793149327193765,0.887488041717754
"GOBP_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR",4,"Up",0.793427084110457,0.887488041717754
"GOBP_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS",1,"Up",0.794011502516483,0.887488041717754
"GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS",1,"Up",0.794011502516483,0.887488041717754
"GOBP_ICOSANOID_CATABOLIC_PROCESS",1,"Up",0.794011502516483,0.887488041717754
"GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",4,"Down",0.794249835978895,0.887488041717754
"GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE",3,"Down",0.794566762830968,0.887488041717754
"GOBP_DEMETHYLATION",2,"Down",0.79475658330191,0.887488041717754
"GOBP_DNA_DEALKYLATION",2,"Down",0.79475658330191,0.887488041717754
"GOBP_DNA_METHYLATION_OR_DEMETHYLATION",2,"Down",0.79475658330191,0.887488041717754
"GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION",3,"Up",0.794811931531353,0.887488041717754
"GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION",5,"Down",0.795780508187697,0.888048366069816
"GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION",5,"Down",0.795780508187697,0.888048366069816
"GOBP_ACTIN_NUCLEATION",7,"Down",0.795937519390132,0.888048366069816
"GOBP_ENDOSOME_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY",6,"Up",0.796506394979459,0.888219011215997
"GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY",6,"Up",0.796506394979459,0.888219011215997
"GOBP_REGULATION_OF_MITOCHONDRIAL_FISSION",3,"Up",0.797536500172192,0.889135576151248
"GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION",3,"Up",0.798338420126581,0.88979733621102
"GOBP_RELAXATION_OF_CARDIAC_MUSCLE",3,"Up",0.799318774402917,0.889940770554969
"GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN",3,"Down",0.799441901207127,0.889940770554969
"GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION",12,"Up",0.799481997039523,0.889940770554969
"GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE",2,"Down",0.799508952615176,0.889940770554969
"GOBP_REGULATION_OF_POTASSIUM_ION_IMPORT",2,"Down",0.799508952615176,0.889940770554969
"GOBP_EMBRYO_DEVELOPMENT",32,"Down",0.800302835587788,0.89059234257307
"GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS",14,"Up",0.800798017235491,0.89091126116509
"GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",3,"Up",0.80211853963039,0.892147990302447
"GOBP_BIOLOGICAL_ADHESION",67,"Up",0.802829076687655,0.892513109778209
"GOBP_MITOCHONDRION_ORGANIZATION",31,"Up",0.802864754803999,0.892513109778209
"GOBP_LYMPHOCYTE_ACTIVATION",22,"Up",0.803082371362994,0.892522718733112
"GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY",10,"Down",0.804233617806463,0.893569662240219
"GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION",4,"Up",0.804924649904466,0.89410485819037
"GOBP_PALLIUM_DEVELOPMENT",8,"Up",0.806396069661918,0.894697750815324
"GOBP_TRANSEPITHELIAL_TRANSPORT",3,"Down",0.806810233598289,0.894697750815324
"GOBP_NEGATIVE_REGULATION_OF_ACTION_POTENTIAL",1,"Up",0.806924780178091,0.894697750815324
"GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION",1,"Up",0.806924780178091,0.894697750815324
"GOBP_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION",1,"Up",0.806924780178091,0.894697750815324
"GOBP_REGULATION_OF_ASTROCYTE_DIFFERENTIATION",1,"Up",0.806924780178091,0.894697750815324
"GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",1,"Up",0.806924780178091,0.894697750815324
"GOBP_WALKING_BEHAVIOR",3,"Down",0.807377931040711,0.894967854522419
"GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT",8,"Down",0.808093976122383,0.895529157244084
"GOBP_EXPORT_FROM_CELL",76,"Up",0.808401909348413,0.895638016816361
"GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT",15,"Down",0.808727686451446,0.895766584241216
"GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER",3,"Down",0.80942160443228,0.896302741127889
"GOBP_CELL_FATE_COMMITMENT",4,"Up",0.809731165732638,0.896413117896344
"GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION",2,"Down",0.810431685679307,0.896723764128581
"GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION",2,"Down",0.810431685679307,0.896723764128581
"GOBP_FRUCTOSE_1_6_BISPHOSPHATE_METABOLIC_PROCESS",3,"Down",0.811282074144981,0.897411948224527
"GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION",3,"Up",0.811683998124876,0.897411948224527
"GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM",3,"Up",0.811683998124876,0.897411948224527
"GOBP_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS",3,"Up",0.812258233313459,0.897582125351044
"GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS",3,"Up",0.812258233313459,0.897582125351044
"GOBP_RESPONSE_TO_CHEMOKINE",3,"Down",0.814506042565034,0.899579106457304
"GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM",59,"Up",0.814608769226997,0.899579106457304
"GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION",11,"Up",0.814697256796266,0.899579106457304
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION",19,"Down",0.815475459077588,0.90020565668658
"GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS",18,"Down",0.815901440001259,0.900443165438082
"GOBP_RESPONSE_TO_OXYGEN_LEVELS",9,"Down",0.818072858567264,0.902500072958079
"GOBP_NEGATIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY",3,"Down",0.818187844180211,0.902500072958079
"GOBP_GLIAL_CELL_APOPTOTIC_PROCESS",2,"Down",0.81895800219293,0.902883228540527
"GOBP_REGULATION_OF_GLIAL_CELL_APOPTOTIC_PROCESS",2,"Down",0.81895800219293,0.902883228540527
"GOBP_HORMONE_TRANSPORT",15,"Up",0.819812729211145,0.903592301022142
"GOBP_RESPONSE_TO_LIPID",30,"Up",0.821952704055271,0.905578372381605
"GOBP_EXCRETION",3,"Down",0.822188040587432,0.905578372381605
"GOBP_POSITIVE_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION",3,"Down",0.82225074411048,0.905578372381605
"GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY",3,"Up",0.822740971159123,0.905884683635116
"GOBP_FRUCTOSE_6_PHOSPHATE_METABOLIC_PROCESS",3,"Down",0.823484926646134,0.90600312254138
"GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE",3,"Down",0.823484926646134,0.90600312254138
"GOBP_NADH_REGENERATION",3,"Down",0.823484926646134,0.90600312254138
"GOBP_GLUCOSE_IMPORT",3,"Down",0.824426909808998,0.90646895043411
"GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT",4,"Up",0.825373331323689,0.90646895043411
