"","Gene","Tissue","Type"
"3309","Stat6","paw","DEP"
"3310","Tom1","paw","DEP"
"3311","Ranbp9","paw","DEP"
"3312","Smurf1","paw","DEP"
"3313","Brd4","paw","DEP"
"3314","Luc7l","paw","DEP"
"3315","Fga","paw","DEP"
"3316","Utp14a","paw","DEP"
"3317","Calm1","paw","DEP"
"3318","Aqp1","paw","DEP"
"3319","Glud1","paw","DEP"
"3320","H1-2","paw","DEP"
"3321","Eif4g3","paw","DEP"
"3322","Cltc","paw","DEP"
"3323","Cdc37","paw","DEP"
"3324","Mdh2","paw","DEP"
"3325","Postn","paw","DEP"
"3326","Tbc1d8b","paw","DEP"
"3327","Reep5","paw","DEP"
"3328","Ola1","paw","DEP"
"3329","Vdac1","paw","DEP"
"3330","Plscr3","paw","DEP"
"3331","Atp2a1","paw","DEP"
"3332","Cysrt1","paw","DEP"
"3333","Caprin1","paw","DEP"
"3334","Arap1","paw","DEP"
"3335","Chmp3","paw","DEP"
"3336","Rps23","paw","DEP"
"3337","Phb2","paw","DEP"
"3338","Acaa2","paw","DEP"
"3339","Paics","paw","DEP"
"3340","Pa2g4","paw","DEP"
"3341","Nolc1","paw","DEP"
"3342","Fbln5","paw","DEP"
"3343","Hspg2","paw","DEP"
"3344","Fbn1","paw","DEP"
"3345","Dsc1","paw","DEP"
"3346","Vps37a","paw","DEP"
"3347","Eln","paw","DEP"
"3348","Col6a2","paw","DEP"
"3349","Ak2","paw","DEP"
"3350","Col4a1","paw","DEP"
"3351","S100a16","paw","DEP"
"3352","Col4a2","paw","DEP"
"3353","Aaas","DRG","75% Filter"
"3354","Aagab","DRG","75% Filter"
"3355","Abat","DRG","75% Filter"
"3356","Abca3","DRG","75% Filter"
"3357","Abca6","DRG","75% Filter"
"3358","Abca7","DRG","75% Filter"
"3359","Abcb9","DRG","75% Filter"
"3360","Abcc5","DRG","75% Filter"
"3361","Abcd2","DRG","75% Filter"
"3362","Abce1","DRG","75% Filter"
"3363","Abcf3","DRG","75% Filter"
"3364","Abhd10","DRG","75% Filter"
"3365","Abhd13","DRG","75% Filter"
"3366","Abhd2","DRG","75% Filter"
"3367","Abhd6","DRG","75% Filter"
"3368","Abi2","DRG","75% Filter"
"3369","Abl2","DRG","75% Filter"
"3370","Ablim3","DRG","75% Filter"
"3371","Abraxas2","DRG","75% Filter"
"3372","Abtb2","DRG","75% Filter"
"3373","Acadl","DRG","75% Filter"
"3374","Acadsb","DRG","75% Filter"
"3375","Acadvl","DRG","75% Filter"
"3376","Acap2","DRG","75% Filter"
"3377","Acat1","DRG","75% Filter"
"3378","Acbd3","DRG","75% Filter"
"3379","Acbd6","DRG","75% Filter"
"3380","Acot13","DRG","75% Filter"
"3381","Acot9","DRG","75% Filter"
"3382","Acsf3","DRG","75% Filter"
"3383","Acsl3","DRG","75% Filter"
"3384","Acsl6","DRG","75% Filter"
"3385","Actl6a","DRG","75% Filter"
"3386","Actr1a","DRG","75% Filter"
"3387","Actr3","DRG","75% Filter"
"3388","Adam22","DRG","75% Filter"
"3389","Adar","DRG","75% Filter"
"3390","Adcy9","DRG","75% Filter"
"3391","Adgrl2","DRG","75% Filter"
"3392","Adk","DRG","75% Filter"
"3393","Ado","DRG","75% Filter"
"3394","Adprh","DRG","75% Filter"
"3395","Adrbk2","DRG","75% Filter"
"3396","Adrm1","DRG","75% Filter"
"3397","Adss2","DRG","75% Filter"
"3398","Aff4","DRG","75% Filter"
"3399","Afg3l2","DRG","75% Filter"
"3400","Ag2","DRG","75% Filter"
"3401","Agap3","DRG","75% Filter"
"3402","Ago3","DRG","75% Filter"
"3403","Agpat1","DRG","75% Filter"
"3404","Agpat3","DRG","75% Filter"
"3405","Agpat4","DRG","75% Filter"
"3406","Agtpbp1","DRG","75% Filter"
"3407","Ahdc1","DRG","75% Filter"
"3408","Ahsg","DRG","75% Filter"
"3409","Aifm1","DRG","75% Filter"
"3410","Aimp2","DRG","75% Filter"
"3411","Ak1","DRG","75% Filter"
"3412","Ak2","DRG","75% Filter"
"3413","Ak3","DRG","75% Filter"
"3414","Ak5","DRG","75% Filter"
"3415","Akap5","DRG","75% Filter"
"3416","Akap8","DRG","75% Filter"
"3417","Akap8l","DRG","75% Filter"
"3418","Akr1e2","DRG","75% Filter"
"3419","Akr7a2","DRG","75% Filter"
"3420","Akt1","DRG","75% Filter"
"3421","Akt1s1","DRG","75% Filter"
"3422","Akt2","DRG","75% Filter"
"3423","Akt3","DRG","75% Filter"
"3424","Alcam","DRG","75% Filter"
"3425","Aldh1b1","DRG","75% Filter"
"3426","Aldh3a2","DRG","75% Filter"
"3427","Aldh4a1","DRG","75% Filter"
"3428","Aldh6a1","DRG","75% Filter"
"3429","Aldh7a1","DRG","75% Filter"
"3430","Alg2","DRG","75% Filter"
"3431","Alkbh3","DRG","75% Filter"
"3432","Alkbh6","DRG","75% Filter"
"3433","Alyref","DRG","75% Filter"
"3434","Amacr","DRG","75% Filter"
"3435","Amer3","DRG","75% Filter"
"3436","Amfr","DRG","75% Filter"
"3437","Amigo3","DRG","75% Filter"
"3438","Amn1","DRG","75% Filter"
"3439","Amotl1","DRG","75% Filter"
"3440","Anapc4","DRG","75% Filter"
"3441","Angel1","DRG","75% Filter"
"3442","Ankrd10","DRG","75% Filter"
"3443","Ankrd13a","DRG","75% Filter"
"3444","Ankrd13d","DRG","75% Filter"
"3445","Ankrd27","DRG","75% Filter"
"3446","Ankrd34b","DRG","75% Filter"
"3447","Ankrd34c","DRG","75% Filter"
"3448","Ankrd40","DRG","75% Filter"
"3449","Ankrd49","DRG","75% Filter"
"3450","Ankrd52","DRG","75% Filter"
"3451","Ankrd55","DRG","75% Filter"
"3452","Ankrd9","DRG","75% Filter"
"3453","Anks1b","DRG","75% Filter"
"3454","Anks3","DRG","75% Filter"
"3455","Ankzf1","DRG","75% Filter"
"3456","Ano10","DRG","75% Filter"
"3457","Ano3","DRG","75% Filter"
"3458","Ano4","DRG","75% Filter"
"3459","Ano6","DRG","75% Filter"
"3460","Ano8","DRG","75% Filter"
"3461","Anp32b","DRG","75% Filter"
"3462","Anxa11","DRG","75% Filter"
"3463","Aox1","DRG","75% Filter"
"3464","Ap1b1","DRG","75% Filter"
"3465","Ap1g1","DRG","75% Filter"
"3466","Ap1s2","DRG","75% Filter"
"3467","Ap2a2","DRG","75% Filter"
"3468","Ap2m1","DRG","75% Filter"
"3469","Ap2s1","DRG","75% Filter"
"3470","Ap3m1","DRG","75% Filter"
"3471","Ap4e1","DRG","75% Filter"
"3472","Ap4m1","DRG","75% Filter"
"3473","Ap5b1","DRG","75% Filter"
"3474","Ap5z1","DRG","75% Filter"
"3475","Apba1","DRG","75% Filter"
"3476","Apba2","DRG","75% Filter"
"3477","Apbb1","DRG","75% Filter"
"3478","Apbb1ip","DRG","75% Filter"
"3479","Apc","DRG","75% Filter"
"3480","Apeh","DRG","75% Filter"
"3481","Apip","DRG","75% Filter"
"3482","Aplf","DRG","75% Filter"
"3483","App","DRG","75% Filter"
"3484","Aqp1","DRG","75% Filter"
"3485","Ar","DRG","75% Filter"
"3486","Arap2","DRG","75% Filter"
"3487","Arf1","DRG","75% Filter"
"3488","Arf4","DRG","75% Filter"
"3489","Arfgap3","DRG","75% Filter"
"3490","Arfrp1","DRG","75% Filter"
"3491","Arhgap21","DRG","75% Filter"
"3492","Arhgap22","DRG","75% Filter"
"3493","Arhgap23","DRG","75% Filter"
"3494","Arhgap27","DRG","75% Filter"
"3495","Arhgap28","DRG","75% Filter"
"3496","Arhgap39","DRG","75% Filter"
"3497","Arhgap5","DRG","75% Filter"
"3498","Arhgef1","DRG","75% Filter"
"3499","Arhgef10l","DRG","75% Filter"
"3500","Arhgef28","DRG","75% Filter"
"3501","Arhgef3","DRG","75% Filter"
"3502","Arid1a","DRG","75% Filter"
"3503","Arl2bp","DRG","75% Filter"
"3504","Arl4c","DRG","75% Filter"
"3505","Arl6","DRG","75% Filter"
"3506","Arl6ip4","DRG","75% Filter"
"3507","Arl8a","DRG","75% Filter"
"3508","Armc1","DRG","75% Filter"
"3509","Armc8","DRG","75% Filter"
"3510","Armcx2","DRG","75% Filter"
"3511","Armcx3","DRG","75% Filter"
"3512","Armcx5","DRG","75% Filter"
"3513","Arpc3","DRG","75% Filter"
"3514","Arpc4","DRG","75% Filter"
"3515","Arpc5l","DRG","75% Filter"
"3516","Arpp19","DRG","75% Filter"
"3517","Arpp21","DRG","75% Filter"
"3518","Arrb2","DRG","75% Filter"
"3519","Ascc1","DRG","75% Filter"
"3520","Ascc3","DRG","75% Filter"
"3521","Asic1","DRG","75% Filter"
"3522","Asns","DRG","75% Filter"
"3523","Asph","DRG","75% Filter"
"3524","Aspscr1","DRG","75% Filter"
"3525","Astn1","DRG","75% Filter"
"3526","Atad3","DRG","75% Filter"
"3527","Ate1","DRG","75% Filter"
"3528","Atf2","DRG","75% Filter"
"3529","Atf7","DRG","75% Filter"
"3530","Atf7ip","DRG","75% Filter"
"3531","Atg16l1","DRG","75% Filter"
"3532","Atg2a","DRG","75% Filter"
"3533","Atg4a","DRG","75% Filter"
"3534","Atn1","DRG","75% Filter"
"3535","Atp13a1","DRG","75% Filter"
"3536","Atp13a2","DRG","75% Filter"
"3537","Atp2c1","DRG","75% Filter"
"3538","Atp5f1c","DRG","75% Filter"
"3539","Atp5f1d","DRG","75% Filter"
"3540","Atp5if1","DRG","75% Filter"
"3541","Atp5me","DRG","75% Filter"
"3542","Atp5mg","DRG","75% Filter"
"3543","Atp5pb","DRG","75% Filter"
"3544","Atp5pd","DRG","75% Filter"
"3545","Atp6v0d1","DRG","75% Filter"
"3546","Atp6v1c1","DRG","75% Filter"
"3547","Atp6v1e1","DRG","75% Filter"
"3548","Atp6v1f","DRG","75% Filter"
"3549","Atp7a","DRG","75% Filter"
"3550","Atp8a1","DRG","75% Filter"
"3551","Atp8a2","DRG","75% Filter"
"3552","Atp9a","DRG","75% Filter"
"3553","Atpaf1","DRG","75% Filter"
"3554","Atr","DRG","75% Filter"
"3555","Atrip","DRG","75% Filter"
"3556","Atxn1","DRG","75% Filter"
"3557","Atxn10","DRG","75% Filter"
"3558","Atxn7l3b","DRG","75% Filter"
"3559","Auh","DRG","75% Filter"
"3560","Aup1","DRG","75% Filter"
"3561","Auts2","DRG","75% Filter"
"3562","Babam1","DRG","75% Filter"
"3563","Bace1","DRG","75% Filter"
"3564","Bad","DRG","75% Filter"
"3565","Baiap2","DRG","75% Filter"
"3566","Banf1","DRG","75% Filter"
"3567","Bap18","DRG","75% Filter"
"3568","Basp1","DRG","75% Filter"
"3569","Bax","DRG","75% Filter"
"3570","Baz2b","DRG","75% Filter"
"3571","Bbs4","DRG","75% Filter"
"3572","Bbs9","DRG","75% Filter"
"3573","Bcap29","DRG","75% Filter"
"3574","Bcar1","DRG","75% Filter"
"3575","Bcas2","DRG","75% Filter"
"3576","Bcat1","DRG","75% Filter"
"3577","Bcat2","DRG","75% Filter"
"3578","Bcl2l13","DRG","75% Filter"
"3579","Bcl2l14","DRG","75% Filter"
"3580","Bcl2l2","DRG","75% Filter"
"3581","Bcl7b","DRG","75% Filter"
"3582","Becn1","DRG","75% Filter"
"3583","Begain","DRG","75% Filter"
"3584","Bend6","DRG","75% Filter"
"3585","Bet1","DRG","75% Filter"
"3586","Bet1l","DRG","75% Filter"
"3587","Bfar","DRG","75% Filter"
"3588","Bicd2","DRG","75% Filter"
"3589","Bicral","DRG","75% Filter"
"3590","Birc2","DRG","75% Filter"
"3591","Bivm","DRG","75% Filter"
"3592","Blm","DRG","75% Filter"
"3593","Bloc1s1","DRG","75% Filter"
"3594","Bloc1s5","DRG","75% Filter"
"3595","Blzf1","DRG","75% Filter"
"3596","Bmpr2","DRG","75% Filter"
"3597","Bnip1","DRG","75% Filter"
"3598","Bnip3","DRG","75% Filter"
"3599","Bnip3l","DRG","75% Filter"
"3600","Bod1","DRG","75% Filter"
"3601","Bod1l","DRG","75% Filter"
"3602","Bola1","DRG","75% Filter"
"3603","Bop1","DRG","75% Filter"
"3604","Borcs7","DRG","75% Filter"
"3605","Bpifc","DRG","75% Filter"
"3606","Bpnt1","DRG","75% Filter"
"3607","Braf","DRG","75% Filter"
"3608","Brd9","DRG","75% Filter"
"3609","Brf1","DRG","75% Filter"
"3610","Bri3bp","DRG","75% Filter"
"3611","Brix1","DRG","75% Filter"
"3612","Brox","DRG","75% Filter"
"3613","Brsk1","DRG","75% Filter"
"3614","Brsk2","DRG","75% Filter"
"3615","Bscl2","DRG","75% Filter"
"3616","Bsdc1","DRG","75% Filter"
"3617","Btf3","DRG","75% Filter"
"3618","Bysl","DRG","75% Filter"
"3619","Bzw2","DRG","75% Filter"
"3620","C2cd2","DRG","75% Filter"
"3621","C2cd5","DRG","75% Filter"
"3622","CEFIP","DRG","75% Filter"
"3623","Ca2","DRG","75% Filter"
"3624","Caap1","DRG","75% Filter"
"3625","Cab39","DRG","75% Filter"
"3626","Cab39l","DRG","75% Filter"
"3627","Cabp1","DRG","75% Filter"
"3628","Cacna1a","DRG","75% Filter"
"3629","Cacna1b","DRG","75% Filter"
"3630","Cacnb1","DRG","75% Filter"
"3631","Cacnb3","DRG","75% Filter"
"3632","Cacnb4","DRG","75% Filter"
"3633","Cacng5","DRG","75% Filter"
"3634","Cacng7","DRG","75% Filter"
"3635","Cadm1","DRG","75% Filter"
"3636","Cadm3","DRG","75% Filter"
"3637","Calb2","DRG","75% Filter"
"3638","Calca","DRG","75% Filter"
"3639","Calcoco1","DRG","75% Filter"
"3640","Calu","DRG","75% Filter"
"3641","Camk1d","DRG","75% Filter"
"3642","Camk2a","DRG","75% Filter"
"3643","Camk2b","DRG","75% Filter"
"3644","Camk4","DRG","75% Filter"
"3645","Camkk1","DRG","75% Filter"
"3646","Camkk2","DRG","75% Filter"
"3647","Camta2","DRG","75% Filter"
"3648","Cap2","DRG","75% Filter"
"3649","Capn1","DRG","75% Filter"
"3650","Capn2","DRG","75% Filter"
"3651","Capns1","DRG","75% Filter"
"3652","Caprin2","DRG","75% Filter"
"3653","Capza1","DRG","75% Filter"
"3654","Carm1","DRG","75% Filter"
"3655","Carmil2","DRG","75% Filter"
"3656","Carmil3","DRG","75% Filter"
"3657","Cars1","DRG","75% Filter"
"3658","Casc3","DRG","75% Filter"
"3659","Casp9","DRG","75% Filter"
"3660","Castor2","DRG","75% Filter"
"3661","Cbarp","DRG","75% Filter"
"3662","Cbfb","DRG","75% Filter"
"3663","Cblb","DRG","75% Filter"
"3664","Cbll1","DRG","75% Filter"
"3665","Cbr1","DRG","75% Filter"
"3666","Cc2d1a","DRG","75% Filter"
"3667","Ccdc115","DRG","75% Filter"
"3668","Ccdc120","DRG","75% Filter"
"3669","Ccdc136","DRG","75% Filter"
"3670","Ccdc174","DRG","75% Filter"
"3671","Ccdc186","DRG","75% Filter"
"3672","Ccdc25","DRG","75% Filter"
"3673","Ccdc32","DRG","75% Filter"
"3674","Ccdc47","DRG","75% Filter"
"3675","Ccdc50","DRG","75% Filter"
"3676","Ccdc6","DRG","75% Filter"
"3677","Ccdc85a","DRG","75% Filter"
"3678","Ccdc85c","DRG","75% Filter"
"3679","Ccdc86","DRG","75% Filter"
"3680","Ccdc88a","DRG","75% Filter"
"3681","Ccdc9","DRG","75% Filter"
"3682","Ccdc91","DRG","75% Filter"
"3683","Ccdc92","DRG","75% Filter"
"3684","Ccdc9b","DRG","75% Filter"
"3685","Ccm2","DRG","75% Filter"
"3686","Ccna1","DRG","75% Filter"
"3687","Ccnk","DRG","75% Filter"
"3688","Ccnt1","DRG","75% Filter"
"3689","Ccnt2","DRG","75% Filter"
"3690","Ccp110","DRG","75% Filter"
"3691","Ccs","DRG","75% Filter"
"3692","Ccsap","DRG","75% Filter"
"3693","Ccser1","DRG","75% Filter"
"3694","Ccser2","DRG","75% Filter"
"3695","Ccz1","DRG","75% Filter"
"3696","Cd200","DRG","75% Filter"
"3697","Cd2bp2","DRG","75% Filter"
"3698","Cd99l2","DRG","75% Filter"
"3699","Cda","DRG","75% Filter"
"3700","Cdc123","DRG","75% Filter"
"3701","Cdc16","DRG","75% Filter"
"3702","Cdc26","DRG","75% Filter"
"3703","Cdc40","DRG","75% Filter"
"3704","Cdc42bpa","DRG","75% Filter"
"3705","Cdipt","DRG","75% Filter"
"3706","Cdk12","DRG","75% Filter"
"3707","Cdk13","DRG","75% Filter"
"3708","Cdk14","DRG","75% Filter"
"3709","Cdk16","DRG","75% Filter"
"3710","Cdk17","DRG","75% Filter"
"3711","Cdk2ap1","DRG","75% Filter"
"3712","Cdk5","DRG","75% Filter"
"3713","Cdk5rap2","DRG","75% Filter"
"3714","Cdk5rap3","DRG","75% Filter"
"3715","Cdk7","DRG","75% Filter"
"3716","Cdkal1","DRG","75% Filter"
"3717","Cdkl5","DRG","75% Filter"
"3718","Cdkn2d","DRG","75% Filter"
"3719","Cdpf1","DRG","75% Filter"
"3720","Cdr2","DRG","75% Filter"
"3721","Cdr2l","DRG","75% Filter"
"3722","Cebpz","DRG","75% Filter"
"3723","Celf4","DRG","75% Filter"
"3724","Celf6","DRG","75% Filter"
"3725","Celsr2","DRG","75% Filter"
"3726","Cep104","DRG","75% Filter"
"3727","Cep131","DRG","75% Filter"
"3728","Cep162","DRG","75% Filter"
"3729","Cep164","DRG","75% Filter"
"3730","Cep170b","DRG","75% Filter"
"3731","Cep20","DRG","75% Filter"
"3732","Cep350","DRG","75% Filter"
"3733","Cep41","DRG","75% Filter"
"3734","Cep43","DRG","75% Filter"
"3735","Cep68","DRG","75% Filter"
"3736","Cep97","DRG","75% Filter"
"3737","Cerk","DRG","75% Filter"
"3738","Cers1","DRG","75% Filter"
"3739","Cers2","DRG","75% Filter"
"3740","Cers4","DRG","75% Filter"
"3741","Cert1","DRG","75% Filter"
"3742","Cetn2","DRG","75% Filter"
"3743","Cetn4","DRG","75% Filter"
"3744","Cfap20","DRG","75% Filter"
"3745","Cfap410","DRG","75% Filter"
"3746","Cfap54","DRG","75% Filter"
"3747","Cfl2","DRG","75% Filter"
"3748","Chac2","DRG","75% Filter"
"3749","Chchd2","DRG","75% Filter"
"3750","Chchd3","DRG","75% Filter"
"3751","Chchd4","DRG","75% Filter"
"3752","Chchd6","DRG","75% Filter"
"3753","Chd1","DRG","75% Filter"
"3754","Chd6","DRG","75% Filter"
"3755","Chd8","DRG","75% Filter"
"3756","Chid1","DRG","75% Filter"
"3757","Chka","DRG","75% Filter"
"3758","Chkb","DRG","75% Filter"
"3759","Chm","DRG","75% Filter"
"3760","Chml","DRG","75% Filter"
"3761","Chmp1a","DRG","75% Filter"
"3762","Chmp1b1","DRG","75% Filter"
"3763","Chmp2a","DRG","75% Filter"
"3764","Chmp7","DRG","75% Filter"
"3765","Chn1","DRG","75% Filter"
"3766","Chtop","DRG","75% Filter"
"3767","Ciao2b","DRG","75% Filter"
"3768","Ciao3","DRG","75% Filter"
"3769","Cir1","DRG","75% Filter"
"3770","Cirbp","DRG","75% Filter"
"3771","Cisd3","DRG","75% Filter"
"3772","Cks2","DRG","75% Filter"
"3773","Clcn6","DRG","75% Filter"
"3774","Clcn7","DRG","75% Filter"
"3775","Clip1","DRG","75% Filter"
"3776","Clip3","DRG","75% Filter"
"3777","Clip4","DRG","75% Filter"
"3778","Clptm1","DRG","75% Filter"
"3779","Clta","DRG","75% Filter"
"3780","Cltb","DRG","75% Filter"
"3781","Cluh","DRG","75% Filter"
"3782","Clvs1","DRG","75% Filter"
"3783","Clvs2","DRG","75% Filter"
"3784","Clybl","DRG","75% Filter"
"3785","Cmip","DRG","75% Filter"
"3786","Cnbp","DRG","75% Filter"
"3787","Cndp2","DRG","75% Filter"
"3788","Cnep1r1","DRG","75% Filter"
"3789","Cnot1","DRG","75% Filter"
"3790","Cnot10","DRG","75% Filter"
"3791","Cnot11","DRG","75% Filter"
"3792","Cnot4","DRG","75% Filter"
"3793","Cnrip1","DRG","75% Filter"
"3794","Cntn1","DRG","75% Filter"
"3795","Cntnap1","DRG","75% Filter"
"3796","Cntnap2","DRG","75% Filter"
"3797","Coa3","DRG","75% Filter"
"3798","Coa7","DRG","75% Filter"
"3799","Coasy","DRG","75% Filter"
"3800","Cog2","DRG","75% Filter"
"3801","Cog3","DRG","75% Filter"
"3802","Cog4","DRG","75% Filter"
"3803","Cog5","DRG","75% Filter"
"3804","Cog6","DRG","75% Filter"
"3805","Cog7","DRG","75% Filter"
"3806","Commd3","DRG","75% Filter"
"3807","Commd7","DRG","75% Filter"
"3808","Commd8","DRG","75% Filter"
"3809","Commd9","DRG","75% Filter"
"3810","Cope","DRG","75% Filter"
"3811","Coprs","DRG","75% Filter"
"3812","Cops2","DRG","75% Filter"
"3813","Cops3","DRG","75% Filter"
"3814","Cops4","DRG","75% Filter"
"3815","Cops5","DRG","75% Filter"
"3816","Cops6","DRG","75% Filter"
"3817","Cops7b","DRG","75% Filter"
"3818","Copz2","DRG","75% Filter"
"3819","Coq3","DRG","75% Filter"
"3820","Coro1a","DRG","75% Filter"
"3821","Coro6","DRG","75% Filter"
"3822","Cox15","DRG","75% Filter"
"3823","Cox19","DRG","75% Filter"
"3824","Cox4i1","DRG","75% Filter"
"3825","Cox5a","DRG","75% Filter"
"3826","Cox6b1","DRG","75% Filter"
"3827","Cpd","DRG","75% Filter"
"3828","Cpeb1","DRG","75% Filter"
"3829","Cpeb3","DRG","75% Filter"
"3830","Cpne1","DRG","75% Filter"
"3831","Cpne4","DRG","75% Filter"
"3832","Cpne6","DRG","75% Filter"
"3833","Cpne8","DRG","75% Filter"
"3834","Cpsf1","DRG","75% Filter"
"3835","Cpsf2","DRG","75% Filter"
"3836","Cpsf3","DRG","75% Filter"
"3837","Cpsf4","DRG","75% Filter"
"3838","Cradd","DRG","75% Filter"
"3839","Crbn","DRG","75% Filter"
"3840","Crcp","DRG","75% Filter"
"3841","Creb1","DRG","75% Filter"
"3842","Crebbp","DRG","75% Filter"
"3843","Crk","DRG","75% Filter"
"3844","Crkl","DRG","75% Filter"
"3845","Crlf3","DRG","75% Filter"
"3846","Crot","DRG","75% Filter"
"3847","Crtc1","DRG","75% Filter"
"3848","Crtc3","DRG","75% Filter"
"3849","Csdc2","DRG","75% Filter"
"3850","Csnk1a1","DRG","75% Filter"
"3851","Csnk1d","DRG","75% Filter"
"3852","Csnk1e","DRG","75% Filter"
"3853","Csnk1g1","DRG","75% Filter"
"3854","Csnk1g3","DRG","75% Filter"
"3855","Csnk2a1","DRG","75% Filter"
"3856","Csnk2a2","DRG","75% Filter"
"3857","Cspp1","DRG","75% Filter"
"3858","Csrp2","DRG","75% Filter"
"3859","Cstf3","DRG","75% Filter"
"3860","Ctnna2","DRG","75% Filter"
"3861","Ctnnbip1","DRG","75% Filter"
"3862","Ctps2","DRG","75% Filter"
"3863","Ctr9","DRG","75% Filter"
"3864","Ctsb","DRG","75% Filter"
"3865","Cttnbp2","DRG","75% Filter"
"3866","Ctu2","DRG","75% Filter"
"3867","Cuedc2","DRG","75% Filter"
"3868","Cul2","DRG","75% Filter"
"3869","Cul3","DRG","75% Filter"
"3870","Cul4a","DRG","75% Filter"
"3871","Custos","DRG","75% Filter"
"3872","Cuta","DRG","75% Filter"
"3873","Cwc25","DRG","75% Filter"
"3874","Cwc27","DRG","75% Filter"
"3875","Cwf19l2","DRG","75% Filter"
"3876","Cyb5b","DRG","75% Filter"
"3877","Cyb5r1","DRG","75% Filter"
"3878","Cyb5r4","DRG","75% Filter"
"3879","Cyc1","DRG","75% Filter"
"3880","Cyfip2","DRG","75% Filter"
"3881","Cygb","DRG","75% Filter"
"3882","Cyp2c29","DRG","75% Filter"
"3883","Cyp51a1","DRG","75% Filter"
"3884","Cyth1","DRG","75% Filter"
"3885","Cyth3","DRG","75% Filter"
"3886","Czib","DRG","75% Filter"
"3887","D17h6s53e","DRG","75% Filter"
"3888","Dab1","DRG","75% Filter"
"3889","Dab2ip","DRG","75% Filter"
"3890","Dapk1","DRG","75% Filter"
"3891","Dbndd2","DRG","75% Filter"
"3892","Dbt","DRG","75% Filter"
"3893","Dcaf1","DRG","75% Filter"
"3894","Dcaf5","DRG","75% Filter"
"3895","Dcaf8","DRG","75% Filter"
"3896","Dcp1a","DRG","75% Filter"
"3897","Dcp1b","DRG","75% Filter"
"3898","Dcp2","DRG","75% Filter"
"3899","Dcps","DRG","75% Filter"
"3900","Dctn3","DRG","75% Filter"
"3901","Dctn5","DRG","75% Filter"
"3902","Dcun1d1","DRG","75% Filter"
"3903","Dcun1d5","DRG","75% Filter"
"3904","Dcx","DRG","75% Filter"
"3905","Ddb1","DRG","75% Filter"
"3906","Ddhd2","DRG","75% Filter"
"3907","Ddi2","DRG","75% Filter"
"3908","Ddx18","DRG","75% Filter"
"3909","Ddx20","DRG","75% Filter"
"3910","Ddx31","DRG","75% Filter"
"3911","Ddx41","DRG","75% Filter"
"3912","Ddx50","DRG","75% Filter"
"3913","Ddx51","DRG","75% Filter"
"3914","Decr1","DRG","75% Filter"
"3915","Dennd10","DRG","75% Filter"
"3916","Dennd1a","DRG","75% Filter"
"3917","Denr","DRG","75% Filter"
"3918","Depdc5","DRG","75% Filter"
"3919","Dffa","DRG","75% Filter"
"3920","Dgcr8","DRG","75% Filter"
"3921","Dgkd","DRG","75% Filter"
"3922","Dgke","DRG","75% Filter"
"3923","Dgkg","DRG","75% Filter"
"3924","Dgkq","DRG","75% Filter"
"3925","Dguok","DRG","75% Filter"
"3926","Dhcr7","DRG","75% Filter"
"3927","Dhps","DRG","75% Filter"
"3928","Dhrs13","DRG","75% Filter"
"3929","Dhrs7","DRG","75% Filter"
"3930","Dhx29","DRG","75% Filter"
"3931","Dhx30","DRG","75% Filter"
"3932","Dhx32","DRG","75% Filter"
"3933","Diaph1","DRG","75% Filter"
"3934","Dicer1","DRG","75% Filter"
"3935","Dip2a","DRG","75% Filter"
"3936","Diras2","DRG","75% Filter"
"3937","Dis3l2","DRG","75% Filter"
"3938","Dld","DRG","75% Filter"
"3939","Dlg4","DRG","75% Filter"
"3940","Dlgap2","DRG","75% Filter"
"3941","Dlgap3","DRG","75% Filter"
"3942","Dlgap4","DRG","75% Filter"
"3943","Dmac2l","DRG","75% Filter"
"3944","Dmap1","DRG","75% Filter"
"3945","Dmxl1","DRG","75% Filter"
"3946","Dnaaf4","DRG","75% Filter"
"3947","Dnaja1","DRG","75% Filter"
"3948","Dnaja2","DRG","75% Filter"
"3949","Dnajb1","DRG","75% Filter"
"3950","Dnajb12","DRG","75% Filter"
"3951","Dnajb14","DRG","75% Filter"
"3952","Dnajb2","DRG","75% Filter"
"3953","Dnajc1","DRG","75% Filter"
"3954","Dnajc17","DRG","75% Filter"
"3955","Dnajc2","DRG","75% Filter"
"3956","Dnajc21","DRG","75% Filter"
"3957","Dnajc24","DRG","75% Filter"
"3958","Dnajc7","DRG","75% Filter"
"3959","Dnajc8","DRG","75% Filter"
"3960","Dner","DRG","75% Filter"
"3961","Dnlz","DRG","75% Filter"
"3962","Dnpep","DRG","75% Filter"
"3963","Dock2","DRG","75% Filter"
"3964","Dock3","DRG","75% Filter"
"3965","Dock4","DRG","75% Filter"
"3966","Dok4","DRG","75% Filter"
"3967","Dolpp1","DRG","75% Filter"
"3968","Dop1a","DRG","75% Filter"
"3969","Dop1b","DRG","75% Filter"
"3970","Dpf2","DRG","75% Filter"
"3971","Dpm1","DRG","75% Filter"
"3972","Dpp10","DRG","75% Filter"
"3973","Dpp3","DRG","75% Filter"
"3974","Dpp9","DRG","75% Filter"
"3975","Dpy30","DRG","75% Filter"
"3976","Drap1","DRG","75% Filter"
"3977","Drg1","DRG","75% Filter"
"3978","Dstn","DRG","75% Filter"
"3979","Dtd1","DRG","75% Filter"
"3980","Dtnb","DRG","75% Filter"
