"","Row.names","logFC.turbo","AveExpr.turbo","t.turbo","P.Value.turbo","adj.P.Val.turbo","B.turbo","logFC.wcl","AveExpr.wcl","t.wcl","P.Value.wcl","adj.P.Val.wcl","B.wcl"
"122","Epm2aip1",0.630605396814101,14.9472017000623,5.11979114373012,0.000516033106812489,0.00246374343069621,-0.689375336462295,0.338008437268421,15.7752816826294,4.26620423232671,0.000684202070696848,0.00449136968620792,-0.941678172841012
"123","Epn2",-0.351669848480928,16.3468720485589,-4.36668441319668,0.00155651817586846,0.00577608403651662,-1.85815082742106,-0.271145819932052,15.0399471300944,-3.71830394777123,0.00207787663375129,0.0105139727070893,-2.05751627010384
"124","Eprs1",0.343811906363705,17.1999924646407,3.77406204843129,0.00392429830320573,0.0118030431680285,-2.82754968671936,0.465958859466404,18.2393820974342,5.12497399794937,0.000126588737471355,0.00124217243035522,0.771369358957717
"125","Erc1",-0.632651079300651,13.8785558776169,-7.18698637779277,3.72458840483545e-05,0.000357104414814632,2.11897235203311,-0.736218377881396,14.693318056932,-12.3242522622379,3.19954570268525e-09,4.41828174761717e-07,11.5761249762097
"126","Ercc3",0.556236573065124,13.4247108912949,3.63030006258989,0.00494477271447756,0.0139053065227272,-3.06800710685062,0.482596226409534,13.4294647867483,4.10395998278913,0.000948754030356733,0.00576924488435499,-1.27127820348359
"127","Etf1",0.406604327774476,14.9640587734075,4.75462430235851,0.000872443400212769,0.00370591238173561,-1.24653573295706,-0.473119681438854,16.259890772004,-6.15650703915108,1.88205623281356e-05,0.000281924879730613,2.72110209183996
"128","Ewsr1",0.553002363588984,14.2749333360335,3.23946773606184,0.0108257731765939,0.025660687378223,-3.74074193939515,-0.381071892800112,17.2656826145901,-3.47862831683788,0.00339231410902715,0.0153818660645141,-2.54544706222011
"129","Fads3",-0.735282742124351,15.3900598532173,-5.50049604945976,0.000304616190476648,0.00172420103958951,-0.1283239785978,-1.18661655295427,15.3593360463215,-6.57917384392449,8.98791123098062e-06,0.000159866945665803,3.479188558656
"130","FAM120A",0.253828095173152,16.7415135013465,2.81881055296334,0.018933713261084,0.0404581726017935,-4.4436229911466,0.193951012905664,16.6677633255023,3.09466535500195,0.00743696360979462,0.0281153502321504,-3.31919784144046
"131","Fam177a1",0.354892194674653,14.8833600388091,2.71408365116433,0.0225835583445629,0.0471125919639238,-4.62074420173268,0.199774712450179,15.2576339069536,3.50640132328835,0.00320484726110125,0.0147699119830485,-2.48902588074858
"132","Fbxw11",0.829079037665847,15.2536381873965,6.94722339042845,4.91404257248344e-05,0.000445678996245699,1.82206013951849,-0.399030928247678,14.036222142222,-2.81360197558409,0.0131497200285551,0.0436311375902467,-3.87346887443694
"133","Fen1",1.17836191924913,13.3309096222375,8.87930438686768,2.86669418293546e-05,0.000294055224267048,2.82037496686748,-0.353090608906768,13.9458272910395,-2.8522129116155,0.012164404493035,0.0409698429862811,-3.79816872279933
"134","Fgf12",0.805002524616222,14.4160924497293,3.62979078813172,0.00494884472243504,0.0139053065227272,-3.06886188730449,0.55321870365375,15.4368109001871,4.22498811630749,0.000743299033388809,0.00477610504110661,-1.02529433698995
"135","Fgf13",0.842859123680672,13.5452123024687,5.04277839649714,0.000806573317296529,0.00351510338094536,-0.992935486089046,0.538440322946432,16.1240226904774,3.22039894780192,0.00575376821940822,0.0231952598866271,-3.06742704040861
"136","Fkbp3",0.341979764267052,17.5466367728609,3.90429176302539,0.00318990616098673,0.00997802699632161,-2.6113126158722,0.626774788143024,18.0983270382119,4.59339755390485,0.000356405706685445,0.00269075680146715,-0.281613569306542
"137","Fkbp5",0.703297016693453,16.1744795200258,7.06034438435712,4.30815615019511e-05,0.000401581698286044,1.96302562025999,0.199982850227698,16.0551516870144,2.7344924642314,0.0154168808588951,0.0492471772851398,-4.02676239920504
"138","Flrt3",-1.5194675851327,13.194855652245,-8.39766967756689,1.01100087155219e-05,0.000136259540116026,3.51616347943382,-1.43434128054106,15.4301719870695,-12.9154134045287,1.68284577028352e-09,2.84026969451185e-07,12.219906501834
"139","Fmnl1",0.336914394988302,14.3002673946974,3.71379262913171,0.0043223060637332,0.0125549141440818,-2.92814709763366,0.39606173709404,14.6444501446397,4.6514800417107,0.000317795899737066,0.00248318915483849,-0.16526785814883
"140","Fmr1",0.780470435139945,14.3040291229094,4.1203563834455,0.00509299584969434,0.0142244453104629,-2.57757535891726,0.226596357565228,16.1085895755725,4.14216487336067,0.000878300674149353,0.00544102252868217,-1.19356287320179
"141","Frmd4a",-0.5459804660217,15.0071300410926,-6.02420612184567,0.000152471759398558,0.00102330332236346,0.610344891946076,-0.705275826191182,14.9002560267651,-11.0062815637254,1.47698072382186e-08,1.20620092445452e-06,10.0334919070292
"142","Fundc2",0.470354607197024,17.743684294625,3.46729760496072,0.00761096753456941,0.0193068712081032,-3.3739020179171,0.329499068455274,16.0241403650246,4.31906071398899,0.000615368966780575,0.0041470517326517,-0.834579404299718
"143","G3bp2",0.531012425312994,17.2698224818921,3.93563461788438,0.00303571653540643,0.00962334432074185,-2.55951630350683,0.370309572972339,17.5276537455466,4.56858001508418,0.000374342069532567,0.00280620516178213,-0.331410145988582
"144","Gamt",0.727662979146999,12.5250682507986,3.10674710696395,0.0133266664044464,0.0301292968085126,-3.95581051281933,0.216055006484126,16.0372516596692,2.93223190860865,0.0103463580182481,0.0360792420333308,-3.64119198338599
"145","Gapvd1",-0.234997902544446,14.6855752735528,-2.9999019081494,0.0139724743145922,0.0312286795099688,-4.13609853897065,-0.20950528907106,15.0010323741436,-3.61946907586554,0.00254295697112698,0.0122697461151621,-2.25896069137197
"146","Gcc1",0.691836143208928,15.447673966683,6.34357901261704,0.000101798412711909,0.000761542902739731,1.04232170803761,0.19697361952389,14.8887866103279,2.77360288469899,0.0142522740421317,0.0464176763936493,-3.95114836703345
"147","Gcc2",0.766148215044224,13.3094576382596,3.67578656179336,0.00687224756096356,0.0178572007972383,-3.06264714970501,0.221818531151388,19.4325080956212,3.77495558390759,0.00185098512800795,0.00959606283086717,-1.94197023220106
"148","Gemin5",0.5221997811802,15.3638678544257,5.40691966200808,0.000346094360435885,0.00185522604296461,-0.264341900867053,0.238566221278383,16.8797187399857,3.40066576562011,0.00397928785356795,0.0174961235770487,-2.70358478669913
"149","Gmds",-0.69833531877612,17.6285894206493,-8.88349924993195,6.23908596810859e-06,9.90244117505883e-05,4.03292859320002,-0.3077138436411,14.7091023159705,-4.12443879819293,0.000910301699737157,0.00558009798991421,-1.22961389105049
"150","Golga1",0.309915695587248,14.7925273380165,3.7541468330637,0.00405138702724425,0.0120976298574072,-2.86075573375928,0.367076268490997,16.5401719531374,5.66525461173791,4.58249531520367e-05,0.000569624417659115,1.80953552472565
"151","Golga5",0.296169194982848,17.2730369559452,3.80857473463407,0.00371385440903078,0.0112565729120172,-2.77008864742268,0.307333427351839,15.7152606525656,5.44073298160326,6.95773841655403e-05,0.000778262492985683,1.38243444251112
"152","Gpi",-0.483778638441988,13.1165841908026,-3.22991149315626,0.0157415864643029,0.0345579314062127,-3.79685794826131,-0.527380165128232,19.3666398422582,-5.00476640807379,0.000159509997926336,0.00148102498074636,0.535746522757139
"153","Gpr158",-1.63312883023431,15.0359972392104,-13.0949951390255,5.75106316386298e-07,1.9027108974527e-05,6.7769249858385,-1.46864257479274,13.9261360975075,-15.5432310673515,1.27253369124184e-10,4.20377398912157e-08,14.7749293656844
"154","Gpr89",-0.381446236724322,16.5491577739582,-3.43845374532847,0.00675620616366408,0.0176171061958171,-3.39127674953236,0.553699015444888,15.0467448746792,5.30871560657441,8.92201535340708e-05,0.000938541642785689,1.12838447546435
"155","Gramd1b",-0.402727094447425,15.5956506173891,-4.59599078952055,0.00110258674116245,0.0043749150230758,-1.49424489754524,0.222849395774773,14.689417106675,2.89927632319756,0.0110604486296788,0.0380232640176871,-3.70598699624631
"156","Grhpr",-0.9050175478525,13.4211946666019,-4.75642882089716,0.000870141185476125,0.00370282906645547,-1.24373741283337,-0.250270620021587,15.5578884984483,-2.99705569084025,0.00907109256290668,0.0326052759182566,-3.51318891223065
"157","Grk2",0.587465112219569,16.4609890520123,6.82688907387526,5.661749371647e-05,0.00048538136036492,1.67035239716955,0.253347582903938,14.8948950493341,2.85715527966906,0.0120435970265788,0.0406538308519405,-3.78850835513728
"158","Gspt1",-0.253242748815925,16.2183677974064,-3.32417293622593,0.00815161175684944,0.0203920511361441,-3.58484669529545,-0.266973359231663,15.6363099704729,-2.85735479525016,0.0120387448779075,0.0406538308519405,-3.78811828037343
"159","Gtf2f2",0.37025683179505,15.2751514738446,4.28876073939388,0.00175297821813941,0.00633499359139921,-1.98332943221332,-0.383043388141493,14.360890616588,-2.86138167374641,0.0119412193462117,0.0403800360349413,-3.78024362432145
"160","Hacd3",0.615529535830841,14.2804666320073,4.53751801880164,0.00159355806417127,0.00587952448963449,-1.72114786220384,0.495254627290034,18.3965812932759,5.05510986250188,0.000144760100058183,0.00137603624523392,0.634617876963546
"161","Hars1",0.694588143571153,15.0840940793253,4.25113151806734,0.00185710738417587,0.00660961400822595,-2.04404373153765,-0.226758564680456,17.8170342496959,-3.28245397043853,0.00506823224569172,0.021011585101544,-2.94251102925191
"162","Hdac6",-1.56500560574592,14.1327519157097,-10.5415336284767,1.39239347525674e-06,3.44287607724008e-05,5.63461553408276,-0.281091860758099,15.6195368461879,-3.80669120588339,0.00173498799348411,0.0091255081790248,-1.87723079004369
"163","Hdlbp",-0.514508814319573,16.0383224267414,-5.12002373778166,0.000515863690813132,0.00246374343069621,-0.689026350116863,-0.703875836210258,16.7577217699539,-9.04454106500975,1.92493918251488e-07,8.46796594332268e-06,7.4199734268223
"164","Hgs",0.292109263025871,15.2295723104371,3.46210141279268,0.00649981253030283,0.0171243893353795,-3.35130430842203,-0.263760338235787,16.1922467988367,-3.38880076143452,0.00407711333643014,0.0178168445283009,-2.72761604796271
"165","Hid1",0.580825761363176,14.3397598407205,4.67350004261884,0.000982962285826039,0.00402963073194654,-1.37279175167519,-0.235923478318943,15.3557816539313,-3.06306911270182,0.00793135816900248,0.0293703877589341,-3.38214570768249
"166","Hivep2",-1.0833392532918,14.5332143184737,-9.32615152217676,8.87405626181073e-06,0.000123551283069903,3.86452922835892,-0.412077310191462,13.7038716086713,-2.73154651155876,0.0155082466036388,0.0493857999809799,-4.03244386682937
"167","Hmbox1",2.88688462217677,14.3992527790165,18.2884168966003,6.88938796640512e-07,2.2168729223405e-05,6.81605387276948,0.787513035741902,14.9661352380742,6.94845492420617,4.80765872744344e-06,0.00010038557781989,4.12131291376141
"168","Hmgcs1",1.08790719072115,13.9152500983394,3.83053134738959,0.00358616144927372,0.0109829116614654,-2.73358956380046,-0.299945473321188,18.3126108222989,-3.61700524586055,0.00255580200434303,0.0123168250145846,-2.26397916683732
"169","Hnrnpc",0.622630904088648,16.9576651181597,7.96580370696456,1.58209486504139e-05,0.000188646743044783,3.0364484121291,-0.242221835672279,18.0738013334421,-2.96207411673061,0.00973881228052284,0.0344991974209753,-3.58235256156161
"170","Hsd17b4",0.49443213171547,13.2431864809606,2.75437844050168,0.0211019411823657,0.0444161826499795,-4.55268208697486,0.289536215412966,17.4983319865787,3.63345196933374,0.00247127798761613,0.0119855404316376,-2.23047594940009
"171","Huwe1",-0.521402404557774,15.54172637526,-4.79209124479442,0.000825948598014209,0.00358623522501918,-1.18852535659875,-0.278180798607927,17.0922003477127,-4.19589830193078,0.000788122345421001,0.00500484047949206,-1.08435984816566
"172","Immt",-0.553570634789224,15.2453052407971,-3.8501788815068,0.00347580256549884,0.0107007342416209,-2.7009673698711,0.262466748918648,19.4944656473123,3.1772989395541,0.00628328765070525,0.0247775543650604,-3.15394549549564
"173","Inpp5f",0.509540367472427,13.7190622824787,3.27829984324921,0.00879277264637487,0.0216501288745645,-3.66270192871336,-0.697905624925347,14.4355811780407,-9.42703422738444,1.13165797508636e-07,5.54512407792318e-06,7.96262263704134
"174","Irgq",1.90700038667218,16.8851201221401,23.5495155060737,8.39605739944982e-10,2.46529235391345e-07,13.2664963621598,-0.224941344140959,16.7623115778968,-2.76767500001919,0.0144231335781052,0.0467935495624558,-3.96263104666501
"175","Irs2",-0.773793699070451,14.7126930710839,-5.34797720214582,0.000375311525547759,0.00196372517466707,-0.350649265618376,-0.993749607126251,16.8458505172292,-12.2105959873111,3.6309098468381e-09,4.77309166217749e-07,11.4490858579934
"176","Itgb1",-1.11009849417789,16.9676580480093,-12.1741826139376,3.82642022213347e-07,1.50482955501545e-05,7.00601292752132,-0.411447499148306,18.454867669709,-5.39432047105721,7.59140710528995e-05,0.000830127041791016,1.2933606834468
"177","Jpt1",-0.726873036520644,18.756020511151,-5.23363358428057,0.000439828080071052,0.00219391850196757,-0.51947082910932,-0.725820007154059,14.7547904850949,-6.39096180284043,1.2452805607171e-05,0.000202170085106265,3.14465449975915
"178","Jup",-0.484583766964473,14.6400102890948,-4.01356057201886,0.00268538697717815,0.00878547912171513,-2.4311768303725,-0.608943120299752,15.070548598152,-6.99365215313614,4.45890813565535e-06,9.5664992345487e-05,4.19860859457485
"179","Kcnab2",1.83904630889765,14.8520246419417,10.637958995896,1.28411100101397e-06,3.27867037106718e-05,5.72083052668085,0.613989897989875,17.5001545061596,7.2961271817787,2.71276673360131e-06,6.39859109990743e-05,4.70866439870175
"180","Kif1b",-0.595560721776673,12.1732589331387,-3.45670032836925,0.0116773075835561,0.0272552384458036,-3.28788771338586,-0.377440058103186,14.0528271440047,-5.08555979220006,0.000136529637843163,0.0013209459865208,0.694286404854481
"181","Kif5a",2.25171359497855,16.7103890287084,14.013069249412,1.06172355257461e-07,5.79997354650639e-06,8.35588587737115,0.856282541993552,16.3536593573618,11.5717862991926,7.53056236283336e-09,7.23982546148346e-07,10.714463143344
"182","Kif5c",0.51257095692638,16.2457662866208,5.45627982428167,0.000323506651892286,0.00180075148174166,-0.192441179645486,0.310240982082288,16.9536942745835,4.36757454071707,0.000558424367471109,0.00381063168997581,-0.736422166333464
"183","Klc2",0.635603527815853,17.3764843928721,7.61795248995678,2.30049264980862e-05,0.000251791154030367,2.63528819276032,0.219442845735891,17.9438992656726,2.913403838205,0.0107486107621114,0.037243948599055,-3.67823452793692
"184","Klhl9",-0.601866623386126,13.9485023138662,-4.29686627488849,0.0017313688022326,0.00628591239017678,-1.97027372200824,-0.346523472069244,13.8164140959591,-4.94763088602104,0.000178145128676493,0.00160881361747677,0.423210284045695
"185","L1cam",-1.64037140668035,13.5611648717171,-9.45894032117508,3.61770549752824e-06,6.79839217095507e-05,4.6157809889537,-0.752102197215741,17.2165360369833,-7.45708018159049,2.09274464056929e-06,5.19424691017117e-05,4.97497848044569
"186","Lamtor1",0.330660870010801,14.6751794521577,3.55957325840844,0.00554519683042426,0.0152169011152647,-3.18689965331257,0.255661880624398,15.6165005404613,3.32198412262502,0.0046745286865118,0.0197568421669767,-2.86274417125989
"187","Larp1",-0.271767218537381,16.8650409230906,-3.67710184754375,0.00458510176021199,0.0130708786829344,-2.98953957581729,-0.344642532973138,15.7393785006165,-5.72474357440113,4.10714822300393e-05,0.000521635296884863,1.92162174027599
"188","Las1l",-0.321733962724725,16.092140788158,-4.19866923261203,0.00201334710663274,0.00699682722643516,-2.12897407758611,0.291543435212148,14.4435242756445,3.90343537347266,0.00142475988366305,0.00782433211599486,-1.67987956658295
"189","Lpp",-1.79282316301713,12.7315858278775,-11.0822112319119,8.91406781089998e-07,2.55355430339074e-05,6.10916242699895,-0.332947600372247,14.9493505614422,-2.93882606053768,0.0102089926442279,0.0357809409934982,-3.62820368981064
"190","Lrrfip1",0.8365981266485,13.5609012196371,8.80957190119949,6.70535239915865e-06,0.000102946880951789,3.95579626915166,-1.56109192262675,13.3542468744318,-12.3504351756992,3.10809675366168e-09,4.40239659828635e-07,11.6052384944997
"191","Macf1",-0.274622927650924,14.7702803060989,-3.08181510756572,0.0121852921882414,0.028205055155228,-3.99675753156073,-0.205293938454041,16.4613741497225,-3.64956566478839,0.00239119267301407,0.0116942101426541,-2.19764346208711
"192","Maco1",-0.902469047766127,15.4835936271076,-7.32161171794864,3.19705680287877e-05,0.000319569635317542,2.28261921621423,-0.39921614620474,14.7462708100331,-3.96300252779744,0.00126232526125882,0.00711756522588029,-1.55840947466463
"193","Madd",-0.513483513992954,15.7968432449963,-6.21414055768641,0.000119715779909863,0.000857354777464232,0.868905045751411,-0.722772171848398,14.488772066299,-11.7487311943755,6.13289440650314e-09,6.69329813429046e-07,10.9215240941013
"194","Maoa",-0.333641433732645,14.534454312802,-3.5757023557898,0.00540188472413327,0.0149458506678316,-3.15975489804088,0.274172605028703,18.2711830517085,3.15789202252412,0.00653721435931789,0.0255008438926653,-3.19283259184937
"195","Map1b",-0.367538892067376,21.1788576976696,-3.0663513786991,0.0125038060207518,0.0287673264865289,-4.02306560124658,-0.581588803920965,20.1614612067259,-8.11659065840661,7.48227448735467e-07,2.39780062158054e-05,6.02998190429963
"196","Map2",0.59980347628747,19.7377996654726,4.4533658762366,0.00136510858331268,0.00514709480289165,-1.71979458666689,0.578248703730445,16.0435105555504,7.86639306884789,1.09820098291314e-06,3.21855794084548e-05,5.63651883828649
"197","Map2k1",0.428410776717724,14.0568465812716,3.48015183502412,0.0063109204010167,0.0167320120904613,-3.32081453770544,-0.576499557718886,17.4619874726293,-6.04335543077031,2.30342910978388e-05,0.000331045831693487,2.51400242454002
"198","Map4",-0.305110993648999,21.428625179179,-3.67146781465281,0.00462691213977631,0.0131581314967731,-2.99897639800325,-0.501110586908663,18.759769835973,-6.21388133346165,1.69994608502917e-05,0.000260304244270091,2.82544747434894
"199","Map6",-0.687943371700904,18.9782941837162,-8.22237062824608,1.209869538359e-05,0.000154455627478548,3.32382324278351,-0.80965067599967,17.1662562365081,-11.6893691626951,6.56833137879019e-09,6.69329813429046e-07,10.8523700469557
"200","Map7d1",-1.3816962071451,16.3115957977016,-17.6730935208655,1.24054716615531e-08,1.61203509612012e-06,10.5791292636518,-1.56665109219038,16.3161699643907,-18.7507114003455,8.81510970537884e-12,6.69507582123523e-09,17.3461675711857
"201","Mapk8ip3",-1.08384759722963,14.3411283479989,-6.517038687173,8.21946864869014e-05,0.000650085247669129,1.27122277370107,-0.465224873785102,15.1749869135399,-7.5299147112609,1.86295262268733e-06,4.76401520852197e-05,5.09433733673839
"202","Mapre2",0.459041329548349,16.7645455892654,3.43787056291298,0.00676266026255849,0.0176171061958171,-3.39226291284107,0.449270951469543,17.5343556288709,5.52997422859458,5.88884375961522e-05,0.000687031771955109,1.55295619295568
"203","Metap1",1.4265649548356,14.5973766873036,12.5458924911302,2.91344596106243e-07,1.2633184751901e-05,7.29410695422407,-0.328158751801178,15.5199881982393,-2.74003874096991,0.0152462819592535,0.0489621613025498,-4.01606060264418
"204","Mff",-0.318683964781924,15.0816434627985,-3.08171291863519,0.0121873695115183,0.028205055155228,-3.99693138376731,0.427858934225371,15.1675275753238,4.51473032940135,0.000416516718759986,0.00304470113472771,-0.43962624501746
"205","Mical3",-0.983597140373476,14.6263950154673,-7.84331889457022,1.8024402851428e-05,0.000207545697539237,2.89673394579643,-0.641468520277067,15.7547698705301,-6.22153579709202,1.67707911805448e-05,0.000258365434110016,2.83933446884687
"206","Micall1",-0.591603710565499,13.2111012901459,-2.89672740566343,0.0166102822498281,0.0363291927419424,-4.3114464054944,-0.397223677217246,13.1990645788745,-5.20060606250904,0.000109554608029191,0.00110942299730894,0.918795804723343
"207","Micall2",-0.807220922746421,13.8812080822115,-4.95649143703818,0.000651075643897406,0.00298124110626707,-0.936254184856256,-1.03689214824132,13.6570085493591,-11.6574479961635,6.81592934545322e-09,6.69329813429046e-07,10.8150537613483
"208","Mios",0.345281147275351,14.3108023954685,3.55749879110501,0.00556391466335196,0.0152504498765621,-3.19039221979173,0.394808458013664,16.0731321323451,6.90360300369805,5.18211724167004e-06,0.000105414017006871,4.0443289248078
"209","Mta2",0.667092558736094,13.55053900889,3.56799444827568,0.00546988406952535,0.0150807015015435,-3.17272480559602,-0.21848260675276,15.2885315312199,-3.53355476869017,0.00303160194553913,0.0141332847616086,-2.43382523213483
"210","Mtarc2",0.533626724021175,14.2726537492313,3.52938931562481,0.00582413490749385,0.0157795765832792,-3.23774582511446,0.475345210406356,17.5038852983349,5.70834303338658,4.23284042175033e-05,0.000532258658993274,1.89076644551738
"211","Mtfr1l",1.0030376193655,15.3115852192894,9.13263888166871,4.91087013550839e-06,8.06687688692952e-05,4.28903383428347,0.504175968964734,14.3677750729551,6.71210759690932,7.16000413317448e-06,0.000134938539432904,3.71251545183886
"212","Mthfd1l",3.52233893735925,13.1308500876505,14.6249595398494,5.09216523942849e-05,0.000453086975280967,2.92097226008872,-0.679940023781,16.9088480095572,-9.83156370242938,6.56231133951463e-08,3.69190774989731e-06,8.51837025202378
"213","Mtm1",-0.535476508665051,14.3059958982425,-4.28983659225001,0.0017500936106726,0.00633431416251147,-1.98159607890729,-0.203629049585995,14.0695400952123,-3.31990397419529,0.00469446570357342,0.0198190478146971,-2.8669451252377
"214","Mtss1",-0.516381736167872,16.1842047505651,-5.72755016546263,0.000224614817836743,0.0013652473475917,0.196608215076992,-0.265680193578692,14.3107915042271,-3.15646439940712,0.00655628994303844,0.0255490108349805,-3.19569143710219
"215","Mvp",-0.558581743104304,15.6071716761702,-5.02786040369166,0.000587902236894757,0.00275645180532093,-0.827900775393208,-0.354202573184946,17.8663124230018,-5.15704345672612,0.000119053873951375,0.0011804362567372,0.833960131554548
"216","Myh14",1.01607392374867,14.9031929168515,5.60187387992204,0.000265638560404112,0.00156387212628887,0.0176469795608298,0.420153849363768,16.3138133783385,6.75617264504164,6.64373772603789e-06,0.000127744779820906,3.78931879461107
"217","Myo18a",0.35201380670345,16.1109236078554,4.76822522994708,0.000855250102751501,0.00366788688340995,-1.22545525485391,0.149721994988518,16.555000179194,2.84990935133024,0.012221114010226,0.0410886945142393,-3.80266961982801
"218","Myo9a",0.466687707243029,14.1696230551905,4.7742121178764,0.000847796890215324,0.00365408237635926,-1.21618396076362,0.224101217932926,14.008241247789,4.21259799623831,0.000762063712609527,0.00487194772497421,-1.05044700126397
"219","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","NA.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","NA.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","NA.100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","NA.101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","NA.102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","NA.103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","NA.104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","NA.105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","NA.106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","NA.107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","NA.108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","NA.109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","NA.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","NA.110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","NA.111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","NA.112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","NA.113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","NA.114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","NA.115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","NA.116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","NA.117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","NA.118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","NA.119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","NA.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","NA.120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","NA.121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","NA.122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","NA.123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","NA.124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","NA.125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","NA.126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","NA.127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","NA.128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","NA.129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","NA.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","NA.130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","NA.131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","NA.132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","NA.133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","NA.134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","NA.135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","NA.136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","NA.137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","NA.138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","NA.139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","NA.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","NA.140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","NA.141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","NA.142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","NA.143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","NA.144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","NA.145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","NA.146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","NA.147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","NA.148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","NA.149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","NA.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","NA.150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","NA.151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","NA.152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","NA.153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","NA.154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","NA.155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
